,ID,ID_degree,center_year,window,bin
80,9653,3,1997,3,"(0.26, 0.51]"
81,9695,15,1997,3,"(1.01, 1.26]"
82,9703,14,1997,3,"(1.01, 1.26]"
83,9711,4,1997,3,"(0.51, 0.76]"
84,9729,23,1997,3,"(1.26, 1.51]"
85,9786,54,1997,3,"(1.51, 1.76]"
86,9893,14,1997,3,"(1.01, 1.26]"
87,10131,4,1997,3,"(0.51, 0.76]"
88,10156,2,1997,3,"(0.26, 0.51]"
89,10172,1,1997,3,"(-0.24, 0.01]"
90,10222,8,1997,3,"(0.76, 1.01]"
91,10578,8,1997,3,"(0.76, 1.01]"
92,10602,4,1997,3,"(0.51, 0.76]"
93,10883,28,1997,3,"(1.26, 1.51]"
94,10933,4,1997,3,"(0.51, 0.76]"
95,10990,24,1997,3,"(1.26, 1.51]"
96,11030,1,1997,3,"(-0.24, 0.01]"
97,11154,6,1997,3,"(0.76, 1.01]"
98,11246,2,1997,3,"(0.26, 0.51]"
99,11428,8,1997,3,"(0.76, 1.01]"
100,11634,3,1997,3,"(0.26, 0.51]"
101,11642,3,1997,3,"(0.26, 0.51]"
102,11675,1,1997,3,"(-0.24, 0.01]"
103,11683,1,1997,3,"(-0.24, 0.01]"
104,11709,1,1997,3,"(-0.24, 0.01]"
105,11725,1,1997,3,"(-0.24, 0.01]"
106,11808,5,1997,3,"(0.51, 0.76]"
107,12236,2,1997,3,"(0.26, 0.51]"
108,12269,1,1997,3,"(-0.24, 0.01]"
109,12277,55,1997,3,"(1.51, 1.76]"
110,12475,1,1997,3,"(-0.24, 0.01]"
111,12483,5,1997,3,"(0.51, 0.76]"
112,12533,4,1997,3,"(0.51, 0.76]"
113,12772,2,1997,3,"(0.26, 0.51]"
114,12871,1,1997,3,"(-0.24, 0.01]"
115,12939,1,1997,3,"(-0.24, 0.01]"
116,13325,2,1997,3,"(0.26, 0.51]"
117,13473,2,1997,3,"(0.26, 0.51]"
118,13713,262,1997,3,"(2.26, 2.51]"
119,13853,23,1997,3,"(1.26, 1.51]"
120,13937,5,1997,3,"(0.51, 0.76]"
121,14034,9,1997,3,"(0.76, 1.01]"
122,14042,5,1997,3,"(0.51, 0.76]"
123,14182,2,1997,3,"(0.26, 0.51]"
124,14398,18,1997,3,"(1.01, 1.26]"
125,14414,18,1997,3,"(1.01, 1.26]"
126,14471,10,1997,3,"(0.76, 1.01]"
127,14497,6,1997,3,"(0.76, 1.01]"
128,14596,5,1997,3,"(0.51, 0.76]"
129,14703,5,1997,3,"(0.51, 0.76]"
130,14737,5,1997,3,"(0.51, 0.76]"
131,15288,5,1997,3,"(0.51, 0.76]"
132,15460,1,1997,3,"(-0.24, 0.01]"
133,15601,1,1997,3,"(-0.24, 0.01]"
134,17102,1,1997,3,"(-0.24, 0.01]"
135,17482,10,1997,3,"(0.76, 1.01]"
136,17607,4,1997,3,"(0.51, 0.76]"
137,18563,5,1997,3,"(0.51, 0.76]"
138,18753,1,1997,3,"(-0.24, 0.01]"
139,18829,5,1997,3,"(0.51, 0.76]"
140,18860,2,1997,3,"(0.26, 0.51]"
141,18928,1,1997,3,"(-0.24, 0.01]"
142,18993,1,1997,3,"(-0.24, 0.01]"
143,19033,3,1997,3,"(0.26, 0.51]"
144,19058,4,1997,3,"(0.51, 0.76]"
145,19066,2,1997,3,"(0.26, 0.51]"
146,19074,3,1997,3,"(0.26, 0.51]"
147,19116,3,1997,3,"(0.26, 0.51]"
148,19132,5,1997,3,"(0.51, 0.76]"
149,19181,2,1997,3,"(0.26, 0.51]"
150,19207,7,1997,3,"(0.76, 1.01]"
151,19298,11,1997,3,"(1.01, 1.26]"
152,19314,1,1997,3,"(-0.24, 0.01]"
153,19348,7,1997,3,"(0.76, 1.01]"
154,19413,24,1997,3,"(1.26, 1.51]"
155,19470,15,1997,3,"(1.01, 1.26]"
156,19611,2,1997,3,"(0.26, 0.51]"
157,19629,23,1997,3,"(1.26, 1.51]"
158,19660,6,1997,3,"(0.76, 1.01]"
159,20023,11,1997,3,"(1.01, 1.26]"
160,21013,1,1997,3,"(-0.24, 0.01]"
161,21229,1,1997,3,"(-0.24, 0.01]"
162,21328,3,1997,3,"(0.26, 0.51]"
163,21500,1,1997,3,"(-0.24, 0.01]"
164,21872,30,1997,3,"(1.26, 1.51]"
165,22185,1,1997,3,"(-0.24, 0.01]"
166,27135,3,1997,3,"(0.26, 0.51]"
167,30402,2,1997,3,"(0.26, 0.51]"
168,30659,13,1997,3,"(1.01, 1.26]"
169,30725,8,1997,3,"(0.76, 1.01]"
170,31236,5,1997,3,"(0.51, 0.76]"
171,31244,2,1997,3,"(0.26, 0.51]"
172,31285,1,1997,3,"(-0.24, 0.01]"
173,31749,11,1997,3,"(1.01, 1.26]"
174,31830,7,1997,3,"(0.76, 1.01]"
175,32168,3,1997,3,"(0.26, 0.51]"
176,32473,3,1997,3,"(0.26, 0.51]"
177,32671,2,1997,3,"(0.26, 0.51]"
178,32721,1,1997,3,"(-0.24, 0.01]"
179,32812,5,1997,3,"(0.51, 0.76]"
180,33158,4,1997,3,"(0.51, 0.76]"
181,33166,5,1997,3,"(0.51, 0.76]"
182,33810,1,1997,3,"(-0.24, 0.01]"
183,33901,15,1997,3,"(1.01, 1.26]"
184,33968,6,1997,3,"(0.76, 1.01]"
185,34016,14,1997,3,"(1.01, 1.26]"
186,34131,1,1997,3,"(-0.24, 0.01]"
187,34677,1,1997,3,"(-0.24, 0.01]"
188,35716,7,1997,3,"(0.76, 1.01]"
189,36060,9,1997,3,"(0.76, 1.01]"
190,36078,12,1997,3,"(1.01, 1.26]"
191,37068,2,1997,3,"(0.26, 0.51]"
192,37084,2,1997,3,"(0.26, 0.51]"
193,37274,16,1997,3,"(1.01, 1.26]"
194,37373,4,1997,3,"(0.51, 0.76]"
195,37555,22,1997,3,"(1.26, 1.51]"
196,37597,52,1997,3,"(1.51, 1.76]"
197,37928,3,1997,3,"(0.26, 0.51]"
198,37936,233,1997,3,"(2.26, 2.51]"
199,38090,43,1997,3,"(1.51, 1.76]"
200,38272,2,1997,3,"(0.26, 0.51]"
201,38397,12,1997,3,"(1.01, 1.26]"
202,38413,2,1997,3,"(0.26, 0.51]"
203,38488,1,1997,3,"(-0.24, 0.01]"
204,38629,3,1997,3,"(0.26, 0.51]"
205,38751,2,1997,3,"(0.26, 0.51]"
206,38835,80,1997,3,"(1.76, 2.01]"
207,38942,34,1997,3,"(1.51, 1.76]"
208,39320,12,1997,3,"(1.01, 1.26]"
209,39486,22,1997,3,"(1.26, 1.51]"
210,40294,2,1997,3,"(0.26, 0.51]"
211,40310,3,1997,3,"(0.26, 0.51]"
212,40336,26,1997,3,"(1.26, 1.51]"
213,40443,2,1997,3,"(0.26, 0.51]"
214,40534,6,1997,3,"(0.76, 1.01]"
215,40617,6,1997,3,"(0.76, 1.01]"
216,40724,18,1997,3,"(1.01, 1.26]"
217,40856,3,1997,3,"(0.26, 0.51]"
218,40914,1,1997,3,"(-0.24, 0.01]"
219,41011,3,1997,3,"(0.26, 0.51]"
220,41615,10,1997,3,"(0.76, 1.01]"
221,41631,2,1997,3,"(0.26, 0.51]"
222,41946,2,1997,3,"(0.26, 0.51]"
223,42019,982,1997,3,"(2.76, 3.01]"
224,42357,3,1997,3,"(0.26, 0.51]"
225,42613,1,1997,3,"(-0.24, 0.01]"
226,42753,2,1997,3,"(0.26, 0.51]"
227,42969,1,1997,3,"(-0.24, 0.01]"
228,43025,4,1997,3,"(0.51, 0.76]"
229,43157,1,1997,3,"(-0.24, 0.01]"
230,43702,3,1997,3,"(0.26, 0.51]"
231,43751,2,1997,3,"(0.26, 0.51]"
232,43769,2,1997,3,"(0.26, 0.51]"
233,43801,3,1997,3,"(0.26, 0.51]"
234,43827,1,1997,3,"(-0.24, 0.01]"
235,43926,1,1997,3,"(-0.24, 0.01]"
236,44205,32,1997,3,"(1.26, 1.51]"
237,44429,8,1997,3,"(0.76, 1.01]"
238,44437,1,1997,3,"(-0.24, 0.01]"
239,44528,19,1997,3,"(1.26, 1.51]"
240,44585,12,1997,3,"(1.01, 1.26]"
241,44767,1,1997,3,"(-0.24, 0.01]"
242,44866,3,1997,3,"(0.26, 0.51]"
243,44874,1,1997,3,"(-0.24, 0.01]"
244,44908,1,1997,3,"(-0.24, 0.01]"
245,44916,1,1997,3,"(-0.24, 0.01]"
246,45202,71,1997,3,"(1.76, 2.01]"
247,45285,19,1997,3,"(1.26, 1.51]"
248,45301,1,1997,3,"(-0.24, 0.01]"
249,45343,19,1997,3,"(1.26, 1.51]"
250,45350,3,1997,3,"(0.26, 0.51]"
251,45657,4,1997,3,"(0.51, 0.76]"
252,46275,1,1997,3,"(-0.24, 0.01]"
253,46630,1,1997,3,"(-0.24, 0.01]"
254,46655,8,1997,3,"(0.76, 1.01]"
255,46689,1,1997,3,"(-0.24, 0.01]"
256,46812,5,1997,3,"(0.51, 0.76]"
257,47091,1,1997,3,"(-0.24, 0.01]"
258,47521,4,1997,3,"(0.51, 0.76]"
259,47703,4,1997,3,"(0.51, 0.76]"
260,47752,1,1997,3,"(-0.24, 0.01]"
261,47935,1,1997,3,"(-0.24, 0.01]"
262,48156,3,1997,3,"(0.26, 0.51]"
263,48420,1,1997,3,"(-0.24, 0.01]"
264,5420054,55,1997,3,"(1.51, 1.76]"
265,5420120,7,1997,3,"(0.76, 1.01]"
266,5420195,13,1997,3,"(1.01, 1.26]"
267,5480546,4,1997,3,"(0.51, 0.76]"
268,5520176,1,1997,3,"(-0.24, 0.01]"
269,5520242,10,1997,3,"(0.76, 1.01]"
270,5520325,9,1997,3,"(0.76, 1.01]"
271,5520440,73,1997,3,"(1.76, 2.01]"
272,5580436,1,1997,3,"(-0.24, 0.01]"
273,5620091,4,1997,3,"(0.51, 0.76]"
274,5620174,1,1997,3,"(-0.24, 0.01]"
275,5650056,2,1997,3,"(0.26, 0.51]"
276,5650189,8,1997,3,"(0.76, 1.01]"
277,5680145,51,1997,3,"(1.51, 1.76]"
278,5720537,3,1997,3,"(0.26, 0.51]"
279,5720784,117,1997,3,"(2.01, 2.26]"
280,5820428,1,1997,3,"(-0.24, 0.01]"
281,5820477,19,1997,3,"(1.26, 1.51]"
282,5880596,1,1997,3,"(-0.24, 0.01]"
283,6020135,6,1997,3,"(0.76, 1.01]"
284,6180087,2,1997,3,"(0.26, 0.51]"
285,6450043,1,1997,3,"(-0.24, 0.01]"
286,6480206,28,1997,3,"(1.26, 1.51]"
287,6580195,26,1997,3,"(1.26, 1.51]"
288,6620066,65,1997,3,"(1.76, 2.01]"
289,6680045,3,1997,3,"(0.26, 0.51]"
290,6720098,1,1997,3,"(-0.24, 0.01]"
291,6720148,2,1997,3,"(0.26, 0.51]"
292,6780514,85,1997,3,"(1.76, 2.01]"
293,6850234,9,1997,3,"(0.76, 1.01]"
294,6880066,1,1997,3,"(-0.24, 0.01]"
295,6950018,1,1997,3,"(-0.24, 0.01]"
296,6950265,3,1997,3,"(0.26, 0.51]"
297,6980577,3,1997,3,"(0.26, 0.51]"
298,7080773,17,1997,3,"(1.01, 1.26]"
299,7120033,7,1997,3,"(0.76, 1.01]"
300,7220338,10,1997,3,"(0.76, 1.01]"
301,7310337,3,1997,3,"(0.26, 0.51]"
302,7320203,12,1997,3,"(1.01, 1.26]"
303,15450992,25,1997,3,"(1.26, 1.51]"
304,15480072,3,1997,3,"(0.26, 0.51]"
305,15550650,75,1997,3,"(1.76, 2.01]"
306,15550775,25,1997,3,"(1.26, 1.51]"
307,15550791,2,1997,3,"(0.26, 0.51]"
308,15551278,5,1997,3,"(0.51, 0.76]"
309,15551393,17,1997,3,"(1.01, 1.26]"
310,15551450,97,1997,3,"(1.76, 2.01]"
311,15551542,3,1997,3,"(0.26, 0.51]"
312,15551666,2,1997,3,"(0.26, 0.51]"
313,15650039,33,1997,3,"(1.51, 1.76]"
314,15650286,32,1997,3,"(1.26, 1.51]"
315,15651565,1,1997,3,"(-0.24, 0.01]"
316,15750193,28,1997,3,"(1.26, 1.51]"
317,15750953,5,1997,3,"(0.51, 0.76]"
318,15750961,46,1997,3,"(1.51, 1.76]"
319,15752405,6,1997,3,"(0.76, 1.01]"
320,15752595,7,1997,3,"(0.76, 1.01]"
321,15752660,2,1997,3,"(0.26, 0.51]"
322,15753320,92,1997,3,"(1.76, 2.01]"
323,15753585,1,1997,3,"(-0.24, 0.01]"
324,15753593,4,1997,3,"(0.51, 0.76]"
325,15753981,70,1997,3,"(1.76, 2.01]"
326,15754088,2,1997,3,"(0.26, 0.51]"
327,15780067,10,1997,3,"(0.76, 1.01]"
328,15780174,8,1997,3,"(0.76, 1.01]"
329,15780240,1,1997,3,"(-0.24, 0.01]"
330,15850308,47,1997,3,"(1.51, 1.76]"
331,15850944,89,1997,3,"(1.76, 2.01]"
332,15850969,68,1997,3,"(1.76, 2.01]"
333,15871023,10,1997,3,"(0.76, 1.01]"
334,15945090,5,1997,3,"(0.51, 0.76]"
335,15950033,16,1997,3,"(1.01, 1.26]"
336,15950199,25,1997,3,"(1.26, 1.51]"
337,15950827,59,1997,3,"(1.76, 2.01]"
338,15980022,29,1997,3,"(1.26, 1.51]"
339,16050080,10,1997,3,"(0.76, 1.01]"
340,16050510,1,1997,3,"(-0.24, 0.01]"
341,16072472,21,1997,3,"(1.26, 1.51]"
342,16150062,2,1997,3,"(0.26, 0.51]"
343,16150484,21,1997,3,"(1.26, 1.51]"
344,16250086,43,1997,3,"(1.51, 1.76]"
345,16250102,13,1997,3,"(1.01, 1.26]"
346,16250433,3,1997,3,"(0.26, 0.51]"
347,16270100,1,1997,3,"(-0.24, 0.01]"
348,16350522,157,1997,3,"(2.01, 2.26]"
349,16380024,1,1997,3,"(-0.24, 0.01]"
350,16380081,29,1997,3,"(1.26, 1.51]"
351,16450298,3,1997,3,"(0.26, 0.51]"
352,16550857,1,1997,3,"(-0.24, 0.01]"
353,16643827,19,1997,3,"(1.26, 1.51]"
354,16650343,21,1997,3,"(1.26, 1.51]"
355,16650590,6,1997,3,"(0.76, 1.01]"
356,16650616,2,1997,3,"(0.26, 0.51]"
357,16650996,5,1997,3,"(0.51, 0.76]"
358,16743551,4,1997,3,"(0.51, 0.76]"
359,16750812,7,1997,3,"(0.76, 1.01]"
360,16850174,2,1997,3,"(0.26, 0.51]"
361,16850554,1,1997,3,"(-0.24, 0.01]"
362,16850992,210,1997,3,"(2.26, 2.51]"
363,16950545,10,1997,3,"(0.76, 1.01]"
364,16950958,40,1997,3,"(1.51, 1.76]"
365,16970139,9,1997,3,"(0.76, 1.01]"
366,16980062,6,1997,3,"(0.76, 1.01]"
367,17050055,2,1997,3,"(0.26, 0.51]"
368,17050410,69,1997,3,"(1.76, 2.01]"
369,17050659,2,1997,3,"(0.26, 0.51]"
370,17150038,59,1997,3,"(1.76, 2.01]"
371,17180084,13,1997,3,"(1.01, 1.26]"
372,17250051,77,1997,3,"(1.76, 2.01]"
373,17250200,1,1997,3,"(-0.24, 0.01]"
374,17250705,8,1997,3,"(0.76, 1.01]"
375,17251067,15,1997,3,"(1.01, 1.26]"
376,17251190,35,1997,3,"(1.51, 1.76]"
377,17380106,1,1997,3,"(-0.24, 0.01]"
378,25480401,1,1997,3,"(-0.24, 0.01]"
379,25550120,2,1997,3,"(0.26, 0.51]"
380,25580333,68,1997,3,"(1.76, 2.01]"
381,25620089,49,1997,3,"(1.51, 1.76]"
382,25620360,3,1997,3,"(0.26, 0.51]"
383,25770470,16,1997,3,"(1.01, 1.26]"
384,25780396,6,1997,3,"(0.76, 1.01]"
385,25880394,1,1997,3,"(-0.24, 0.01]"
386,25880485,1,1997,3,"(-0.24, 0.01]"
387,25950056,1,1997,3,"(-0.24, 0.01]"
388,25980186,99,1997,3,"(1.76, 2.01]"
389,26020115,1,1997,3,"(-0.24, 0.01]"
390,26050088,1,1997,3,"(-0.24, 0.01]"
391,26250050,17,1997,3,"(1.01, 1.26]"
392,26280180,66,1997,3,"(1.76, 2.01]"
393,26280206,18,1997,3,"(1.01, 1.26]"
394,26320028,18,1997,3,"(1.01, 1.26]"
395,26441501,139,1997,3,"(2.01, 2.26]"
396,26450072,1,1997,3,"(-0.24, 0.01]"
397,26472985,2,1997,3,"(0.26, 0.51]"
398,26620013,1,1997,3,"(-0.24, 0.01]"
399,26650044,23,1997,3,"(1.26, 1.51]"
400,26820092,7,1997,3,"(0.76, 1.01]"
401,26850032,1,1997,3,"(-0.24, 0.01]"
402,26920033,12,1997,3,"(1.01, 1.26]"
403,26950030,3,1997,3,"(0.26, 0.51]"
404,26980045,5,1997,3,"(0.51, 0.76]"
405,27080225,12,1997,3,"(1.01, 1.26]"
406,27110071,25,1997,3,"(1.26, 1.51]"
407,27150044,4,1997,3,"(0.51, 0.76]"
408,27220177,24,1997,3,"(1.26, 1.51]"
409,27250026,55,1997,3,"(1.51, 1.76]"
410,27320134,3,1997,3,"(0.26, 0.51]"
411,27320266,4,1997,3,"(0.51, 0.76]"
412,27320480,4,1997,3,"(0.51, 0.76]"
413,27350222,17,1997,3,"(1.01, 1.26]"
414,27350321,1,1997,3,"(-0.24, 0.01]"
415,27380047,118,1997,3,"(2.01, 2.26]"
416,27380682,3,1997,3,"(0.26, 0.51]"
417,35480052,6,1997,3,"(0.76, 1.01]"
418,35570357,20,1997,3,"(1.26, 1.51]"
419,35580034,91,1997,3,"(1.76, 2.01]"
420,35580091,102,1997,3,"(1.76, 2.01]"
421,35650167,66,1997,3,"(1.76, 2.01]"
422,35680024,79,1997,3,"(1.76, 2.01]"
423,35680123,163,1997,3,"(2.01, 2.26]"
424,35680156,174,1997,3,"(2.01, 2.26]"
425,35720457,17,1997,3,"(1.01, 1.26]"
426,35721091,38,1997,3,"(1.51, 1.76]"
427,35780055,1,1997,3,"(-0.24, 0.01]"
428,35780097,32,1997,3,"(1.26, 1.51]"
429,35780154,84,1997,3,"(1.76, 2.01]"
430,35780253,95,1997,3,"(1.76, 2.01]"
431,35820877,23,1997,3,"(1.26, 1.51]"
432,35821156,55,1997,3,"(1.51, 1.76]"
433,35920396,41,1997,3,"(1.51, 1.76]"
434,35920503,4,1997,3,"(0.51, 0.76]"
435,35920628,15,1997,3,"(1.01, 1.26]"
436,36020709,6,1997,3,"(0.76, 1.01]"
437,36112688,32,1997,3,"(1.26, 1.51]"
438,36120244,1,1997,3,"(-0.24, 0.01]"
439,36250033,2,1997,3,"(0.26, 0.51]"
440,36320257,4,1997,3,"(0.51, 0.76]"
441,36350064,10,1997,3,"(0.76, 1.01]"
442,36380061,3,1997,3,"(0.26, 0.51]"
443,36420040,13,1997,3,"(1.01, 1.26]"
444,36450062,2,1997,3,"(0.26, 0.51]"
445,36480028,7,1997,3,"(0.76, 1.01]"
446,36480044,117,1997,3,"(2.01, 2.26]"
447,36520153,28,1997,3,"(1.26, 1.51]"
448,36650117,109,1997,3,"(2.01, 2.26]"
449,36770097,18,1997,3,"(1.01, 1.26]"
450,36780054,6,1997,3,"(0.76, 1.01]"
451,36820348,20,1997,3,"(1.26, 1.51]"
452,36820355,1,1997,3,"(-0.24, 0.01]"
453,36820371,57,1997,3,"(1.51, 1.76]"
454,36841138,4,1997,3,"(0.51, 0.76]"
455,36841146,5,1997,3,"(0.51, 0.76]"
456,36880102,1,1997,3,"(-0.24, 0.01]"
457,36980043,2,1997,3,"(0.26, 0.51]"
458,37020633,18,1997,3,"(1.01, 1.26]"
459,37020799,10,1997,3,"(0.76, 1.01]"
460,37050242,132,1997,3,"(2.01, 2.26]"
461,37050275,48,1997,3,"(1.51, 1.76]"
462,37111507,8,1997,3,"(0.76, 1.01]"
463,37120052,6,1997,3,"(0.76, 1.01]"
464,37120284,33,1997,3,"(1.51, 1.76]"
465,37120425,3,1997,3,"(0.26, 0.51]"
466,37120441,17,1997,3,"(1.01, 1.26]"
467,37150091,3,1997,3,"(0.26, 0.51]"
468,37170040,7,1997,3,"(0.76, 1.01]"
469,37180015,47,1997,3,"(1.51, 1.76]"
470,37220373,7,1997,3,"(0.76, 1.01]"
471,37221827,2,1997,3,"(0.26, 0.51]"
472,37250065,1,1997,3,"(-0.24, 0.01]"
473,37320348,1,1997,3,"(-0.24, 0.01]"
474,37320595,20,1997,3,"(1.26, 1.51]"
475,37321528,13,1997,3,"(1.01, 1.26]"
476,45450376,1,1997,3,"(-0.24, 0.01]"
477,45470341,3,1997,3,"(0.26, 0.51]"
478,45550506,26,1997,3,"(1.26, 1.51]"
479,45550597,10,1997,3,"(0.76, 1.01]"
480,45550662,4,1997,3,"(0.51, 0.76]"
481,45550670,3,1997,3,"(0.26, 0.51]"
482,45550779,6,1997,3,"(0.76, 1.01]"
483,45580032,464,1997,3,"(2.51, 2.76]"
484,45580172,60,1997,3,"(1.76, 2.01]"
485,45650413,2,1997,3,"(0.26, 0.51]"
486,45650538,7,1997,3,"(0.76, 1.01]"
487,45680147,24,1997,3,"(1.26, 1.51]"
488,45750585,6,1997,3,"(0.76, 1.01]"
489,45750627,52,1997,3,"(1.51, 1.76]"
490,45750817,71,1997,3,"(1.76, 2.01]"
491,45750858,66,1997,3,"(1.76, 2.01]"
492,45750908,12,1997,3,"(1.01, 1.26]"
493,45750981,21,1997,3,"(1.26, 1.51]"
494,45751286,2,1997,3,"(0.26, 0.51]"
495,45780384,19,1997,3,"(1.26, 1.51]"
496,45780400,3,1997,3,"(0.26, 0.51]"
497,45850187,22,1997,3,"(1.26, 1.51]"
498,45850518,2,1997,3,"(0.26, 0.51]"
499,45850765,32,1997,3,"(1.26, 1.51]"
500,45880226,3,1997,3,"(0.26, 0.51]"
501,45880283,28,1997,3,"(1.26, 1.51]"
502,45880473,237,1997,3,"(2.26, 2.51]"
503,45945102,2,1997,3,"(0.26, 0.51]"
504,45950193,1,1997,3,"(-0.24, 0.01]"
505,46080107,60,1997,3,"(1.76, 2.01]"
506,46350260,96,1997,3,"(1.76, 2.01]"
507,46650040,6,1997,3,"(0.76, 1.01]"
508,46680104,25,1997,3,"(1.26, 1.51]"
509,46750014,50,1997,3,"(1.51, 1.76]"
510,46750402,1,1997,3,"(-0.24, 0.01]"
511,46850145,4,1997,3,"(0.51, 0.76]"
512,46850160,4,1997,3,"(0.51, 0.76]"
513,47050109,3,1997,3,"(0.26, 0.51]"
514,47070693,1,1997,3,"(-0.24, 0.01]"
515,47140074,1,1997,3,"(-0.24, 0.01]"
516,47150198,9,1997,3,"(0.76, 1.01]"
517,47250352,30,1997,3,"(1.26, 1.51]"
518,47250402,14,1997,3,"(1.01, 1.26]"
519,47280177,26,1997,3,"(1.26, 1.51]"
520,54102678,7,1997,3,"(0.76, 1.01]"
521,54200175,11,1997,3,"(1.01, 1.26]"
522,54200217,43,1997,3,"(1.51, 1.76]"
523,54200415,6,1997,3,"(0.76, 1.01]"
524,54500038,4,1997,3,"(0.51, 0.76]"
525,54500541,4,1997,3,"(0.51, 0.76]"
526,54500897,14,1997,3,"(1.01, 1.26]"
527,54500905,6,1997,3,"(0.76, 1.01]"
528,54501150,1,1997,3,"(-0.24, 0.01]"
529,54501465,4,1997,3,"(0.51, 0.76]"
530,54501713,18,1997,3,"(1.01, 1.26]"
531,54502190,79,1997,3,"(1.76, 2.01]"
532,54502307,2,1997,3,"(0.26, 0.51]"
533,54800958,15,1997,3,"(1.01, 1.26]"
534,54801428,1,1997,3,"(-0.24, 0.01]"
535,54802129,2,1997,3,"(0.26, 0.51]"
536,54802228,8,1997,3,"(0.76, 1.01]"
537,54803002,33,1997,3,"(1.51, 1.76]"
538,54803622,30,1997,3,"(1.26, 1.51]"
539,54805346,8,1997,3,"(0.76, 1.01]"
540,54805692,1,1997,3,"(-0.24, 0.01]"
541,54805817,27,1997,3,"(1.26, 1.51]"
542,54806633,44,1997,3,"(1.51, 1.76]"
