,ID,ID_degree,center_year,window,bin
66,4118,3,2003,1,"(0.26, 0.51]"
67,4142,9,2003,1,"(0.76, 1.01]"
68,4159,13,2003,1,"(1.01, 1.26]"
69,4266,168,2003,1,"(2.01, 2.26]"
70,4315,3,2003,1,"(0.26, 0.51]"
71,4316,1,2003,1,"(-0.24, 0.01]"
72,4365,1,2003,1,"(-0.24, 0.01]"
73,4381,5,2003,1,"(0.51, 0.76]"
74,4423,1,2003,1,"(-0.24, 0.01]"
75,4589,7,2003,1,"(0.76, 1.01]"
76,4597,1,2003,1,"(-0.24, 0.01]"
77,4605,8,2003,1,"(0.76, 1.01]"
78,4654,127,2003,1,"(2.01, 2.26]"
79,4704,10,2003,1,"(0.76, 1.01]"
80,4811,7,2003,1,"(0.76, 1.01]"
81,4829,7,2003,1,"(0.76, 1.01]"
82,4837,9,2003,1,"(0.76, 1.01]"
83,4852,32,2003,1,"(1.26, 1.51]"
84,4878,142,2003,1,"(2.01, 2.26]"
85,4886,20,2003,1,"(1.26, 1.51]"
86,4902,224,2003,1,"(2.26, 2.51]"
87,4910,66,2003,1,"(1.76, 2.01]"
88,4928,24,2003,1,"(1.26, 1.51]"
89,5123,1,2003,1,"(-0.24, 0.01]"
90,5404,41,2003,1,"(1.51, 1.76]"
91,5685,7,2003,1,"(0.76, 1.01]"
92,5693,1,2003,1,"(-0.24, 0.01]"
93,5735,14,2003,1,"(1.01, 1.26]"
94,5883,10,2003,1,"(0.76, 1.01]"
95,5958,15,2003,1,"(1.01, 1.26]"
96,6519,2,2003,1,"(0.26, 0.51]"
97,7145,1,2003,1,"(-0.24, 0.01]"
98,7301,3,2003,1,"(0.26, 0.51]"
99,7566,20,2003,1,"(1.26, 1.51]"
100,7657,6,2003,1,"(0.76, 1.01]"
101,7756,1,2003,1,"(-0.24, 0.01]"
102,8028,3,2003,1,"(0.26, 0.51]"
103,8036,2,2003,1,"(0.26, 0.51]"
104,8101,35,2003,1,"(1.51, 1.76]"
105,8135,15,2003,1,"(1.01, 1.26]"
106,8192,4,2003,1,"(0.51, 0.76]"
107,8218,2,2003,1,"(0.26, 0.51]"
108,8259,22,2003,1,"(1.26, 1.51]"
109,8309,2,2003,1,"(0.26, 0.51]"
110,8317,32,2003,1,"(1.26, 1.51]"
111,8333,9,2003,1,"(0.76, 1.01]"
112,8382,14,2003,1,"(1.01, 1.26]"
113,8465,1,2003,1,"(-0.24, 0.01]"
114,8564,3,2003,1,"(0.26, 0.51]"
115,8572,12,2003,1,"(1.01, 1.26]"
116,8622,9,2003,1,"(0.76, 1.01]"
117,8705,3,2003,1,"(0.26, 0.51]"
118,8838,1,2003,1,"(-0.24, 0.01]"
119,8846,1,2003,1,"(-0.24, 0.01]"
120,8861,4,2003,1,"(0.51, 0.76]"
121,8911,2,2003,1,"(0.26, 0.51]"
122,8952,9,2003,1,"(0.76, 1.01]"
123,8960,3,2003,1,"(0.26, 0.51]"
124,8978,5,2003,1,"(0.51, 0.76]"
125,8986,7,2003,1,"(0.76, 1.01]"
126,8994,7,2003,1,"(0.76, 1.01]"
127,9042,5,2003,1,"(0.51, 0.76]"
128,9059,231,2003,1,"(2.26, 2.51]"
129,9091,13,2003,1,"(1.01, 1.26]"
130,9182,2,2003,1,"(0.26, 0.51]"
131,9216,10,2003,1,"(0.76, 1.01]"
132,9232,18,2003,1,"(1.01, 1.26]"
133,9240,3,2003,1,"(0.26, 0.51]"
134,9257,6,2003,1,"(0.76, 1.01]"
135,9315,1,2003,1,"(-0.24, 0.01]"
136,9323,24,2003,1,"(1.26, 1.51]"
137,9331,31,2003,1,"(1.26, 1.51]"
138,9349,6,2003,1,"(0.76, 1.01]"
139,9356,14,2003,1,"(1.01, 1.26]"
140,9414,1,2003,1,"(-0.24, 0.01]"
141,9430,3,2003,1,"(0.26, 0.51]"
142,9489,1,2003,1,"(-0.24, 0.01]"
143,9521,20,2003,1,"(1.26, 1.51]"
144,9554,6,2003,1,"(0.76, 1.01]"
145,9604,1,2003,1,"(-0.24, 0.01]"
146,9612,1,2003,1,"(-0.24, 0.01]"
147,9638,23,2003,1,"(1.26, 1.51]"
148,9646,2,2003,1,"(0.26, 0.51]"
149,9653,17,2003,1,"(1.01, 1.26]"
150,9679,3,2003,1,"(0.26, 0.51]"
151,9695,33,2003,1,"(1.51, 1.76]"
152,9703,53,2003,1,"(1.51, 1.76]"
153,9711,6,2003,1,"(0.76, 1.01]"
154,9729,51,2003,1,"(1.51, 1.76]"
155,9737,4,2003,1,"(0.51, 0.76]"
156,9786,97,2003,1,"(1.76, 2.01]"
157,9893,30,2003,1,"(1.26, 1.51]"
158,10131,7,2003,1,"(0.76, 1.01]"
159,10156,4,2003,1,"(0.51, 0.76]"
160,10172,12,2003,1,"(1.01, 1.26]"
161,10180,5,2003,1,"(0.51, 0.76]"
162,10206,6,2003,1,"(0.76, 1.01]"
163,10222,16,2003,1,"(1.01, 1.26]"
164,10578,17,2003,1,"(1.01, 1.26]"
165,10602,4,2003,1,"(0.51, 0.76]"
166,10669,3,2003,1,"(0.26, 0.51]"
167,10818,2,2003,1,"(0.26, 0.51]"
168,10883,69,2003,1,"(1.76, 2.01]"
169,10933,5,2003,1,"(0.51, 0.76]"
170,10990,38,2003,1,"(1.51, 1.76]"
171,11030,1553,2003,1,"(3.01, 3.26]"
172,11089,1,2003,1,"(-0.24, 0.01]"
173,11154,10,2003,1,"(0.76, 1.01]"
174,11188,2,2003,1,"(0.26, 0.51]"
175,11246,2,2003,1,"(0.26, 0.51]"
176,11295,1,2003,1,"(-0.24, 0.01]"
177,11329,1,2003,1,"(-0.24, 0.01]"
178,11428,21,2003,1,"(1.26, 1.51]"
179,11436,11,2003,1,"(1.01, 1.26]"
180,11592,1,2003,1,"(-0.24, 0.01]"
181,11626,4,2003,1,"(0.51, 0.76]"
182,11634,4,2003,1,"(0.51, 0.76]"
183,11642,3,2003,1,"(0.26, 0.51]"
184,11675,1,2003,1,"(-0.24, 0.01]"
185,11683,1,2003,1,"(-0.24, 0.01]"
186,11709,10,2003,1,"(0.76, 1.01]"
187,11717,2,2003,1,"(0.26, 0.51]"
188,11725,1,2003,1,"(-0.24, 0.01]"
189,11808,8,2003,1,"(0.76, 1.01]"
190,11907,7,2003,1,"(0.76, 1.01]"
191,11956,2,2003,1,"(0.26, 0.51]"
192,12038,1,2003,1,"(-0.24, 0.01]"
193,12087,4,2003,1,"(0.51, 0.76]"
194,12236,2,2003,1,"(0.26, 0.51]"
195,12269,1,2003,1,"(-0.24, 0.01]"
196,12277,55,2003,1,"(1.51, 1.76]"
197,12475,3,2003,1,"(0.26, 0.51]"
198,12483,6,2003,1,"(0.76, 1.01]"
199,12525,2,2003,1,"(0.26, 0.51]"
200,12533,7,2003,1,"(0.76, 1.01]"
201,12772,8,2003,1,"(0.76, 1.01]"
202,12780,1,2003,1,"(-0.24, 0.01]"
203,12871,2,2003,1,"(0.26, 0.51]"
204,12921,1,2003,1,"(-0.24, 0.01]"
205,12939,1,2003,1,"(-0.24, 0.01]"
206,13325,8,2003,1,"(0.76, 1.01]"
207,13390,2,2003,1,"(0.26, 0.51]"
208,13424,50,2003,1,"(1.51, 1.76]"
209,13473,2,2003,1,"(0.26, 0.51]"
210,13481,1,2003,1,"(-0.24, 0.01]"
211,13499,1,2003,1,"(-0.24, 0.01]"
212,13713,2440,2003,1,"(3.26, 3.51]"
213,13853,53,2003,1,"(1.51, 1.76]"
214,13929,2,2003,1,"(0.26, 0.51]"
215,13937,5,2003,1,"(0.51, 0.76]"
216,13994,10,2003,1,"(0.76, 1.01]"
217,14034,12,2003,1,"(1.01, 1.26]"
218,14042,11,2003,1,"(1.01, 1.26]"
219,14166,13,2003,1,"(1.01, 1.26]"
220,14182,6,2003,1,"(0.76, 1.01]"
221,14398,42,2003,1,"(1.51, 1.76]"
222,14414,35,2003,1,"(1.51, 1.76]"
223,14471,12,2003,1,"(1.01, 1.26]"
224,14497,17,2003,1,"(1.01, 1.26]"
225,14539,1,2003,1,"(-0.24, 0.01]"
226,14596,13,2003,1,"(1.01, 1.26]"
227,14703,10,2003,1,"(0.76, 1.01]"
228,14729,1,2003,1,"(-0.24, 0.01]"
229,14737,25,2003,1,"(1.26, 1.51]"
230,15148,6,2003,1,"(0.76, 1.01]"
231,15163,2,2003,1,"(0.26, 0.51]"
232,15288,38,2003,1,"(1.51, 1.76]"
233,15338,2,2003,1,"(0.26, 0.51]"
234,15460,4,2003,1,"(0.51, 0.76]"
235,15486,1,2003,1,"(-0.24, 0.01]"
236,15551,1,2003,1,"(-0.24, 0.01]"
237,15601,1,2003,1,"(-0.24, 0.01]"
238,16575,1,2003,1,"(-0.24, 0.01]"
239,17102,1,2003,1,"(-0.24, 0.01]"
240,17268,1,2003,1,"(-0.24, 0.01]"
241,17482,12,2003,1,"(1.01, 1.26]"
242,17607,14,2003,1,"(1.01, 1.26]"
243,17631,2,2003,1,"(0.26, 0.51]"
244,18050,4,2003,1,"(0.51, 0.76]"
245,18563,11,2003,1,"(1.01, 1.26]"
246,18670,1,2003,1,"(-0.24, 0.01]"
247,18746,1,2003,1,"(-0.24, 0.01]"
248,18753,1,2003,1,"(-0.24, 0.01]"
249,18829,5,2003,1,"(0.51, 0.76]"
250,18845,3,2003,1,"(0.26, 0.51]"
251,18852,6,2003,1,"(0.76, 1.01]"
252,18860,7,2003,1,"(0.76, 1.01]"
253,18894,4,2003,1,"(0.51, 0.76]"
254,18910,1,2003,1,"(-0.24, 0.01]"
255,18928,2,2003,1,"(0.26, 0.51]"
256,18993,1,2003,1,"(-0.24, 0.01]"
257,19033,7,2003,1,"(0.76, 1.01]"
258,19058,4,2003,1,"(0.51, 0.76]"
259,19066,5,2003,1,"(0.51, 0.76]"
260,19074,9,2003,1,"(0.76, 1.01]"
261,19116,3,2003,1,"(0.26, 0.51]"
262,19132,24,2003,1,"(1.26, 1.51]"
263,19181,2,2003,1,"(0.26, 0.51]"
264,19199,1,2003,1,"(-0.24, 0.01]"
265,19207,8,2003,1,"(0.76, 1.01]"
266,19298,15,2003,1,"(1.01, 1.26]"
267,19314,8,2003,1,"(0.76, 1.01]"
268,19330,2,2003,1,"(0.26, 0.51]"
269,19348,17,2003,1,"(1.01, 1.26]"
270,19363,4,2003,1,"(0.51, 0.76]"
271,19413,43,2003,1,"(1.51, 1.76]"
272,19439,2,2003,1,"(0.26, 0.51]"
273,19454,2,2003,1,"(0.26, 0.51]"
274,19462,2,2003,1,"(0.26, 0.51]"
275,19470,19,2003,1,"(1.26, 1.51]"
276,19496,2,2003,1,"(0.26, 0.51]"
277,19611,3,2003,1,"(0.26, 0.51]"
278,19629,30,2003,1,"(1.26, 1.51]"
279,19660,12,2003,1,"(1.01, 1.26]"
280,19736,4,2003,1,"(0.51, 0.76]"
281,20023,19,2003,1,"(1.26, 1.51]"
282,20080,18,2003,1,"(1.01, 1.26]"
283,20965,1,2003,1,"(-0.24, 0.01]"
284,21013,1,2003,1,"(-0.24, 0.01]"
285,21161,14,2003,1,"(1.01, 1.26]"
286,21229,1,2003,1,"(-0.24, 0.01]"
287,21328,9,2003,1,"(0.76, 1.01]"
288,21500,1,2003,1,"(-0.24, 0.01]"
289,21872,38,2003,1,"(1.51, 1.76]"
290,21906,1,2003,1,"(-0.24, 0.01]"
291,21922,5,2003,1,"(0.51, 0.76]"
292,21971,2,2003,1,"(0.26, 0.51]"
293,22185,1,2003,1,"(-0.24, 0.01]"
294,25618,1,2003,1,"(-0.24, 0.01]"
295,27135,4,2003,1,"(0.51, 0.76]"
296,27622,1,2003,1,"(-0.24, 0.01]"
297,27705,1,2003,1,"(-0.24, 0.01]"
298,27747,4,2003,1,"(0.51, 0.76]"
299,27762,4,2003,1,"(0.51, 0.76]"
300,30402,2,2003,1,"(0.26, 0.51]"
301,30659,22,2003,1,"(1.26, 1.51]"
302,30725,23,2003,1,"(1.26, 1.51]"
303,30774,11,2003,1,"(1.01, 1.26]"
304,31004,11,2003,1,"(1.01, 1.26]"
305,31012,1,2003,1,"(-0.24, 0.01]"
306,31236,24,2003,1,"(1.26, 1.51]"
307,31244,15,2003,1,"(1.01, 1.26]"
308,31285,1,2003,1,"(-0.24, 0.01]"
309,31749,46,2003,1,"(1.51, 1.76]"
310,31830,9,2003,1,"(0.76, 1.01]"
311,31897,1,2003,1,"(-0.24, 0.01]"
312,32143,1,2003,1,"(-0.24, 0.01]"
313,32168,8,2003,1,"(0.76, 1.01]"
314,32473,7,2003,1,"(0.76, 1.01]"
315,32671,25,2003,1,"(1.26, 1.51]"
316,32721,2,2003,1,"(0.26, 0.51]"
317,32812,17,2003,1,"(1.01, 1.26]"
318,32879,13,2003,1,"(1.01, 1.26]"
319,32960,1,2003,1,"(-0.24, 0.01]"
320,33018,1,2003,1,"(-0.24, 0.01]"
321,33067,1,2003,1,"(-0.24, 0.01]"
322,33158,4,2003,1,"(0.51, 0.76]"
323,33166,9,2003,1,"(0.76, 1.01]"
324,33364,9,2003,1,"(0.76, 1.01]"
325,33810,3,2003,1,"(0.26, 0.51]"
326,33877,1,2003,1,"(-0.24, 0.01]"
327,33901,16,2003,1,"(1.01, 1.26]"
328,33968,8,2003,1,"(0.76, 1.01]"
329,34016,33,2003,1,"(1.51, 1.76]"
330,34131,1,2003,1,"(-0.24, 0.01]"
331,34453,2,2003,1,"(0.26, 0.51]"
332,34495,83,2003,1,"(1.76, 2.01]"
333,34594,1,2003,1,"(-0.24, 0.01]"
334,34602,3,2003,1,"(0.26, 0.51]"
335,34677,10,2003,1,"(0.76, 1.01]"
336,35161,4,2003,1,"(0.51, 0.76]"
337,35278,3,2003,1,"(0.26, 0.51]"
338,35559,18,2003,1,"(1.01, 1.26]"
339,35716,29,2003,1,"(1.26, 1.51]"
340,35740,12,2003,1,"(1.01, 1.26]"
341,35765,1,2003,1,"(-0.24, 0.01]"
342,35880,1,2003,1,"(-0.24, 0.01]"
343,36060,14,2003,1,"(1.01, 1.26]"
344,36078,17,2003,1,"(1.01, 1.26]"
345,36250,2,2003,1,"(0.26, 0.51]"
346,36342,2,2003,1,"(0.26, 0.51]"
347,36573,2,2003,1,"(0.26, 0.51]"
348,36805,18,2003,1,"(1.01, 1.26]"
349,36870,8,2003,1,"(0.76, 1.01]"
350,37068,2,2003,1,"(0.26, 0.51]"
351,37084,2,2003,1,"(0.26, 0.51]"
352,37274,16,2003,1,"(1.01, 1.26]"
353,37290,2,2003,1,"(0.26, 0.51]"
354,37373,18,2003,1,"(1.01, 1.26]"
355,37449,1,2003,1,"(-0.24, 0.01]"
356,37555,37,2003,1,"(1.51, 1.76]"
357,37597,82,2003,1,"(1.76, 2.01]"
358,37894,13,2003,1,"(1.01, 1.26]"
359,37928,5,2003,1,"(0.51, 0.76]"
360,37936,394,2003,1,"(2.51, 2.76]"
361,38090,89,2003,1,"(1.76, 2.01]"
362,38272,5,2003,1,"(0.51, 0.76]"
363,38363,4,2003,1,"(0.51, 0.76]"
364,38397,17,2003,1,"(1.01, 1.26]"
365,38413,12,2003,1,"(1.01, 1.26]"
366,38488,7,2003,1,"(0.76, 1.01]"
367,38629,5,2003,1,"(0.51, 0.76]"
368,38751,2,2003,1,"(0.26, 0.51]"
369,38835,249,2003,1,"(2.26, 2.51]"
370,38942,98,2003,1,"(1.76, 2.01]"
371,39148,6,2003,1,"(0.76, 1.01]"
372,39205,10,2003,1,"(0.76, 1.01]"
373,39320,12,2003,1,"(1.01, 1.26]"
374,39379,1,2003,1,"(-0.24, 0.01]"
375,39395,11,2003,1,"(1.01, 1.26]"
376,39486,84,2003,1,"(1.76, 2.01]"
377,39957,2,2003,1,"(0.26, 0.51]"
378,39999,1,2003,1,"(-0.24, 0.01]"
379,40039,46,2003,1,"(1.51, 1.76]"
380,40294,2,2003,1,"(0.26, 0.51]"
381,40310,28,2003,1,"(1.26, 1.51]"
382,40336,34,2003,1,"(1.51, 1.76]"
383,40443,3,2003,1,"(0.26, 0.51]"
384,40492,2,2003,1,"(0.26, 0.51]"
385,40534,17,2003,1,"(1.01, 1.26]"
386,40542,2,2003,1,"(0.26, 0.51]"
387,40559,13,2003,1,"(1.01, 1.26]"
388,40617,10,2003,1,"(0.76, 1.01]"
389,40674,2,2003,1,"(0.26, 0.51]"
390,40724,22,2003,1,"(1.26, 1.51]"
391,40856,8,2003,1,"(0.76, 1.01]"
392,40880,3,2003,1,"(0.26, 0.51]"
393,40914,2,2003,1,"(0.26, 0.51]"
394,41011,8,2003,1,"(0.76, 1.01]"
395,41193,5,2003,1,"(0.51, 0.76]"
396,41235,1,2003,1,"(-0.24, 0.01]"
397,41383,8,2003,1,"(0.76, 1.01]"
398,41482,1,2003,1,"(-0.24, 0.01]"
399,41615,30,2003,1,"(1.26, 1.51]"
400,41631,3,2003,1,"(0.26, 0.51]"
401,41946,2,2003,1,"(0.26, 0.51]"
402,42019,982,2003,1,"(2.76, 3.01]"
403,42084,1,2003,1,"(-0.24, 0.01]"
404,42357,3,2003,1,"(0.26, 0.51]"
405,42449,7,2003,1,"(0.76, 1.01]"
406,42589,2,2003,1,"(0.26, 0.51]"
407,42613,1,2003,1,"(-0.24, 0.01]"
408,42753,14,2003,1,"(1.01, 1.26]"
409,42969,3,2003,1,"(0.26, 0.51]"
410,43025,5,2003,1,"(0.51, 0.76]"
411,43157,6,2003,1,"(0.76, 1.01]"
412,43249,1,2003,1,"(-0.24, 0.01]"
413,43280,5,2003,1,"(0.51, 0.76]"
414,43348,6,2003,1,"(0.76, 1.01]"
415,43413,3,2003,1,"(0.26, 0.51]"
416,43702,3,2003,1,"(0.26, 0.51]"
417,43751,7,2003,1,"(0.76, 1.01]"
418,43769,2,2003,1,"(0.26, 0.51]"
419,43801,3,2003,1,"(0.26, 0.51]"
420,43827,1,2003,1,"(-0.24, 0.01]"
421,43843,3,2003,1,"(0.26, 0.51]"
422,43926,5,2003,1,"(0.51, 0.76]"
423,44205,83,2003,1,"(1.76, 2.01]"
424,44247,32,2003,1,"(1.26, 1.51]"
425,44429,92,2003,1,"(1.76, 2.01]"
426,44437,11,2003,1,"(1.01, 1.26]"
427,44486,9,2003,1,"(0.76, 1.01]"
428,44528,468,2003,1,"(2.51, 2.76]"
429,44585,37,2003,1,"(1.51, 1.76]"
430,44601,9,2003,1,"(0.76, 1.01]"
431,44668,1,2003,1,"(-0.24, 0.01]"
432,44767,2,2003,1,"(0.26, 0.51]"
433,44866,3,2003,1,"(0.26, 0.51]"
434,44874,1,2003,1,"(-0.24, 0.01]"
435,44882,1,2003,1,"(-0.24, 0.01]"
436,44908,1,2003,1,"(-0.24, 0.01]"
437,44916,4,2003,1,"(0.51, 0.76]"
438,45046,1,2003,1,"(-0.24, 0.01]"
439,45079,1,2003,1,"(-0.24, 0.01]"
440,45194,1,2003,1,"(-0.24, 0.01]"
441,45202,126,2003,1,"(2.01, 2.26]"
442,45285,52,2003,1,"(1.51, 1.76]"
443,45301,1,2003,1,"(-0.24, 0.01]"
444,45343,45,2003,1,"(1.51, 1.76]"
445,45350,3,2003,1,"(0.26, 0.51]"
446,45616,4,2003,1,"(0.51, 0.76]"
447,45640,1,2003,1,"(-0.24, 0.01]"
448,45657,5,2003,1,"(0.51, 0.76]"
449,45673,4,2003,1,"(0.51, 0.76]"
450,45756,1,2003,1,"(-0.24, 0.01]"
451,45830,4,2003,1,"(0.51, 0.76]"
452,46010,2,2003,1,"(0.26, 0.51]"
453,46150,1,2003,1,"(-0.24, 0.01]"
454,46275,1,2003,1,"(-0.24, 0.01]"
455,46440,1,2003,1,"(-0.24, 0.01]"
456,46580,4,2003,1,"(0.51, 0.76]"
457,46630,2,2003,1,"(0.26, 0.51]"
458,46655,23,2003,1,"(1.26, 1.51]"
459,46689,10,2003,1,"(0.76, 1.01]"
460,46721,3,2003,1,"(0.26, 0.51]"
461,46812,9,2003,1,"(0.76, 1.01]"
462,46903,11,2003,1,"(1.01, 1.26]"
463,47091,8,2003,1,"(0.76, 1.01]"
464,47109,23,2003,1,"(1.26, 1.51]"
465,47216,7,2003,1,"(0.76, 1.01]"
466,47430,1,2003,1,"(-0.24, 0.01]"
467,47505,3,2003,1,"(0.26, 0.51]"
468,47513,1,2003,1,"(-0.24, 0.01]"
469,47521,19,2003,1,"(1.26, 1.51]"
470,47703,6,2003,1,"(0.76, 1.01]"
471,47711,36,2003,1,"(1.51, 1.76]"
472,47752,31,2003,1,"(1.26, 1.51]"
473,47877,5,2003,1,"(0.51, 0.76]"
474,47927,2,2003,1,"(0.26, 0.51]"
475,47935,5,2003,1,"(0.51, 0.76]"
476,48099,5,2003,1,"(0.51, 0.76]"
477,48115,34,2003,1,"(1.51, 1.76]"
478,48156,16,2003,1,"(1.01, 1.26]"
479,48321,123,2003,1,"(2.01, 2.26]"
480,48370,4,2003,1,"(0.51, 0.76]"
481,48420,1,2003,1,"(-0.24, 0.01]"
482,48669,3,2003,1,"(0.26, 0.51]"
483,48677,39,2003,1,"(1.51, 1.76]"
484,48743,1,2003,1,"(-0.24, 0.01]"
485,48776,15,2003,1,"(1.01, 1.26]"
486,48974,5,2003,1,"(0.51, 0.76]"
487,48990,3,2003,1,"(0.26, 0.51]"
488,49121,1,2003,1,"(-0.24, 0.01]"
489,49154,4,2003,1,"(0.51, 0.76]"
490,49287,1,2003,1,"(-0.24, 0.01]"
491,49402,1,2003,1,"(-0.24, 0.01]"
492,49584,4,2003,1,"(0.51, 0.76]"
493,49832,5,2003,1,"(0.51, 0.76]"
494,49840,51,2003,1,"(1.51, 1.76]"
495,50202,1,2003,1,"(-0.24, 0.01]"
496,50236,10,2003,1,"(0.76, 1.01]"
497,50293,185,2003,1,"(2.26, 2.51]"
498,50319,3,2003,1,"(0.26, 0.51]"
499,50814,3,2003,1,"(0.26, 0.51]"
500,50830,2,2003,1,"(0.26, 0.51]"
501,50871,18,2003,1,"(1.01, 1.26]"
502,50913,3,2003,1,"(0.26, 0.51]"
503,50947,1,2003,1,"(-0.24, 0.01]"
504,51002,24,2003,1,"(1.26, 1.51]"
505,51077,13,2003,1,"(1.01, 1.26]"
506,51218,119,2003,1,"(2.01, 2.26]"
507,51226,3,2003,1,"(0.26, 0.51]"
508,51267,4,2003,1,"(0.51, 0.76]"
509,51408,1,2003,1,"(-0.24, 0.01]"
510,51457,1,2003,1,"(-0.24, 0.01]"
511,51549,1,2003,1,"(-0.24, 0.01]"
512,51580,3,2003,1,"(0.26, 0.51]"
513,51689,2,2003,1,"(0.26, 0.51]"
514,51747,5,2003,1,"(0.51, 0.76]"
515,51838,44,2003,1,"(1.51, 1.76]"
516,52075,1,2003,1,"(-0.24, 0.01]"
517,52109,3,2003,1,"(0.26, 0.51]"
518,52422,10,2003,1,"(0.76, 1.01]"
519,52463,2,2003,1,"(0.26, 0.51]"
520,52539,13,2003,1,"(1.01, 1.26]"
521,52612,2,2003,1,"(0.26, 0.51]"
522,52760,22,2003,1,"(1.26, 1.51]"
523,52810,8,2003,1,"(0.76, 1.01]"
524,52836,1,2003,1,"(-0.24, 0.01]"
525,52893,1,2003,1,"(-0.24, 0.01]"
526,52968,1,2003,1,"(-0.24, 0.01]"
527,53008,6,2003,1,"(0.76, 1.01]"
528,53180,8,2003,1,"(0.76, 1.01]"
529,53198,4,2003,1,"(0.51, 0.76]"
530,53297,1,2003,1,"(-0.24, 0.01]"
531,53339,7,2003,1,"(0.76, 1.01]"
532,53487,1,2003,1,"(-0.24, 0.01]"
533,53537,9,2003,1,"(0.76, 1.01]"
534,53586,2,2003,1,"(0.26, 0.51]"
535,53651,1,2003,1,"(-0.24, 0.01]"
536,53776,1,2003,1,"(-0.24, 0.01]"
537,53792,2,2003,1,"(0.26, 0.51]"
538,53800,1,2003,1,"(-0.24, 0.01]"
539,54006,1,2003,1,"(-0.24, 0.01]"
540,54014,419,2003,1,"(2.51, 2.76]"
541,54063,19,2003,1,"(1.26, 1.51]"
542,54212,2,2003,1,"(0.26, 0.51]"
543,54345,1,2003,1,"(-0.24, 0.01]"
544,54428,3,2003,1,"(0.26, 0.51]"
545,54527,3,2003,1,"(0.26, 0.51]"
546,54972,32,2003,1,"(1.26, 1.51]"
547,55078,54,2003,1,"(1.51, 1.76]"
548,55110,3,2003,1,"(0.26, 0.51]"
549,55219,4,2003,1,"(0.51, 0.76]"
550,55284,30,2003,1,"(1.26, 1.51]"
551,55409,1,2003,1,"(-0.24, 0.01]"
552,55516,1,2003,1,"(-0.24, 0.01]"
553,55573,2,2003,1,"(0.26, 0.51]"
