,ID,ID_degree,center_year,window,bin
94,8846,1,1999,3,"(-0.24, 0.01]"
95,8861,3,1999,3,"(0.26, 0.51]"
96,8911,1,1999,3,"(-0.24, 0.01]"
97,8978,4,1999,3,"(0.51, 0.76]"
98,8994,5,1999,3,"(0.51, 0.76]"
99,9042,5,1999,3,"(0.51, 0.76]"
100,9059,123,1999,3,"(2.01, 2.26]"
101,9091,12,1999,3,"(1.01, 1.26]"
102,9182,2,1999,3,"(0.26, 0.51]"
103,9216,7,1999,3,"(0.76, 1.01]"
104,9232,15,1999,3,"(1.01, 1.26]"
105,9240,3,1999,3,"(0.26, 0.51]"
106,9257,4,1999,3,"(0.51, 0.76]"
107,9323,20,1999,3,"(1.26, 1.51]"
108,9331,16,1999,3,"(1.01, 1.26]"
109,9349,1,1999,3,"(-0.24, 0.01]"
110,9356,14,1999,3,"(1.01, 1.26]"
111,9430,3,1999,3,"(0.26, 0.51]"
112,9489,1,1999,3,"(-0.24, 0.01]"
113,9521,20,1999,3,"(1.26, 1.51]"
114,9554,1,1999,3,"(-0.24, 0.01]"
115,9604,1,1999,3,"(-0.24, 0.01]"
116,9612,1,1999,3,"(-0.24, 0.01]"
117,9638,23,1999,3,"(1.26, 1.51]"
118,9653,11,1999,3,"(1.01, 1.26]"
119,9679,2,1999,3,"(0.26, 0.51]"
120,9695,21,1999,3,"(1.26, 1.51]"
121,9703,32,1999,3,"(1.26, 1.51]"
122,9711,5,1999,3,"(0.51, 0.76]"
123,9729,34,1999,3,"(1.51, 1.76]"
124,9737,4,1999,3,"(0.51, 0.76]"
125,9786,78,1999,3,"(1.76, 2.01]"
126,9893,25,1999,3,"(1.26, 1.51]"
127,10131,7,1999,3,"(0.76, 1.01]"
128,10156,2,1999,3,"(0.26, 0.51]"
129,10172,10,1999,3,"(0.76, 1.01]"
130,10180,2,1999,3,"(0.26, 0.51]"
131,10206,2,1999,3,"(0.26, 0.51]"
132,10222,15,1999,3,"(1.01, 1.26]"
133,10578,13,1999,3,"(1.01, 1.26]"
134,10602,4,1999,3,"(0.51, 0.76]"
135,10669,1,1999,3,"(-0.24, 0.01]"
136,10883,50,1999,3,"(1.51, 1.76]"
137,10933,4,1999,3,"(0.51, 0.76]"
138,10990,38,1999,3,"(1.51, 1.76]"
139,11030,90,1999,3,"(1.76, 2.01]"
140,11089,1,1999,3,"(-0.24, 0.01]"
141,11154,6,1999,3,"(0.76, 1.01]"
142,11188,2,1999,3,"(0.26, 0.51]"
143,11246,2,1999,3,"(0.26, 0.51]"
144,11428,14,1999,3,"(1.01, 1.26]"
145,11436,4,1999,3,"(0.51, 0.76]"
146,11634,4,1999,3,"(0.51, 0.76]"
147,11642,3,1999,3,"(0.26, 0.51]"
148,11675,1,1999,3,"(-0.24, 0.01]"
149,11683,1,1999,3,"(-0.24, 0.01]"
150,11709,1,1999,3,"(-0.24, 0.01]"
151,11717,2,1999,3,"(0.26, 0.51]"
152,11725,1,1999,3,"(-0.24, 0.01]"
153,11808,8,1999,3,"(0.76, 1.01]"
154,12038,1,1999,3,"(-0.24, 0.01]"
155,12087,4,1999,3,"(0.51, 0.76]"
156,12236,2,1999,3,"(0.26, 0.51]"
157,12269,1,1999,3,"(-0.24, 0.01]"
158,12277,55,1999,3,"(1.51, 1.76]"
159,12475,1,1999,3,"(-0.24, 0.01]"
160,12483,6,1999,3,"(0.76, 1.01]"
161,12533,4,1999,3,"(0.51, 0.76]"
162,12772,3,1999,3,"(0.26, 0.51]"
163,12871,1,1999,3,"(-0.24, 0.01]"
164,12921,1,1999,3,"(-0.24, 0.01]"
165,12939,1,1999,3,"(-0.24, 0.01]"
166,13325,6,1999,3,"(0.76, 1.01]"
167,13424,1,1999,3,"(-0.24, 0.01]"
168,13473,2,1999,3,"(0.26, 0.51]"
169,13481,1,1999,3,"(-0.24, 0.01]"
170,13713,998,1999,3,"(2.76, 3.01]"
171,13853,35,1999,3,"(1.51, 1.76]"
172,13937,5,1999,3,"(0.51, 0.76]"
173,14034,12,1999,3,"(1.01, 1.26]"
174,14042,6,1999,3,"(0.76, 1.01]"
175,14166,1,1999,3,"(-0.24, 0.01]"
176,14182,3,1999,3,"(0.26, 0.51]"
177,14398,26,1999,3,"(1.26, 1.51]"
178,14414,26,1999,3,"(1.26, 1.51]"
179,14471,12,1999,3,"(1.01, 1.26]"
180,14497,8,1999,3,"(0.76, 1.01]"
181,14539,1,1999,3,"(-0.24, 0.01]"
182,14596,8,1999,3,"(0.76, 1.01]"
183,14703,5,1999,3,"(0.51, 0.76]"
184,14729,1,1999,3,"(-0.24, 0.01]"
185,14737,14,1999,3,"(1.01, 1.26]"
186,15163,2,1999,3,"(0.26, 0.51]"
187,15288,10,1999,3,"(0.76, 1.01]"
188,15338,1,1999,3,"(-0.24, 0.01]"
189,15460,4,1999,3,"(0.51, 0.76]"
190,15601,1,1999,3,"(-0.24, 0.01]"
191,17102,1,1999,3,"(-0.24, 0.01]"
192,17482,12,1999,3,"(1.01, 1.26]"
193,17607,9,1999,3,"(0.76, 1.01]"
194,17631,1,1999,3,"(-0.24, 0.01]"
195,18563,9,1999,3,"(0.76, 1.01]"
196,18746,1,1999,3,"(-0.24, 0.01]"
197,18753,1,1999,3,"(-0.24, 0.01]"
198,18829,5,1999,3,"(0.51, 0.76]"
199,18852,6,1999,3,"(0.76, 1.01]"
200,18860,4,1999,3,"(0.51, 0.76]"
201,18910,1,1999,3,"(-0.24, 0.01]"
202,18928,2,1999,3,"(0.26, 0.51]"
203,18993,1,1999,3,"(-0.24, 0.01]"
204,19033,6,1999,3,"(0.76, 1.01]"
205,19058,4,1999,3,"(0.51, 0.76]"
206,19066,4,1999,3,"(0.51, 0.76]"
207,19074,3,1999,3,"(0.26, 0.51]"
208,19116,3,1999,3,"(0.26, 0.51]"
209,19132,24,1999,3,"(1.26, 1.51]"
210,19181,2,1999,3,"(0.26, 0.51]"
211,19199,1,1999,3,"(-0.24, 0.01]"
212,19207,8,1999,3,"(0.76, 1.01]"
213,19298,15,1999,3,"(1.01, 1.26]"
214,19314,5,1999,3,"(0.51, 0.76]"
215,19348,10,1999,3,"(0.76, 1.01]"
216,19363,2,1999,3,"(0.26, 0.51]"
217,19413,28,1999,3,"(1.26, 1.51]"
218,19470,19,1999,3,"(1.26, 1.51]"
219,19496,2,1999,3,"(0.26, 0.51]"
220,19611,2,1999,3,"(0.26, 0.51]"
221,19629,26,1999,3,"(1.26, 1.51]"
222,19660,8,1999,3,"(0.76, 1.01]"
223,19736,3,1999,3,"(0.26, 0.51]"
224,20023,15,1999,3,"(1.01, 1.26]"
225,21013,1,1999,3,"(-0.24, 0.01]"
226,21229,1,1999,3,"(-0.24, 0.01]"
227,21328,3,1999,3,"(0.26, 0.51]"
228,21500,1,1999,3,"(-0.24, 0.01]"
229,21872,33,1999,3,"(1.51, 1.76]"
230,21922,3,1999,3,"(0.26, 0.51]"
231,22185,1,1999,3,"(-0.24, 0.01]"
232,27135,4,1999,3,"(0.51, 0.76]"
233,27622,1,1999,3,"(-0.24, 0.01]"
234,27747,2,1999,3,"(0.26, 0.51]"
235,27762,2,1999,3,"(0.26, 0.51]"
236,30402,2,1999,3,"(0.26, 0.51]"
237,30659,22,1999,3,"(1.26, 1.51]"
238,30725,10,1999,3,"(0.76, 1.01]"
239,30774,3,1999,3,"(0.26, 0.51]"
240,31004,3,1999,3,"(0.26, 0.51]"
241,31236,10,1999,3,"(0.76, 1.01]"
242,31244,2,1999,3,"(0.26, 0.51]"
243,31285,1,1999,3,"(-0.24, 0.01]"
244,31749,28,1999,3,"(1.26, 1.51]"
245,31830,7,1999,3,"(0.76, 1.01]"
246,32168,4,1999,3,"(0.51, 0.76]"
247,32473,4,1999,3,"(0.51, 0.76]"
248,32671,2,1999,3,"(0.26, 0.51]"
249,32721,1,1999,3,"(-0.24, 0.01]"
250,32812,10,1999,3,"(0.76, 1.01]"
251,32879,4,1999,3,"(0.51, 0.76]"
252,33158,4,1999,3,"(0.51, 0.76]"
253,33166,8,1999,3,"(0.76, 1.01]"
254,33364,7,1999,3,"(0.76, 1.01]"
255,33810,3,1999,3,"(0.26, 0.51]"
256,33901,16,1999,3,"(1.01, 1.26]"
257,33968,6,1999,3,"(0.76, 1.01]"
258,34016,20,1999,3,"(1.26, 1.51]"
259,34131,1,1999,3,"(-0.24, 0.01]"
260,34495,40,1999,3,"(1.51, 1.76]"
261,34602,1,1999,3,"(-0.24, 0.01]"
262,34677,5,1999,3,"(0.51, 0.76]"
263,35161,4,1999,3,"(0.51, 0.76]"
264,35559,7,1999,3,"(0.76, 1.01]"
265,35716,20,1999,3,"(1.26, 1.51]"
266,36060,13,1999,3,"(1.01, 1.26]"
267,36078,15,1999,3,"(1.01, 1.26]"
268,36250,2,1999,3,"(0.26, 0.51]"
269,36342,1,1999,3,"(-0.24, 0.01]"
270,36805,2,1999,3,"(0.26, 0.51]"
271,36870,7,1999,3,"(0.76, 1.01]"
272,37068,2,1999,3,"(0.26, 0.51]"
273,37084,2,1999,3,"(0.26, 0.51]"
274,37274,16,1999,3,"(1.01, 1.26]"
275,37373,8,1999,3,"(0.76, 1.01]"
276,37555,34,1999,3,"(1.51, 1.76]"
277,37597,67,1999,3,"(1.76, 2.01]"
278,37894,8,1999,3,"(0.76, 1.01]"
279,37928,4,1999,3,"(0.51, 0.76]"
280,37936,309,1999,3,"(2.26, 2.51]"
281,38090,67,1999,3,"(1.76, 2.01]"
282,38272,5,1999,3,"(0.51, 0.76]"
283,38363,4,1999,3,"(0.51, 0.76]"
284,38397,15,1999,3,"(1.01, 1.26]"
285,38413,7,1999,3,"(0.76, 1.01]"
286,38488,5,1999,3,"(0.51, 0.76]"
287,38629,5,1999,3,"(0.51, 0.76]"
288,38751,2,1999,3,"(0.26, 0.51]"
289,38835,222,1999,3,"(2.26, 2.51]"
290,38942,98,1999,3,"(1.76, 2.01]"
291,39148,4,1999,3,"(0.51, 0.76]"
292,39205,2,1999,3,"(0.26, 0.51]"
293,39320,12,1999,3,"(1.01, 1.26]"
294,39486,59,1999,3,"(1.76, 2.01]"
295,40039,17,1999,3,"(1.01, 1.26]"
296,40294,2,1999,3,"(0.26, 0.51]"
297,40310,14,1999,3,"(1.01, 1.26]"
298,40336,32,1999,3,"(1.26, 1.51]"
299,40443,3,1999,3,"(0.26, 0.51]"
300,40492,1,1999,3,"(-0.24, 0.01]"
301,40534,14,1999,3,"(1.01, 1.26]"
302,40559,2,1999,3,"(0.26, 0.51]"
303,40617,8,1999,3,"(0.76, 1.01]"
304,40674,1,1999,3,"(-0.24, 0.01]"
305,40724,22,1999,3,"(1.26, 1.51]"
306,40856,8,1999,3,"(0.76, 1.01]"
307,40880,3,1999,3,"(0.26, 0.51]"
308,40914,2,1999,3,"(0.26, 0.51]"
309,41011,5,1999,3,"(0.51, 0.76]"
310,41193,4,1999,3,"(0.51, 0.76]"
311,41235,1,1999,3,"(-0.24, 0.01]"
312,41383,4,1999,3,"(0.51, 0.76]"
313,41615,16,1999,3,"(1.01, 1.26]"
314,41631,3,1999,3,"(0.26, 0.51]"
315,41946,2,1999,3,"(0.26, 0.51]"
316,42019,982,1999,3,"(2.76, 3.01]"
317,42084,1,1999,3,"(-0.24, 0.01]"
318,42357,3,1999,3,"(0.26, 0.51]"
319,42613,1,1999,3,"(-0.24, 0.01]"
320,42753,13,1999,3,"(1.01, 1.26]"
321,42969,3,1999,3,"(0.26, 0.51]"
322,43025,5,1999,3,"(0.51, 0.76]"
323,43157,1,1999,3,"(-0.24, 0.01]"
324,43249,1,1999,3,"(-0.24, 0.01]"
325,43348,6,1999,3,"(0.76, 1.01]"
326,43413,2,1999,3,"(0.26, 0.51]"
327,43702,3,1999,3,"(0.26, 0.51]"
328,43751,6,1999,3,"(0.76, 1.01]"
329,43769,2,1999,3,"(0.26, 0.51]"
330,43801,3,1999,3,"(0.26, 0.51]"
331,43827,1,1999,3,"(-0.24, 0.01]"
332,43843,1,1999,3,"(-0.24, 0.01]"
333,43926,4,1999,3,"(0.51, 0.76]"
334,44205,83,1999,3,"(1.76, 2.01]"
335,44247,7,1999,3,"(0.76, 1.01]"
336,44429,59,1999,3,"(1.76, 2.01]"
337,44437,9,1999,3,"(0.76, 1.01]"
338,44486,6,1999,3,"(0.76, 1.01]"
339,44528,341,1999,3,"(2.51, 2.76]"
340,44585,37,1999,3,"(1.51, 1.76]"
341,44601,4,1999,3,"(0.51, 0.76]"
342,44668,1,1999,3,"(-0.24, 0.01]"
343,44767,2,1999,3,"(0.26, 0.51]"
344,44866,3,1999,3,"(0.26, 0.51]"
345,44874,1,1999,3,"(-0.24, 0.01]"
346,44882,1,1999,3,"(-0.24, 0.01]"
347,44908,1,1999,3,"(-0.24, 0.01]"
348,44916,3,1999,3,"(0.26, 0.51]"
349,45046,1,1999,3,"(-0.24, 0.01]"
350,45202,99,1999,3,"(1.76, 2.01]"
351,45285,31,1999,3,"(1.26, 1.51]"
352,45301,1,1999,3,"(-0.24, 0.01]"
353,45343,45,1999,3,"(1.51, 1.76]"
354,45350,3,1999,3,"(0.26, 0.51]"
355,45616,1,1999,3,"(-0.24, 0.01]"
356,45657,5,1999,3,"(0.51, 0.76]"
357,45830,4,1999,3,"(0.51, 0.76]"
358,46275,1,1999,3,"(-0.24, 0.01]"
359,46440,1,1999,3,"(-0.24, 0.01]"
360,46580,1,1999,3,"(-0.24, 0.01]"
361,46630,2,1999,3,"(0.26, 0.51]"
362,46655,23,1999,3,"(1.26, 1.51]"
363,46689,7,1999,3,"(0.76, 1.01]"
364,46721,1,1999,3,"(-0.24, 0.01]"
365,46812,9,1999,3,"(0.76, 1.01]"
366,46903,4,1999,3,"(0.51, 0.76]"
367,47091,4,1999,3,"(0.51, 0.76]"
368,47109,13,1999,3,"(1.01, 1.26]"
369,47216,2,1999,3,"(0.26, 0.51]"
370,47521,17,1999,3,"(1.01, 1.26]"
371,47703,6,1999,3,"(0.76, 1.01]"
372,47711,25,1999,3,"(1.26, 1.51]"
373,47752,17,1999,3,"(1.01, 1.26]"
374,47877,4,1999,3,"(0.51, 0.76]"
375,47927,1,1999,3,"(-0.24, 0.01]"
376,47935,5,1999,3,"(0.51, 0.76]"
377,48156,14,1999,3,"(1.01, 1.26]"
378,48321,1,1999,3,"(-0.24, 0.01]"
379,48370,4,1999,3,"(0.51, 0.76]"
380,48420,1,1999,3,"(-0.24, 0.01]"
381,48669,1,1999,3,"(-0.24, 0.01]"
382,48743,1,1999,3,"(-0.24, 0.01]"
383,48974,5,1999,3,"(0.51, 0.76]"
384,48990,2,1999,3,"(0.26, 0.51]"
385,49121,1,1999,3,"(-0.24, 0.01]"
386,49154,3,1999,3,"(0.26, 0.51]"
387,49287,1,1999,3,"(-0.24, 0.01]"
388,49584,3,1999,3,"(0.26, 0.51]"
389,49832,1,1999,3,"(-0.24, 0.01]"
390,49840,51,1999,3,"(1.51, 1.76]"
391,50236,10,1999,3,"(0.76, 1.01]"
392,50319,3,1999,3,"(0.26, 0.51]"
393,50814,1,1999,3,"(-0.24, 0.01]"
394,50871,18,1999,3,"(1.01, 1.26]"
395,50913,1,1999,3,"(-0.24, 0.01]"
396,50947,1,1999,3,"(-0.24, 0.01]"
397,51002,16,1999,3,"(1.01, 1.26]"
398,51077,6,1999,3,"(0.76, 1.01]"
399,51218,47,1999,3,"(1.51, 1.76]"
400,51267,3,1999,3,"(0.26, 0.51]"
401,51457,1,1999,3,"(-0.24, 0.01]"
402,51580,2,1999,3,"(0.26, 0.51]"
403,51689,1,1999,3,"(-0.24, 0.01]"
404,51747,1,1999,3,"(-0.24, 0.01]"
405,51838,9,1999,3,"(0.76, 1.01]"
406,52422,7,1999,3,"(0.76, 1.01]"
407,52463,1,1999,3,"(-0.24, 0.01]"
408,52612,1,1999,3,"(-0.24, 0.01]"
409,52893,1,1999,3,"(-0.24, 0.01]"
410,53008,3,1999,3,"(0.26, 0.51]"
411,53180,2,1999,3,"(0.26, 0.51]"
412,53198,4,1999,3,"(0.51, 0.76]"
413,53586,2,1999,3,"(0.26, 0.51]"
414,53792,2,1999,3,"(0.26, 0.51]"
415,53800,1,1999,3,"(-0.24, 0.01]"
416,54006,1,1999,3,"(-0.24, 0.01]"
417,54014,50,1999,3,"(1.51, 1.76]"
418,54063,11,1999,3,"(1.01, 1.26]"
419,55078,2,1999,3,"(0.26, 0.51]"
420,55110,2,1999,3,"(0.26, 0.51]"
421,55284,18,1999,3,"(1.01, 1.26]"
422,55730,3,1999,3,"(0.26, 0.51]"
423,55995,4,1999,3,"(0.51, 0.76]"
424,56589,1,1999,3,"(-0.24, 0.01]"
425,5420054,96,1999,3,"(1.76, 2.01]"
426,5420120,18,1999,3,"(1.01, 1.26]"
427,5420195,13,1999,3,"(1.01, 1.26]"
428,5480546,11,1999,3,"(1.01, 1.26]"
429,5520176,1,1999,3,"(-0.24, 0.01]"
430,5520242,15,1999,3,"(1.01, 1.26]"
431,5520325,17,1999,3,"(1.01, 1.26]"
432,5520440,86,1999,3,"(1.76, 2.01]"
433,5580436,3,1999,3,"(0.26, 0.51]"
434,5620091,4,1999,3,"(0.51, 0.76]"
435,5620174,1,1999,3,"(-0.24, 0.01]"
436,5650056,3,1999,3,"(0.26, 0.51]"
437,5650189,14,1999,3,"(1.01, 1.26]"
438,5680145,51,1999,3,"(1.51, 1.76]"
439,5720537,3,1999,3,"(0.26, 0.51]"
440,5720552,1,1999,3,"(-0.24, 0.01]"
441,5720784,139,1999,3,"(2.01, 2.26]"
442,5820428,2,1999,3,"(0.26, 0.51]"
443,5820477,22,1999,3,"(1.26, 1.51]"
444,5880596,5,1999,3,"(0.51, 0.76]"
445,6020135,13,1999,3,"(1.01, 1.26]"
446,6111389,1,1999,3,"(-0.24, 0.01]"
447,6180087,2,1999,3,"(0.26, 0.51]"
448,6350037,1,1999,3,"(-0.24, 0.01]"
449,6380042,1,1999,3,"(-0.24, 0.01]"
450,6380315,4,1999,3,"(0.51, 0.76]"
451,6450043,1,1999,3,"(-0.24, 0.01]"
452,6480206,42,1999,3,"(1.51, 1.76]"
453,6580195,47,1999,3,"(1.51, 1.76]"
454,6620066,84,1999,3,"(1.76, 2.01]"
455,6620124,1,1999,3,"(-0.24, 0.01]"
456,6680045,4,1999,3,"(0.51, 0.76]"
457,6720098,1,1999,3,"(-0.24, 0.01]"
458,6720148,3,1999,3,"(0.26, 0.51]"
459,6780514,126,1999,3,"(2.01, 2.26]"
460,6850234,12,1999,3,"(1.01, 1.26]"
461,6880066,1,1999,3,"(-0.24, 0.01]"
462,6950018,1,1999,3,"(-0.24, 0.01]"
463,6950265,3,1999,3,"(0.26, 0.51]"
464,6980577,3,1999,3,"(0.26, 0.51]"
465,7080773,30,1999,3,"(1.26, 1.51]"
466,7120033,13,1999,3,"(1.01, 1.26]"
467,7150303,5,1999,3,"(0.51, 0.76]"
468,7220338,12,1999,3,"(1.01, 1.26]"
469,7310337,3,1999,3,"(0.26, 0.51]"
470,7320039,2,1999,3,"(0.26, 0.51]"
471,7320203,12,1999,3,"(1.01, 1.26]"
472,15450992,40,1999,3,"(1.51, 1.76]"
473,15480072,3,1999,3,"(0.26, 0.51]"
474,15550650,86,1999,3,"(1.76, 2.01]"
475,15550775,34,1999,3,"(1.51, 1.76]"
476,15550791,2,1999,3,"(0.26, 0.51]"
477,15551278,9,1999,3,"(0.76, 1.01]"
478,15551393,32,1999,3,"(1.26, 1.51]"
479,15551450,97,1999,3,"(1.76, 2.01]"
480,15551542,5,1999,3,"(0.51, 0.76]"
481,15551666,2,1999,3,"(0.26, 0.51]"
482,15650039,61,1999,3,"(1.76, 2.01]"
483,15650286,38,1999,3,"(1.51, 1.76]"
484,15651565,1,1999,3,"(-0.24, 0.01]"
485,15750193,39,1999,3,"(1.51, 1.76]"
486,15750953,5,1999,3,"(0.51, 0.76]"
487,15750961,62,1999,3,"(1.76, 2.01]"
488,15752405,10,1999,3,"(0.76, 1.01]"
489,15752595,11,1999,3,"(1.01, 1.26]"
490,15752660,6,1999,3,"(0.76, 1.01]"
491,15753320,125,1999,3,"(2.01, 2.26]"
492,15753585,1,1999,3,"(-0.24, 0.01]"
493,15753593,5,1999,3,"(0.51, 0.76]"
494,15753981,88,1999,3,"(1.76, 2.01]"
495,15754088,3,1999,3,"(0.26, 0.51]"
496,15780067,25,1999,3,"(1.26, 1.51]"
497,15780174,10,1999,3,"(0.76, 1.01]"
498,15780240,1,1999,3,"(-0.24, 0.01]"
499,15850308,49,1999,3,"(1.51, 1.76]"
500,15850944,125,1999,3,"(2.01, 2.26]"
501,15850969,150,1999,3,"(2.01, 2.26]"
502,15871023,18,1999,3,"(1.01, 1.26]"
503,15945090,5,1999,3,"(0.51, 0.76]"
504,15950033,22,1999,3,"(1.26, 1.51]"
505,15950199,39,1999,3,"(1.51, 1.76]"
506,15950645,1,1999,3,"(-0.24, 0.01]"
507,15950827,73,1999,3,"(1.76, 2.01]"
508,15980022,42,1999,3,"(1.51, 1.76]"
509,16050080,13,1999,3,"(1.01, 1.26]"
510,16050510,1,1999,3,"(-0.24, 0.01]"
511,16072472,23,1999,3,"(1.26, 1.51]"
512,16150062,3,1999,3,"(0.26, 0.51]"
513,16150484,21,1999,3,"(1.26, 1.51]"
514,16250086,59,1999,3,"(1.76, 2.01]"
515,16250102,22,1999,3,"(1.26, 1.51]"
516,16250433,4,1999,3,"(0.51, 0.76]"
517,16270100,1,1999,3,"(-0.24, 0.01]"
518,16350522,224,1999,3,"(2.26, 2.51]"
519,16380024,3,1999,3,"(0.26, 0.51]"
520,16380081,33,1999,3,"(1.51, 1.76]"
521,16450298,4,1999,3,"(0.51, 0.76]"
522,16550857,1,1999,3,"(-0.24, 0.01]"
523,16643827,23,1999,3,"(1.26, 1.51]"
524,16650343,27,1999,3,"(1.26, 1.51]"
525,16650590,8,1999,3,"(0.76, 1.01]"
526,16650616,2,1999,3,"(0.26, 0.51]"
527,16650996,19,1999,3,"(1.26, 1.51]"
528,16743551,9,1999,3,"(0.76, 1.01]"
529,16750812,11,1999,3,"(1.01, 1.26]"
530,16850174,3,1999,3,"(0.26, 0.51]"
531,16850554,1,1999,3,"(-0.24, 0.01]"
532,16850919,10,1999,3,"(0.76, 1.01]"
533,16850992,271,1999,3,"(2.26, 2.51]"
534,16950545,10,1999,3,"(0.76, 1.01]"
535,16950958,96,1999,3,"(1.76, 2.01]"
536,16970139,9,1999,3,"(0.76, 1.01]"
537,16980062,10,1999,3,"(0.76, 1.01]"
538,17050055,5,1999,3,"(0.51, 0.76]"
539,17050410,98,1999,3,"(1.76, 2.01]"
540,17050659,6,1999,3,"(0.76, 1.01]"
541,17140393,1,1999,3,"(-0.24, 0.01]"
542,17150038,86,1999,3,"(1.76, 2.01]"
543,17180084,17,1999,3,"(1.01, 1.26]"
544,17250051,94,1999,3,"(1.76, 2.01]"
545,17250200,1,1999,3,"(-0.24, 0.01]"
546,17250622,1,1999,3,"(-0.24, 0.01]"
547,17250705,12,1999,3,"(1.01, 1.26]"
548,17251067,17,1999,3,"(1.01, 1.26]"
