CPA ID 6,CPA label 6,CPA ID 4,CPA ID 3,CPA ID 2,CPA label 4,CPA label 3,CPA label 2,CPA ID 1
151143,Leather of swine,1511,151,15,Tanned and dressed leather; dressed and dyed fur,"Tanned and dressed leather; luggage, handbags, saddlery and harness; dressed and dyed fur",Leather and related products,C
151151,"Leather of other animals, without hair on",1511,151,15,Tanned and dressed leather; dressed and dyed fur,"Tanned and dressed leather; luggage, handbags, saddlery and harness; dressed and dyed fur",Leather and related products,C
151152,Composition leather with a basis of leather or leather fibre,1511,151,15,Tanned and dressed leather; dressed and dyed fur,"Tanned and dressed leather; luggage, handbags, saddlery and harness; dressed and dyed fur",Leather and related products,C
151199,Sub-contracted operations as part of manufacturing of tanned and dressed leather; dressed and dyed fur,1511,151,15,Tanned and dressed leather; dressed and dyed fur,"Tanned and dressed leather; luggage, handbags, saddlery and harness; dressed and dyed fur",Leather and related products,C
151211,"Saddlery and harness for any animal, of any material",1512,151,15,"Luggage, handbags and the like, saddlery and harness","Tanned and dressed leather; luggage, handbags, saddlery and harness; dressed and dyed fur",Leather and related products,C
151212,"Luggage, handbags and the like, of leather, composition of leather, plastic sheeting, textile materials, vulcanised fibre or paperboard; travel sets for personal toilet, sewing or shoe or clothes cleaning",1512,151,15,"Luggage, handbags and the like, saddlery and harness","Tanned and dressed leather; luggage, handbags, saddlery and harness; dressed and dyed fur",Leather and related products,C
151213,"Watch straps (except metal), watch bands and watch bracelets and parts thereof",1512,151,15,"Luggage, handbags and the like, saddlery and harness","Tanned and dressed leather; luggage, handbags, saddlery and harness; dressed and dyed fur",Leather and related products,C
151219,Other articles of leather or composition leather (including articles used in machinery or mechanical appliances of for other technical uses) n.e.c.,1512,151,15,"Luggage, handbags and the like, saddlery and harness","Tanned and dressed leather; luggage, handbags, saddlery and harness; dressed and dyed fur",Leather and related products,C
151299,"Sub-contracted operations as part of manufacturing of saddlery and harness luggage, handbags and the like",1512,151,15,"Luggage, handbags and the like, saddlery and harness","Tanned and dressed leather; luggage, handbags, saddlery and harness; dressed and dyed fur",Leather and related products,C
162111,"Plywood, veneered panels and similar laminated wood, of bamboo",1621,162,16,Veneer sheets and wood-based panels,"Products of wood, cork, straw and plaiting materials","Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",C
162112,"Other plywood, veneered panels and similar laminated wood",1621,162,16,Veneer sheets and wood-based panels,"Products of wood, cork, straw and plaiting materials","Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",C
162113,Particle boards and similar boards of wood or other ligneous materials,1621,162,16,Veneer sheets and wood-based panels,"Products of wood, cork, straw and plaiting materials","Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",C
162114,Fibreboard of wood or other ligneous materials,1621,162,16,Veneer sheets and wood-based panels,"Products of wood, cork, straw and plaiting materials","Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",C
162121,"Veneer sheets and sheets for plywood and other wood sawn lengthwise, sliced or peeled, of a thickness ≤ 6 mm",1621,162,16,Veneer sheets and wood-based panels,"Products of wood, cork, straw and plaiting materials","Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",C
162122,"Densified wood, in blocks, plates, strips or profile shapes",1621,162,16,Veneer sheets and wood-based panels,"Products of wood, cork, straw and plaiting materials","Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",C
162191,Finishing services of boards and panels,1621,162,16,Veneer sheets and wood-based panels,"Products of wood, cork, straw and plaiting materials","Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",C
162199,Sub-contracted operations as part of manufacturing of veneer sheets and wood-based panels,1621,162,16,Veneer sheets and wood-based panels,"Products of wood, cork, straw and plaiting materials","Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",C
162210,Assembled parquet panels,1622,162,16,Assembled parquet floors,"Products of wood, cork, straw and plaiting materials","Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",C
162299,Sub-contracted operations as part of manufacturing of assembled parquet floors,1622,162,16,Assembled parquet floors,"Products of wood, cork, straw and plaiting materials","Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",C
162311,"Windows, French windows and their frames, doors and their frames and thresholds, of wood",1623,162,16,Other builders' carpentry and joinery,"Products of wood, cork, straw and plaiting materials","Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",C
162312,"Shuttering for concrete constructional work, shingles and shakes, of wood",1623,162,16,Other builders' carpentry and joinery,"Products of wood, cork, straw and plaiting materials","Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",C
162319,"Builders' joinery and carpentry, of wood, n.e.c.",1623,162,16,Other builders' carpentry and joinery,"Products of wood, cork, straw and plaiting materials","Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",C
162320,Prefabricated wooden buildings,1623,162,16,Other builders' carpentry and joinery,"Products of wood, cork, straw and plaiting materials","Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",C
162399,Sub-contracted operations as part of manufacturing of other builders' carpentry and joinery,1623,162,16,Other builders' carpentry and joinery,"Products of wood, cork, straw and plaiting materials","Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",C
162411,"Pallets, box pallets and other load boards of wood",1624,162,16,Wooden containers,"Products of wood, cork, straw and plaiting materials","Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",C
162412,Barrels and coopers' products of wood,1624,162,16,Wooden containers,"Products of wood, cork, straw and plaiting materials","Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",C
162413,Other wooden containers and parts thereof,1624,162,16,Wooden containers,"Products of wood, cork, straw and plaiting materials","Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",C
162499,Sub-contracted operations as part of manufacturing of wooden containers,1624,162,16,Wooden containers,"Products of wood, cork, straw and plaiting materials","Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",C
162911,"Tools, tool bodies, tool handles, broom or brush bodies and handles, blocks for the manufacture of smoking pipes, boot or shoe lasts and trees, of wood",1629,162,16,"Other products of wood; articles of cork, straw and plaiting materials","Products of wood, cork, straw and plaiting materials","Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",C
162912,"Tableware and kitchenware, of wood",1629,162,16,"Other products of wood; articles of cork, straw and plaiting materials","Products of wood, cork, straw and plaiting materials","Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",C
162913,"Wood marquetry and inlaid wood, cases for jewellery or cutlery and similar articles of wood, statuettes and other ornaments, of wood",1629,162,16,"Other products of wood; articles of cork, straw and plaiting materials","Products of wood, cork, straw and plaiting materials","Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",C
162914,"Wooden frames for paintings, photographs, mirrors or similar objects and other articles of wood",1629,162,16,"Other products of wood; articles of cork, straw and plaiting materials","Products of wood, cork, straw and plaiting materials","Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",C
162921,"Natural cork, debacked or roughly squared or in blocks, plates, sheets or strip; crushed, granulated or ground cork; waste cork",1629,162,16,"Other products of wood; articles of cork, straw and plaiting materials","Products of wood, cork, straw and plaiting materials","Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",C
162922,Articles of natural cork,1629,162,16,"Other products of wood; articles of cork, straw and plaiting materials","Products of wood, cork, straw and plaiting materials","Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",C
162923,"Blocks, plates, sheets and strips, tiles of any shape, solid cylinders, of agglomerated cork",1629,162,16,"Other products of wood; articles of cork, straw and plaiting materials","Products of wood, cork, straw and plaiting materials","Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",C
162924,Agglomerated cork; articles of agglomerated cork n.e.c.,1629,162,16,"Other products of wood; articles of cork, straw and plaiting materials","Products of wood, cork, straw and plaiting materials","Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",C
162925,"Manufactures of straw, of esparto or of other plaiting materials; basket ware and wickerwork",1629,162,16,"Other products of wood; articles of cork, straw and plaiting materials","Products of wood, cork, straw and plaiting materials","Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",C
162991,"Wood and cork, except furniture, and straw and plaiting material manufacturing services",1629,162,16,"Other products of wood; articles of cork, straw and plaiting materials","Products of wood, cork, straw and plaiting materials","Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",C
162999,"Sub-contracted operations as part of manufacturing of other products of wood, articles of cork, straw and plaiting materials",1629,162,16,"Other products of wood; articles of cork, straw and plaiting materials","Products of wood, cork, straw and plaiting materials","Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",C
171111,"Chemical wood pulp, dissolving grades",1711,171,17,Pulp,"Pulp, paper and paperboard",Paper and paper products,C
171112,"Chemical wood pulp, soda or sulphate, other than dissolving grades",1711,171,17,Pulp,"Pulp, paper and paperboard",Paper and paper products,C
171113,"Chemical wood pulp, sulphite, other than dissolving grades",1711,171,17,Pulp,"Pulp, paper and paperboard",Paper and paper products,C
171114,Mechanical wood pulp; semi-chemical wood pulp; pulps of fibrous cellulosic material other than wood,1711,171,17,Pulp,"Pulp, paper and paperboard",Paper and paper products,C
171199,Sub-contracted operations as part of manufacturing of pulp,1711,171,17,Pulp,"Pulp, paper and paperboard",Paper and paper products,C
171211,"Newsprint, in rolls or sheets",1712,171,17,Paper and paperboard,"Pulp, paper and paperboard",Paper and paper products,C
171212,Handmade paper and paperboard,1712,171,17,Paper and paperboard,"Pulp, paper and paperboard",Paper and paper products,C
171213,"Paper and paperboard used as a base for photo-sensitive, heat-sensitive or electro-sensitive paper; carbonising base paper; wallpaper base",1712,171,17,Paper and paperboard,"Pulp, paper and paperboard",Paper and paper products,C
171214,Other paper and paperboard for graphic purposes,1712,171,17,Paper and paperboard,"Pulp, paper and paperboard",Paper and paper products,C
171220,"Toilet or facial tissue stock, towel or napkin stock, cellulose wadding and webs of cellulose fibres",1712,171,17,Paper and paperboard,"Pulp, paper and paperboard",Paper and paper products,C
171231,"Kraftliner, unbleached, uncoated",1712,171,17,Paper and paperboard,"Pulp, paper and paperboard",Paper and paper products,C
171232,White top kraftliner; coated kraftliner,1712,171,17,Paper and paperboard,"Pulp, paper and paperboard",Paper and paper products,C
171233,Semi chemical fluting,1712,171,17,Paper and paperboard,"Pulp, paper and paperboard",Paper and paper products,C
171234,Recycled fluting and other fluting,1712,171,17,Paper and paperboard,"Pulp, paper and paperboard",Paper and paper products,C
171235,Testliner (recycled liner board),1712,171,17,Paper and paperboard,"Pulp, paper and paperboard",Paper and paper products,C
171241,"Uncoated kraft paper; sack kraft paper, creped or crinkled",1712,171,17,Paper and paperboard,"Pulp, paper and paperboard",Paper and paper products,C
171242,"Sulphite wrapping paper and other uncoated paper (other than that of a kind used for writing, printing or other graphic purposes)",1712,171,17,Paper and paperboard,"Pulp, paper and paperboard",Paper and paper products,C
171243,Filter paper and paperboard; felt paper,1712,171,17,Paper and paperboard,"Pulp, paper and paperboard",Paper and paper products,C
171244,Cigarette paper not cut to size or in form of booklets or tubes,1712,171,17,Paper and paperboard,"Pulp, paper and paperboard",Paper and paper products,C
171251,"Uncoated, inside grey paperboard",1712,171,17,Paper and paperboard,"Pulp, paper and paperboard",Paper and paper products,C
171259,Other uncoated paperboard,1712,171,17,Paper and paperboard,"Pulp, paper and paperboard",Paper and paper products,C
171260,"Vegetable parchment, greaseproof papers, tracing papers and glassine and other glazed transparent or translucent papers",1712,171,17,Paper and paperboard,"Pulp, paper and paperboard",Paper and paper products,C
171271,"Composite paper and paperboard, not surface-coated or impregnated",1712,171,17,Paper and paperboard,"Pulp, paper and paperboard",Paper and paper products,C
171272,"Paper and paperboard, creped, crinkled, embossed or perforated",1712,171,17,Paper and paperboard,"Pulp, paper and paperboard",Paper and paper products,C
171273,"Paper and paperboard of a kind used for writing, printing or other graphic purposes, coated with kaolin or with other inorganic substances",1712,171,17,Paper and paperboard,"Pulp, paper and paperboard",Paper and paper products,C
171274,"Kraft paper (other than that of a kind used for writing, printing or other graphic purposes), coated with kaolin or with other inorganic substances",1712,171,17,Paper and paperboard,"Pulp, paper and paperboard",Paper and paper products,C
171275,"Kraft paperboard (other than that of a kind used for writing, printing or other graphic purposes), coated with kaolin or with other inorganic substances",1712,171,17,Paper and paperboard,"Pulp, paper and paperboard",Paper and paper products,C
171276,"Carbon paper, self-copy paper and other copying or transfer paper, in rolls or sheets",1712,171,17,Paper and paperboard,"Pulp, paper and paperboard",Paper and paper products,C
171277,"Paper, paperboard, cellulose wadding and webs of cellulose fibres, coated, impregnated, covered, surface coloured or printed, in rolls or sheets",1712,171,17,Paper and paperboard,"Pulp, paper and paperboard",Paper and paper products,C
171278,"Inside grey paperboard (other than that of a kind used for writing, printing or other graphic purposes), coated with kaolin or with other inorganic substances",1712,171,17,Paper and paperboard,"Pulp, paper and paperboard",Paper and paper products,C
171279,"Other paperboard (other than that of a kind used for writing, printing or other graphic purposes), coated with kaolin or with other inorganic substances",1712,171,17,Paper and paperboard,"Pulp, paper and paperboard",Paper and paper products,C
171299,Sub-contracted operations as part of manufacturing of paper and paperboard,1712,171,17,Paper and paperboard,"Pulp, paper and paperboard",Paper and paper products,C
172111,"Corrugated board, in rolls or sheets",1721,172,17,Corrugated paper and paperboard and containers of paper and paperboard,Articles of paper and paperboard,Paper and paper products,C
172112,Sacks and bags of paper,1721,172,17,Corrugated paper and paperboard and containers of paper and paperboard,Articles of paper and paperboard,Paper and paper products,C
172113,"Cartons, boxes and cases, of corrugated board or corrugated paperboard",1721,172,17,Corrugated paper and paperboard and containers of paper and paperboard,Articles of paper and paperboard,Paper and paper products,C
172114,"Folding cartons, boxes and cases, of non-corrugated paper or paperboard",1721,172,17,Corrugated paper and paperboard and containers of paper and paperboard,Articles of paper and paperboard,Paper and paper products,C
172115,"Box files, letter trays, storage boxes and similar articles of a kind used in offices, shops or the like, of paper",1721,172,17,Corrugated paper and paperboard and containers of paper and paperboard,Articles of paper and paperboard,Paper and paper products,C
172199,Sub-contracted operations as part of manufacturing of corrugated paper and paperboard and containers of paper and paperboard,1721,172,17,Corrugated paper and paperboard and containers of paper and paperboard,Articles of paper and paperboard,Paper and paper products,C
172211,"Toilet paper, handkerchiefs, cleansing or facial tissues and towels, tablecloths and serviettes, of paper pulp, paper, cellulose wadding or webs of cellulose fibres",1722,172,17,Household and sanitary goods and toilet requisites,Articles of paper and paperboard,Paper and paper products,C
172212,"Sanitary towels and tampons, napkins and napkin liners for babies and similar sanitary articles and articles of apparel and clothing accessories, of paper pulp, paper, cellulose wadding or webs of cellulose fibres",1722,172,17,Household and sanitary goods and toilet requisites,Articles of paper and paperboard,Paper and paper products,C
172213,"Trays, dishes, plates and cups and the like, of paper or paperboard",1722,172,17,Household and sanitary goods and toilet requisites,Articles of paper and paperboard,Paper and paper products,C
172299,Sub-contracted operations as part of manufacturing of household and sanitary goods and toilet requisites,1722,172,17,Household and sanitary goods and toilet requisites,Articles of paper and paperboard,Paper and paper products,C
172311,"Carbon paper, self-copy paper and other copying or transfer papers; duplicator stencil and offset plates of paper; gummed or adhesive paper",1723,172,17,Paper stationery,Articles of paper and paperboard,Paper and paper products,C
172312,"Envelopes, letter cards, plain postcards and correspondence cards of paper or paperboard; boxes, pouches, wallets and writing compendiums of paper or paperboard, containing paper stationery",1723,172,17,Paper stationery,Articles of paper and paperboard,Paper and paper products,C
172313,"Registers, account books, binders, forms and other articles of stationery, of paper or paperboard",1723,172,17,Paper stationery,Articles of paper and paperboard,Paper and paper products,C
172314,"Other paper and paperboard, of a kind used for writing or printing or other graphic purposes, printed, embossed or perforated",1723,172,17,Paper stationery,Articles of paper and paperboard,Paper and paper products,C
172399,Sub-contracted operations as part of manufacturing of paper stationery,1723,172,17,Paper stationery,Articles of paper and paperboard,Paper and paper products,C
172411,Wallpaper and similar wall coverings; window transparencies of paper,1724,172,17,Wallpaper,Articles of paper and paperboard,Paper and paper products,C
172412,Textile wall coverings,1724,172,17,Wallpaper,Articles of paper and paperboard,Paper and paper products,C
172499,Sub-contracted operations as part of manufacturing of wallpaper,1724,172,17,Wallpaper,Articles of paper and paperboard,Paper and paper products,C
172911,Labels of paper or paperboard,1729,172,17,Other articles of paper and paperboard,Articles of paper and paperboard,Paper and paper products,C
172912,"Filter blocks, slabs and plates, of paper pulp",1729,172,17,Other articles of paper and paperboard,Articles of paper and paperboard,Paper and paper products,C
172919,"Cigarette paper; bobbins, spools, cops and similar supports; filter paper and paperboard; other articles of paper and paperboard n.e.c.",1729,172,17,Other articles of paper and paperboard,Articles of paper and paperboard,Paper and paper products,C
172999,Sub-contracted operations as part of manufacturing of other articles of paper and paperboard,1729,172,17,Other articles of paper and paperboard,Articles of paper and paperboard,Paper and paper products,C
181110,Newspaper printing services,1811,181,18,Newspaper printing services,Printing services and services related to printing,Printing and recording services,C
181211,"Printing services for postage stamps, taxation stamps, documents of titles, smart cards, cheques and other security papers and the like",1812,181,18,Other printing services,Printing services and services related to printing,Printing and recording services,C
181212,"Printing services for advertising catalogues, prospects, posters and other printed advertising",1812,181,18,Other printing services,Printing services and services related to printing,Printing and recording services,C
181213,"Printing services for journals and periodicals, appearing less than four times a week",1812,181,18,Other printing services,Printing services and services related to printing,Printing and recording services,C
181214,"Printing services for books, maps, hydrographic or similar charts of all kinds, pictures, designs and photographs, postcards",1812,181,18,Other printing services,Printing services and services related to printing,Printing and recording services,C
181215,Printing services for labels and tags,1812,181,18,Other printing services,Printing services and services related to printing,Printing and recording services,C
181216,"Printing services directly onto plastic, glass, metal, wood and ceramics",1812,181,18,Other printing services,Printing services and services related to printing,Printing and recording services,C
181219,Other printing services n.e.c.,1812,181,18,Other printing services,Printing services and services related to printing,Printing and recording services,C
181310,Pre-press services,1813,181,18,Pre-press and pre-media services,Printing services and services related to printing,Printing and recording services,C
181320,Printing plates or cylinders and other impressed media for use in printing,1813,181,18,Pre-press and pre-media services,Printing services and services related to printing,Printing and recording services,C
181330,Ancillary services related to printing,1813,181,18,Pre-press and pre-media services,Printing services and services related to printing,Printing and recording services,C
181410,Binding and related services,1814,181,18,Binding and related services,Printing services and services related to printing,Printing and recording services,C
201111,"Hydrogen, argon, rare gases, nitrogen and oxygen",2011,201,20,Industrial gases,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201112,Carbon dioxide and other inorganic oxygen compounds of non-metals,2011,201,20,Industrial gases,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201113,Liquid air and compressed air,2011,201,20,Industrial gases,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201199,Sub-contracted operations as part of manufacturing of industrial gases,2011,201,20,Industrial gases,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201211,Zinc oxide and peroxide; titanium oxides,2012,201,20,Dyes and pigments,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201212,"Chromium, manganese, lead and copper oxides and hydroxides",2012,201,20,Dyes and pigments,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201219,"Other metal oxides, peroxides and hydroxides",2012,201,20,Dyes and pigments,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201221,Synthetic organic colouring matter and preparations based thereon; synthetic organic products of a kind used as fluorescent brightening agents or as luminophores; colour lakes and preparations based thereon,2012,201,20,Dyes and pigments,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201222,"Tanning extracts of vegetable origin; tannins and their salts, ethers, esters and other derivatives; colouring matter of vegetable or animal origin",2012,201,20,Dyes and pigments,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201223,Synthetic organic tanning substances; inorganic tanning substances; tanning preparations; enzymatic preparations for pre-tanning,2012,201,20,Dyes and pigments,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201224,Colouring matter n.e.c.; inorganic products of a kind used as luminophores,2012,201,20,Dyes and pigments,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201299,Sub-contracted operations as part of manufacturing of dyes and pigments,2012,201,20,Dyes and pigments,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201311,Enriched uranium and plutonium and their compounds,2013,201,20,Other inorganic basic chemicals,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201312,Depleted uranium and thorium and their compounds,2013,201,20,Other inorganic basic chemicals,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201313,"Other radioactive elements and isotopes and compounds; alloys, dispersions, ceramic products and mixtures containing these elements, isotopes or compounds",2013,201,20,Other inorganic basic chemicals,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201314,"Fuel elements (cartridges), non-irradiated, for nuclear reactors",2013,201,20,Other inorganic basic chemicals,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201321,Metalloids,2013,201,20,Other inorganic basic chemicals,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201322,Halogen or sulphur compounds of non-metals,2013,201,20,Other inorganic basic chemicals,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201323,"Alkali or alkaline-earth metals; rare earth metals, scandium and yttrium; mercury",2013,201,20,Other inorganic basic chemicals,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201324,Hydrogen chloride; oleum; diphosphorus pentaoxide; other inorganic acids; silicon and sulphur dioxide,2013,201,20,Other inorganic basic chemicals,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201325,"Oxides, hydroxides and peroxides; hydrazine and hydroxylamine and their inorganic salts",2013,201,20,Other inorganic basic chemicals,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201331,Metallic halogenates,2013,201,20,Other inorganic basic chemicals,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201332,"Hypochlorites, chlorates and perchlorates",2013,201,20,Other inorganic basic chemicals,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201341,"Sulphides, sulphites and sulphates",2013,201,20,Other inorganic basic chemicals,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201342,"Phosphinates, phosphonates, phosphates, polyphosphates and nitrates (except of potassium)",2013,201,20,Other inorganic basic chemicals,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201343,Carbonates,2013,201,20,Other inorganic basic chemicals,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201351,Salts of oxometallic or peroxometallic acids; colloidal precious metals,2013,201,20,Other inorganic basic chemicals,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201352,"Inorganic compounds n.e.c., including distilled water; amalgams other than amalgams of precious metals",2013,201,20,Other inorganic basic chemicals,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201361,Isotopes n.e.c. and compounds thereof (including heavy water),2013,201,20,Other inorganic basic chemicals,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201362,"Cyanides, cyanide oxides and complex cyanides; fulminates, cyanates and thiocyanates; silicates; borates; perborates; other salts of inorganic acids or peroxoacids",2013,201,20,Other inorganic basic chemicals,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201363,Hydrogen peroxide,2013,201,20,Other inorganic basic chemicals,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201364,"Phosphides, carbides, hydrides, nitrides, azides, silicides and borides",2013,201,20,Other inorganic basic chemicals,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201365,"Compounds of rare earth metals, of yttrium or of scandium",2013,201,20,Other inorganic basic chemicals,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201366,"Sulphur, except sublimed sulphur, precipitated sulphur and colloidal sulphur",2013,201,20,Other inorganic basic chemicals,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201367,Roasted iron pyrites,2013,201,20,Other inorganic basic chemicals,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201368,"Piezo-electric quartz; other synthetic or reconstructed precious or semi-precious stones, unworked",2013,201,20,Other inorganic basic chemicals,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201399,Sub-contracted operations as part of manufacturing of other inorganic basic chemicals,2013,201,20,Other inorganic basic chemicals,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201411,Acyclic hydrocarbons,2014,201,20,Other organic basic chemicals,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201412,Cyclic hydrocarbons,2014,201,20,Other organic basic chemicals,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201413,Chlorinated derivatives of acyclic hydrocarbons,2014,201,20,Other organic basic chemicals,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201414,"Sulphonated, nitrated or nitrosated derivatives of hydrocarbons, whether or not halogenated",2014,201,20,Other organic basic chemicals,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201419,Other derivatives of hydrocarbons,2014,201,20,Other organic basic chemicals,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201421,Industrial fatty alcohols,2014,201,20,Other organic basic chemicals,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201422,Monohydric alcohols,2014,201,20,Other organic basic chemicals,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201423,"Diols, polyalcohols, cyclical alcohols and derivatives thereof",2014,201,20,Other organic basic chemicals,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201424,Phenols; phenol-alcohols and derivatives of phenols,2014,201,20,Other organic basic chemicals,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201431,Industrial monocarboxylic fatty acids; acid oils from refining,2014,201,20,Other organic basic chemicals,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
201432,Saturated acyclic monocarboxylic acids and their derivatives,2014,201,20,Other organic basic chemicals,"Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Chemicals and chemical products,C
