s,m,diag,compA,compB,count,mean,sum,std,pct10,pct25,pct75,pct90
0.25,0,offdiag,base,noise,90,5.171768682403296e+17,4.654591814162966e+19,1.6564126574006147e+18,-5.1180569954625197e+17,-2.923477061685687e+17,4.9518172656672486e+17,1.9716552459978941e+18
0.25,0,offdiag,noise,FE,90,5.440450962555913e+17,4.896405866300322e+19,1.524953460646996e+18,-5.875688533939343e+17,-3.274420339881447e+17,5.5258988347013824e+17,1.5474202126610345e+18
0.25,0,offdiag,noise,base,90,5.171768682403293e+17,4.654591814162964e+19,1.6564126574006147e+18,-5.1180569954625197e+17,-2.923477061685687e+17,4.9518172656672486e+17,1.9716552459978941e+18
0.25,0,offdiag,noise,noise,90,-3.640340384680593e+16,-3.276306346212533e+18,5.901545608312936e+17,-4.6056703748688205e+17,-1.3957531456885974e+17,1.0559924644232352e+17,2.7572520850532195e+17
0.5,0,diag,FE,FE,10,9.638557156035377e+18,9.638557156035378e+19,7.490490783325064e+17,8.921773424410815e+18,9.06755374634293e+18,1.0299706383088034e+19,1.0392173046415665e+19
0.5,0,diag,FE,base,10,3.8938128450389596e+18,3.89381284503896e+19,2.760618018826504e+18,1.4282854468150446e+18,1.8110008330731791e+18,5.391496643473832e+18,6.177725544283268e+18
0.5,0,diag,FE,noise,10,1.2192513047677107e+18,1.2192513047677108e+19,7.337309741504963e+18,-3.1358549556752246e+18,-1.605545981292547e+18,2.2033560480453233e+18,7.134012927432376e+18
0.5,0,diag,base,FE,10,3.8938128450389596e+18,3.89381284503896e+19,2.760618018826504e+18,1.4282854468150446e+18,1.8110008330731791e+18,5.391496643473832e+18,6.177725544283268e+18
0.5,0,diag,base,base,10,4.4150987329322844e+18,4.4150987329322844e+19,6.934014976329914e+18,4.149292225563651e+17,7.343548730575405e+17,4.365834200254506e+18,7.917624638850384e+18
0.5,0,diag,base,noise,10,-5.0714440193266144e+17,-5.071444019326615e+18,2.415508307142768e+18,-3.5368657006833434e+18,-1.8291088165410125e+18,4.278865087906113e+17,1.3412351496435507e+18
0.5,0,diag,noise,FE,10,1.2192513047677107e+18,1.2192513047677108e+19,7.337309741504963e+18,-3.1358549556752246e+18,-1.605545981292547e+18,2.2033560480453233e+18,7.134012927432376e+18
0.5,0,diag,noise,base,10,-5.0714440193266144e+17,-5.071444019326615e+18,2.415508307142768e+18,-3.5368657006833434e+18,-1.8291088165410125e+18,4.278865087906113e+17,1.3412351496435507e+18
0.5,0,diag,noise,noise,10,1.2686905212993208e+19,1.2686905212993208e+20,2.0587352745770664e+19,1.156068107938583e+18,1.7209175354031688e+18,1.1866181963167203e+19,3.22458773230131e+19
0.5,0,offdiag,FE,FE,90,9.573102274495177e+18,8.615792047045659e+20,4.8158476156599456e+17,8.979515663467339e+18,9.258867515716741e+18,9.93749391336081e+18,1.0279552410235873e+19
0.5,0,offdiag,FE,base,90,3.964334157612788e+18,3.5679007418515096e+20,2.85845120562734e+18,1.225271262867486e+18,1.6881370633025928e+18,5.502293222540576e+18,6.42177864806603e+18
0.5,0,offdiag,FE,noise,90,1.1587917357163843e+18,1.0429125621447459e+20,6.755999000449188e+18,-3.3785723388533663e+18,-1.8089861832105288e+18,2.888254652143291e+18,6.954605937823308e+18
0.5,0,offdiag,base,FE,90,3.964334157612791e+18,3.5679007418515115e+20,2.8584512056273403e+18,1.225271262867486e+18,1.6881370633025928e+18,5.502293222540576e+18,6.42177864806603e+18
0.5,0,offdiag,base,base,90,2.2052532148525458e+18,1.9847278933672912e+20,2.0404895678588052e+18,3.625180676805569e+17,8.21819763938762e+17,2.9575815841266806e+18,4.576429009387595e+18
0.5,0,offdiag,base,noise,90,2.671326057323641e+17,2.404193451591277e+19,4.650741676118734e+18,-3.1232433894754657e+18,-1.1942250036525005e+18,1.259873172123349e+18,5.12478304892399e+18
0.5,0,offdiag,noise,FE,90,1.1587917357163845e+18,1.042912562144746e+20,6.755999000449189e+18,-3.3785723388533663e+18,-1.8089861832105288e+18,2.888254652143291e+18,6.954605937823308e+18
0.5,0,offdiag,noise,base,90,2.671326057323643e+17,2.4041934515912786e+19,4.650741676118734e+18,-3.1232433894754657e+18,-1.1942250036525005e+18,1.259873172123349e+18,5.12478304892399e+18
0.5,0,offdiag,noise,noise,90,-8.743074456627717e+17,-7.868767010964945e+19,6.041533150366986e+18,-9.357994376606036e+18,-1.3780518255776407e+18,9.54160397215922e+17,3.0510467847646387e+18
0.02,1,diag,FE,FE,10,1.403105725754314e+16,1.403105725754314e+17,779831532754029.9,1.297959959016668e+16,1.3516940785106288e+16,1.4654826449912464e+16,1.4797419205116984e+16
0.02,1,diag,FE,base,10,2.0361052243872086e+17,2.0361052243872087e+18,1.3467888796692779e+17,7.0790599332509576e+16,1.1391795630851355e+17,2.2284467689390554e+17,3.661363952726277e+17
0.02,1,diag,FE,noise,10,3143953266148913.0,3.1439532661489132e+16,3465503981502607.5,-447573903642417.3,476252827661196.25,5438863274152534.0,7682608052804378.0
0.02,1,diag,base,FE,10,2.0361052243872086e+17,2.0361052243872087e+18,1.3467888796692779e+17,7.0790599332509576e+16,1.1391795630851355e+17,2.2284467689390554e+17,3.661363952726277e+17
0.02,1,diag,base,base,10,8.280513716808344e+18,8.280513716808344e+19,9.440208317416305e+18,4.17175521052121e+17,1.230900844173757e+18,1.742501103990417e+19,2.1400210369896088e+19
0.02,1,diag,base,noise,10,5.5288391000633576e+16,5.5288391000633574e+17,7.83796485464655e+16,-1.8949211449626616e+16,168401636786454.0,1.2650893736772346e+17,1.5583856782608506e+17
0.02,1,diag,noise,FE,10,3143953266148913.0,3.1439532661489132e+16,3465503981502607.5,-447573903642417.3,476252827661196.25,5438863274152534.0,7682608052804378.0
0.02,1,diag,noise,base,10,5.5288391000633576e+16,5.5288391000633574e+17,7.83796485464655e+16,-1.8949211449626616e+16,168401636786454.0,1.2650893736772346e+17,1.5583856782608506e+17
0.02,1,diag,noise,noise,10,1.7931901655690048e+16,1.7931901655690048e+17,3.812002895713567e+16,1003440495639386.6,1869009298171417.8,8151623304585355.0,3.211680584897501e+16
0.02,1,offdiag,FE,FE,90,1.3991991070748488e+16,1.2592791963673638e+18,491807439407034.4,1.3237146879426184e+16,1.3655776904975478e+16,1.4304549675281936e+16,1.4691830833163142e+16
0.02,1,offdiag,FE,base,90,2.0319479268791248e+17,1.8287531341912123e+19,1.243114192372907e+17,6.786647695506168e+16,1.0214043335128779e+17,2.4118346481678717e+17,3.8273148264822605e+17
0.02,1,offdiag,FE,noise,90,3037639645768082.0,2.733875681191274e+17,3170670745087569.0,-510383916648588.06,402835412523384.0,6067879777526189.0,7646222728327253.0
0.02,1,offdiag,base,FE,90,2.0319479268791254e+17,1.828753134191213e+19,1.2431141923729069e+17,6.786647695506168e+16,1.0214043335128779e+17,2.4118346481678717e+17,3.8273148264822605e+17
0.02,1,offdiag,base,base,90,3.3917284691350886e+18,3.0525556222215796e+20,3.1415674383777336e+18,7.588195158927465e+17,1.1361835786742013e+18,4.064434879225646e+18,7.318558463548654e+18
0.02,1,offdiag,base,noise,90,4.557931585333242e+16,4.1021384267999176e+18,9.733589366607864e+16,-2.1444630956576532e+16,-889477686608979.8,7.194291291267251e+16,1.3874325087291566e+17
0.02,1,offdiag,noise,FE,90,3037639645768081.5,2.7338756811912733e+17,3170670745087569.0,-510383916648588.06,402835412523384.0,6067879777526189.0,7646222728327253.0
0.02,1,offdiag,noise,base,90,4.557931585333241e+16,4.102138426799917e+18,9.733589366607867e+16,-2.1444630956576532e+16,-889477686608979.8,7.194291291267251e+16,1.3874325087291566e+17
0.02,1,offdiag,noise,noise,90,376938155426186.4,3.3924433988356772e+16,1728026978873073.8,-1417320903307678.0,-535070554994922.1,1713987402631188.2,2541134829644915.5
0.05,1,diag,FE,FE,10,8.68502482305399e+16,8.68502482305399e+17,4517896231532032.0,8.122380801727888e+16,8.321968058697267e+16,8.995089093571064e+16,9.130421564616304e+16
0.05,1,diag,FE,base,10,5.0971173042718464e+17,5.097117304271846e+18,3.3601904864721664e+17,1.7644288928162006e+17,2.8127591796335533e+17,5.525788559120293e+17,9.265409953861873e+17
0.05,1,diag,FE,noise,10,1.9855072021773852e+16,1.9855072021773853e+17,2.199023229960732e+16,-3298777486357422.5,3685744284982036.0,3.4441033266436956e+16,4.655415443450529e+16
0.05,1,diag,base,FE,10,5.0971173042718464e+17,5.097117304271846e+18,3.3601904864721664e+17,1.7644288928162006e+17,2.8127591796335533e+17,5.525788559120293e+17,9.265409953861873e+17
0.05,1,diag,base,base,10,8.280833285757294e+18,8.280833285757293e+19,9.440058947923003e+18,4.17056524891722e+17,1.230900844173757e+18,1.742501103990417e+19,2.1400210369896088e+19
0.05,1,diag,base,noise,10,1.481325563624329e+17,1.481325563624329e+18,2.122011338096391e+17,-4.096346483188156e+16,1090165908194907.0,3.0216594596800826e+17,4.3579705249497306e+17
0.05,1,diag,noise,FE,10,1.9855072021773852e+16,1.9855072021773853e+17,2.199023229960732e+16,-3298777486357422.5,3685744284982036.0,3.4441033266436956e+16,4.655415443450529e+16
0.05,1,diag,noise,base,10,1.481325563624329e+17,1.481325563624329e+18,2.122011338096391e+17,-4.096346483188156e+16,1090165908194907.0,3.0216594596800826e+17,4.3579705249497306e+17
0.05,1,diag,noise,noise,10,8.615083442440746e+16,8.615083442440746e+17,1.6436666334676e+17,5106265142292508.0,1.0385317620938116e+16,4.677189561486656e+16,1.7186546065607437e+17
0.05,1,offdiag,FE,FE,90,8.661642867793238e+16,7.795478581013915e+18,2862800344658684.0,8.224959432216848e+16,8.491910478246746e+16,8.892725007460962e+16,9.035946537599478e+16
0.05,1,offdiag,FE,base,90,5.09089432874883e+17,4.581804895873947e+19,3.124179990684889e+17,1.6893635773245226e+17,2.5184512777688355e+17,5.916950429339758e+17,9.540412745507729e+17
0.05,1,offdiag,FE,noise,90,1.923999296060435e+16,1.7315993664543918e+18,2.0045311318144816e+16,-3741994828396304.5,2788372030814720.5,3.827403207818565e+16,4.643690469293419e+16
0.05,1,offdiag,base,FE,90,5.090894328748832e+17,4.581804895873949e+19,3.1241799906848896e+17,1.6893635773245226e+17,2.5184512777688355e+17,5.916950429339758e+17,9.540412745507729e+17
0.05,1,offdiag,base,base,90,3.391692961474094e+18,3.052523665326685e+20,3.14225688868335e+18,7.558347450787196e+17,1.1361835786742013e+18,4.064434879225646e+18,7.318558463548654e+18
0.05,1,offdiag,base,noise,90,1.1322693934864723e+17,1.019042454137825e+19,2.3529963180897382e+17,-4.895096204165636e+16,-1689332936178276.0,1.6501995774010022e+17,3.537815166142725e+17
0.05,1,offdiag,noise,FE,90,1.923999296060435e+16,1.7315993664543918e+18,2.004531131814482e+16,-3741994828396304.5,2788372030814720.5,3.827403207818565e+16,4.643690469293419e+16
0.05,1,offdiag,noise,base,90,1.1322693934864717e+17,1.0190424541378245e+19,2.352996318089739e+17,-4.895096204165636e+16,-1689332936178276.0,1.6501995774010022e+17,3.537815166142725e+17
0.05,1,offdiag,noise,noise,90,2573746580048587.5,2.316371922043729e+17,1.0141694574155704e+16,-7489725369188503.0,-3129479061706260.5,9017411119757624.0,1.6246727027572988e+16
0.1,1,diag,FE,FE,10,3.461128568909475e+17,3.4611285689094753e+18,1.6556271733838686e+16,3.26751435488989e+17,3.308663494879206e+17,3.6002147839389875e+17,3.639794554336338e+17
0.1,1,diag,FE,base,10,1.0272401342126319e+18,1.027240134212632e+19,6.829657606746452e+17,3.5025694030181446e+17,5.5323752148448294e+17,1.0932920195245217e+18,1.884325421162868e+18
0.1,1,diag,FE,noise,10,8.047372690527875e+16,8.047372690527875e+17,9.094054660656886e+16,-1.721276621913231e+16,1.3800793924874892e+16,1.4067738863713086e+17,1.8141062387616512e+17
0.1,1,diag,base,FE,10,1.0272401342126319e+18,1.027240134212632e+19,6.829657606746452e+17,3.5025694030181446e+17,5.5323752148448294e+17,1.0932920195245217e+18,1.884325421162868e+18
0.1,1,diag,base,base,10,8.283764254510143e+18,8.283764254510144e+19,9.43898311214639e+18,4.0805740359143334e+17,1.2337179439975368e+18,1.742501103990417e+19,2.1400210369896088e+19
0.1,1,diag,base,noise,10,3.2399516174412294e+17,3.2399516174412293e+18,4.794740209356316e+17,-6.4972891152098424e+16,-2165814033772368.0,5.642050079563375e+17,9.697205238884759e+17
0.1,1,diag,noise,FE,10,8.047372690527875e+16,8.047372690527875e+17,9.094054660656886e+16,-1.721276621913231e+16,1.3800793924874892e+16,1.4067738863713086e+17,1.8141062387616512e+17
0.1,1,diag,noise,base,10,3.2399516174412294e+17,3.2399516174412293e+18,4.794740209356316e+17,-6.4972891152098424e+16,-2165814033772368.0,5.642050079563375e+17,9.697205238884759e+17
0.1,1,diag,noise,noise,10,2.533731769129088e+17,2.533731769129088e+18,4.053377921179407e+17,1.8537284665667804e+16,3.6046902216883656e+16,1.699734404043882e+17,5.817378850205448e+17
0.1,1,offdiag,FE,FE,90,3.4521684425882605e+17,3.1069515983294345e+19,1.0474459003234914e+16,3.2922910123005914e+17,3.394114689120648e+17,3.539997092112695e+17,3.597211248316564e+17
0.1,1,offdiag,FE,base,90,1.0234795929821198e+18,9.211316336839079e+19,6.309945698938563e+17,3.3574159523799565e+17,4.963042039377733e+17,1.154730376467393e+18,1.9602246716716012e+18
0.1,1,offdiag,FE,noise,90,7.858909123000718e+16,7.073018210700646e+18,8.299580909081659e+16,-1.7679397338506378e+16,7415813944098179.0,1.5209585852275494e+17,1.8312148378391363e+17
0.1,1,offdiag,base,FE,90,1.0234795929821202e+18,9.211316336839082e+19,6.309945698938563e+17,3.3574159523799565e+17,4.963042039377733e+17,1.154730376467393e+18,1.9602246716716012e+18
0.1,1,offdiag,base,base,90,3.391367298279333e+18,3.0522305684513994e+20,3.1475738354185375e+18,7.4017188920861e+17,1.1279286079744681e+18,4.08665107554423e+18,7.318558463548654e+18
0.1,1,offdiag,base,noise,90,2.2729766121371043e+17,2.045678950923394e+19,4.5850689406353274e+17,-8.412556202415088e+16,-6424900274051613.0,3.386922544764425e+17,7.225190110129608e+17
0.1,1,offdiag,noise,FE,90,7.85890912300072e+16,7.073018210700647e+18,8.299580909081659e+16,-1.7679397338506378e+16,7415813944098179.0,1.5209585852275494e+17,1.8312148378391363e+17
0.1,1,offdiag,noise,base,90,2.272976612137102e+17,2.045678950923392e+19,4.585068940635327e+17,-8.412556202415088e+16,-6424900274051613.0,3.386922544764425e+17,7.225190110129608e+17
