q,m,s,nqs,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,parts
0,2,0.5,201754,20518122905.237907,19542743531.50705,18632421758.676414,20308985534.125694,19511841653.55014,17926087591.070766,16901786018.557096,17789352407.36822,18432747198.871082,19483576578.36593,21564090727.71818,22632812339.260925,19429866968.298878,22215570475.541595,22893459538.42334,23541814756.978554,25829977689.54627,Q
1,2,0.5,5268,16945219686.57851,17863993576.18237,17056576677.127916,19783810919.83162,18965149810.06733,18303671180.792625,17807079379.48957,18914907678.2005,19496109169.699474,21145914464.246273,22573027394.918682,22718760197.16095,19097189650.329205,21679979053.663963,25012596338.016994,25009443970.61109,24760231602.590515,Q
2,2,0.5,1833,17056460608.015694,16889426549.763756,16673208437.753668,19443773120.17276,19087982725.973137,18001277011.717537,17401074223.865543,18437272787.49441,19456020373.603493,20910784088.09551,22724808835.27759,22758280446.658237,18822199267.86863,22361917488.404175,25218062121.210873,26193625586.86788,25721366126.374184,Q
3,2,0.5,783,14904435060.377523,16212414514.420202,16843171425.798275,18111281697.946125,18692279948.639034,18802827179.809494,16556076205.658297,18298125518.09542,19175410579.11314,21477546999.046135,23551869515.892704,25814837278.930447,18988291827.02733,22231994662.12853,25953353168.471737,25567308519.77747,26055115773.828697,Q
4,2,0.5,366,13568824238.656807,15584840771.524984,16001632900.666376,19790822516.488834,17491679449.941322,19006549304.09407,17073552994.518482,17077576632.026659,17935375282.21525,20423078898.007656,22923897032.889904,24117286250.09,20371035672.064976,24465146917.896534,27105753375.162903,26732558681.08808,26046363603.909332,Q
5,2,0.5,172,12210076057.357279,14988488926.71428,17044580391.999912,21362551425.103073,17868664464.10545,17240139429.72052,17604594865.792034,18425280669.189426,21124532561.377956,22262943723.507107,23072937850.40715,21932648038.49059,18907435818.019108,22295321479.63738,26903610732.618027,27387327648.796318,27705219868.18611,Q
6,2,0.5,86,13012051612.173794,14340947667.615421,14307053612.025537,16417581234.177166,15815100544.744427,13931418289.244808,15004498201.988384,18281875939.00119,22864215527.736744,25071394211.9812,23443426546.85982,23929954282.038704,18194975557.706394,23995462102.291973,29963380239.69272,29292072498.80478,29468445585.739147,Q
7,2,0.5,30,18974382142.67583,21526816902.55938,12355610565.493647,15309856892.856256,16410569286.776205,17739156544.45604,15872120481.666353,16279109409.016254,14977181395.655304,16734863774.793625,16472129070.204468,21499172819.56068,18724722955.156452,24103396714.28312,25102924554.46942,20097945518.87272,16566879094.91146,Q
8,2,0.5,15,14544266694.023613,13883754714.971746,16796021303.684217,26921204338.499332,26646203260.17511,16725570809.26866,15790931030.296608,17530939547.235172,19892413231.36205,21287929513.259476,22046723373.739716,21450451896.76626,18236584906.731884,20945602741.844112,23102771154.613518,21574894174.579876,39373723916.29289,Q
9,2,0.5,3,6853236457.841109,7830220016.455776,9063282291.23562,13111285170.4276,12448224550.802631,14954596602.961588,16565271675.379501,18651103706.07905,22460681935.694256,26060011448.882088,26535115489.664177,33590382810.04912,23469711550.328873,33507588484.65449,43257822105.21684,45807144304.245735,22032980357.728302,Q
0,2,0.02,32222,10307094832.98091,10554497879.8969,10869476554.189198,11051688765.301813,11645413891.843906,11762849323.074064,11992298584.509756,12647749958.300678,13107941118.694082,13234745749.277508,13159772538.359331,14416975976.876266,14551130198.493824,14628936117.551975,15068706838.332642,14939211566.78553,32953016407.045677,P
1,2,0.02,25112,10720606609.928633,11484319724.166105,12074639944.66752,12400494490.136553,12572786528.922197,13410062518.605568,13637781365.70756,14035359968.394808,14706692099.493849,14825518524.110817,14883587481.603024,14938107127.326982,15458242658.677774,15489270919.808336,15520573949.29697,15391061659.222113,15275213915.507515,P
2,2,0.02,23453,10709669306.614792,10846164204.997831,12166344022.380415,13043647766.856356,13624370239.802206,13611006544.072079,13945779741.15812,14295371886.926928,14726749899.520964,14939205167.535461,15107142099.88796,15049159902.375929,14826843026.324047,15235229493.762472,14768413155.511557,14718763976.027927,14848370040.221762,P
3,2,0.02,23156,5645467682.786075,5756709284.66502,5937967255.13849,6123313259.399499,6451792001.7542515,6671153230.275924,6701369137.199527,6782699371.198061,6700615270.161753,6904996610.0458975,7057382295.64844,7335844200.328857,7106420931.103041,6893039490.68746,7078659606.664306,6917120314.837108,6662764921.961794,P
4,2,0.02,22571,17947841962.200504,17991771933.446682,18185956266.88904,18640526078.755363,18637879900.174583,18815693659.67753,18883502375.529716,19057656962.275043,19383179615.630947,19440689403.90809,19665216070.330482,19730020559.371647,19466677825.61021,19715342153.219242,19875011240.05343,19990230087.897118,19165994679.815563,P
5,2,0.02,21525,12938786564.214489,13284454398.770123,13272265603.910133,15594563408.918873,15751865499.143354,15998643619.915096,16273439055.476725,16415401087.108425,16378773049.9228,16754450074.64512,16931320448.016893,17040597670.438622,16941703417.227966,17074452564.147554,17001438468.718708,18135401290.496494,17998954165.020462,P
6,2,0.02,20778,11671937827.829502,11882343628.315674,12335373797.540691,12561421147.04966,13497058854.647614,13919418706.642942,13857425487.126154,14055235145.450422,14678483518.754906,14834025911.78953,14790384985.536219,14791492441.508017,14891834159.74571,14879710965.782831,14694818415.957487,14559572017.06781,14609504316.759205,P
7,2,0.02,19116,11328106138.241293,11504551945.149279,11847421323.817293,12617556236.329975,13084093995.339808,13587991913.901543,13399479042.546389,13723362187.581955,14099340496.833788,14852325859.375307,15104107543.479801,14999483939.109695,14871558536.154303,14916880802.289812,15063383675.956656,15189593833.187489,14977387881.775965,P
8,2,0.02,11509,11411565883.728954,11709865823.700665,11953299187.674404,12167143292.441235,12516069552.811136,12718074783.058216,12789565693.967062,13015735453.605812,13085171634.039534,13636909765.486542,13489915397.462297,14307939796.641949,14469319420.668642,14687174245.539772,14521444766.13869,14285640411.461731,14128670808.92202,P
9,2,0.02,10868,10503112077.798693,10850730035.354866,11008611688.930285,11355693228.524523,11006901432.131285,11763902772.065891,11850400520.512848,12898035906.05813,13431998545.881327,13725368153.563835,13437542286.704657,13419456180.254898,20407825982.874817,20961947174.647408,21345372394.410526,21578701550.61311,21512463795.00018,P
0,2,0.05,32222,10010569493.39741,10358249737.023521,10748423384.592216,11055525678.550365,11647383350.372097,11761067591.918343,12033290701.981594,12738414455.147242,13174791243.161009,13401687194.151215,13348393286.11025,14651812627.239193,14608302691.984816,14833506167.057531,15300824448.409277,15070107683.771294,32988481043.12306,P
1,2,0.05,25168,10497634999.703718,11271654206.253597,11925358243.49069,12368946779.791159,12467860045.079561,13322734583.80254,13600817812.083237,14067768959.48853,14752555976.337854,14946883072.381048,15121358875.02736,15207323157.771734,15482498241.853575,15678933950.946302,15822270167.140835,15666726628.745764,15432911987.863487,P
2,2,0.05,23481,10394058268.007301,10616857332.634064,11888865213.956934,12892581380.678911,13477674288.678856,13531024489.495552,13887117066.055447,14293809756.592407,14832344914.16269,15178194360.884937,15412352019.728302,15426043487.797468,14984891464.077303,15573376832.539162,15226805224.603651,15036053530.842697,15018793005.702568,P
3,2,0.05,23199,5531626700.382349,5726341859.246608,5935200761.87729,6169489339.309002,6474995321.045172,6747133935.139372,6776703960.200195,6892824257.379957,6726111462.635102,6957664224.742046,7120774087.631071,7395161790.522757,7102653518.353123,6924373039.599246,7176123640.869694,6973000018.959145,6612353833.918102,P
4,2,0.05,22487,17091244567.091864,17011037454.329027,17471468364.737625,18438383759.31842,18440307774.75431,18732691665.963776,18928730070.295017,19297917707.868084,19863766270.235428,20086258794.77051,20333526370.722267,20519258606.05764,19680083222.835815,20074478108.570084,20592796459.433228,20624161986.381138,18533650184.077076,P
5,2,0.05,21525,12576430063.63969,13061128207.394217,13107191850.377195,15481413308.336119,15731746316.018911,15991720532.218052,16218985590.545872,16393726774.653046,16409338641.719189,16842990821.208357,17081524684.601425,17217908778.109634,16999704596.064152,17318799711.972286,17322282140.505558,18377648312.836834,18244595223.539165,P
6,2,0.05,20778,11357514331.514355,11655540140.334612,12179130449.136387,12515974336.994581,13452036848.390972,13947514846.068043,13890382484.582436,14148028636.90216,14846675968.65498,15018442822.457596,15025735107.272535,15048098859.783293,14764343905.143814,15046571485.199734,14965869874.267822,14824320495.608723,14784067957.037884,P
7,2,0.05,19073,11075002944.30505,11329480862.061306,11712243046.317139,12549574778.091398,13081471652.736134,13542210618.275524,13351632599.00243,13716121738.305414,14142220453.690722,14948995862.179,15282660648.572218,15227591329.29316,14956084206.73826,15146292493.236698,15369307337.621887,15426106388.88404,15222652121.630186,P
8,2,0.05,11509,11156809000.798985,11553898178.214106,11816177357.74511,12152737529.736057,12486032524.779493,12682308917.910332,12771496060.821869,13031816482.618454,13139355274.55743,13731133721.321995,13604253570.071142,14486638236.820492,14529358751.657137,14872800833.946203,14849321673.625706,14501760121.308498,14255840636.505724,P
9,2,0.05,10868,10286359364.38508,10695023573.483292,10906205432.952868,11293990044.302126,10998485623.717283,11692742967.185822,11836558512.311193,12893545165.244852,13508270966.955116,13890564676.580559,13666143491.18517,13561538930.558474,19758113684.909595,21183867266.4768,21692241970.419537,22042311378.037247,21854698725.76506,P
0,2,0.1,32324,9632206111.799864,10126907210.423908,10617415031.211367,11127938277.608265,11708820636.446005,11816000378.167728,12147019713.452381,12933754258.322588,13391427797.391926,13714731935.944475,13704369585.11346,15106028999.738771,14776474103.208199,15257597674.661695,15792431583.118628,15417276752.73881,33265413578.685017,P
1,2,0.1,25131,10219079397.938948,11011044526.014523,11749104131.480906,12397522116.685791,12417775756.789053,13281780967.639025,13643089875.813143,14222526640.051847,14945923227.371908,15250995020.978437,15575739231.773193,15710195251.062283,15567632379.2791,16042605185.36454,16411041107.24004,16206028773.101685,15847725672.691687,P
2,2,0.1,23494,9956806463.687891,10317541349.667223,11507640961.799753,12698304806.921507,13245573566.114614,13375950441.507645,13771701396.252401,14283806361.73536,14994967243.43138,15597002326.458464,15957143693.121689,16116199813.44687,15294327086.23991,16210138592.543861,16062884888.87957,15650919188.145811,15487608534.298534,P
3,2,0.1,23121,5447473231.073736,5759138403.036517,6026549398.158337,6343993357.082808,6628131779.605762,6968105718.591994,6987784953.778399,7159273094.792741,6867080864.834464,7143498579.2922735,7335288079.396003,7608134694.181615,7218060185.140363,7070753497.672773,7430751526.711635,7162703481.673222,6673591862.689555,P
4,2,0.1,22409,15853553097.24686,15650267541.03589,16449801293.825768,18185005796.617744,18177458093.559826,18643047369.709126,19041361246.49884,19744166623.958004,20738651650.408695,21255144699.841106,21537417622.56229,21978530333.0304,20124545516.36335,20779039589.402054,21941914656.813957,21840376314.760635,17671519222.958843,P
5,2,0.1,21525,12079667668.499903,12803616891.362518,12912371010.47342,15383159123.385233,15768653253.162004,16042056260.745108,16154127536.233797,16282670793.752527,16368989550.742472,16909123863.157654,17258042966.333546,17436988517.458576,17025385046.84066,17641939887.17242,17781372401.37669,18730476112.80516,18609155623.30892,P
6,2,0.1,20778,10910980402.113138,11347025700.161802,11977930495.642193,12492604696.400387,13421842168.840204,14019324340.749674,14016558645.425442,14461423842.06314,15310033757.592108,15518295478.993895,15606007644.51695,15673829173.198118,14798454846.213596,15514489004.095625,15641349577.093431,15480349697.746483,15324493688.241789,P
7,2,0.1,19049,10788349002.283234,11153063472.83731,11593682684.580385,12551506643.032019,13166118383.649931,13545396533.204912,13348822458.280277,13790707857.229088,14299780560.316912,15217042114.701555,15687907491.244072,15697729993.31916,15199788606.663418,15646770132.690859,15993603621.146952,15959916031.830156,15771361711.335447,P
8,2,0.1,11509,10836985185.185452,11370806781.465635,11667511916.945585,12199952538.481014,12498358759.188662,12684139997.897072,12793007619.226652,13104227737.50182,13275905918.086145,13936430647.634933,13859640136.994352,14843691431.739481,14690483153.59381,15257372785.020641,15476659236.517357,14965994634.677576,14612855758.924906,P
9,2,0.1,10970,10022059768.53039,10512726476.916044,10794362445.260649,11251307755.449898,11047536300.353907,11647059106.520248,11856767284.550554,12948007534.087831,13680333974.538057,14220082992.355347,14109178387.836702,13874680871.059164,18829006471.721645,21602858281.426163,22335413696.87031,22897297050.591476,22509319567.043762,P
0,2,0.25,32751,9395567483.455086,10251790166.27366,10893219886.458565,12014637032.019129,12506307475.26444,12604715202.600534,13003355462.597378,14037308892.765327,14449990629.046349,14930111495.15146,15071420922.90087,16877335806.350843,15607893789.465136,16964050359.355562,17909839044.011005,17195001622.992794,35093718545.75087,P
1,2,0.25,24952,10103457225.876945,10998453321.219278,11767698849.658676,13063341748.441305,12785121936.377632,13557094317.185545,14093682943.983616,14975463731.058332,16046579240.586035,16732148432.23147,17569258726.258953,17879729972.762653,16433824333.710722,17776801776.09914,18976575753.765785,18458199827.439476,17911525184.322807,P
2,2,0.25,22970,9472708622.911894,10129411443.422812,10994571052.885563,12616672618.049232,13022034604.454943,13198631560.5246,13729933872.79666,14607291708.605463,15786425626.172308,17231622247.323353,17947872199.126217,18753993973.373817,16635723847.15545,18797605974.816254,19324605017.216415,18390292742.358917,18227544047.11624,P
3,2,0.25,22778,5598781301.537793,6299178806.554308,6839012753.694534,7503615243.934434,7826601363.193694,8289799386.511759,8099157729.151101,8441155810.427304,7815923553.95312,8236768852.796777,8492455187.234966,8768163044.360691,8142599452.865789,7950878927.830135,8718249535.470276,8248019126.946118,7532310335.4990015,P
4,2,0.25,22163,13364199487.970238,13168148804.433668,14490089063.177103,18024940396.037144,17914447288.20664,18750302626.87093,19676483277.234356,21427200988.41612,23959205975.37172,25543668061.48428,25903087792.567505,27563863682.7725,22099428852.177147,23709301764.431408,27269246126.704815,26797037614.729786,16306742770.74641,P
5,2,0.25,21525,11086397967.076223,12486708114.033686,12694854643.240812,15520656519.902733,16198845136.251532,16408306050.600563,16455909395.311201,16569149276.66502,16849901665.12224,17786428843.16564,18552898525.20192,18979025911.31052,17772763647.183292,19318640254.40233,20012664877.839104,20665125635.32597,20639976986.57022,P
6,2,0.25,20810,10255244463.100975,11056104988.47845,11964031862.61951,12945533097.4444,13759397604.010424,14616596079.012363,14501386585.615005,15316468292.820742,16745557024.536692,17017818810.782919,17324452136.857044,17472311857.43424,14962168445.030031,16888446741.917625,17884085855.053577,17854095095.628235,17353478032.38415,P
7,2,0.25,18741,10909635372.144663,11511699557.746178,12095707934.530802,13493525174.12614,14010272714.452314,13984730857.663921,13768134196.496971,14451625955.498901,15179207087.192348,16518518133.578302,17426074903.98035,17549140015.42749,16333485593.812538,17643132534.940144,18416729761.32412,18167679726.660095,18106148598.702564,P
8,2,0.25,12111,10553587625.264769,11363407626.543077,11776007797.341335,13008789290.714746,13279221265.444744,13393225445.252062,13446174481.523151,13893599530.638361,14290442643.95654,15194255162.59023,15339009145.953352,16687495017.951662,15994690474.994812,17431502211.497913,18471561179.02277,17561072529.21672,17043075482.628637,P
9,2,0.25,11509,9889318371.622543,10546952954.882544,10904417901.342962,11619434475.700611,11679894826.351728,12027912360.67921,12227652799.957098,13518703568.752151,14531865447.213665,15618238835.159021,15904284933.117018,15316191939.3848,16968012653.246054,23204505234.64345,24763388612.387863,26123963262.653923,25119018074.82383,P
0,2,0.5,28563,14420362748.249027,15911495779.770252,14956862144.047728,17079663124.933271,16877245439.59421,17088291113.638273,16572476314.203705,18038772295.27197,18241182852.5656,18939736865.589718,19563958147.631035,23303930815.548515,19754200451.51748,23696625896.593796,26337236919.38826,23845967885.63862,42177329293.16099,P
1,2,0.5,24179,20951160719.75345,22377115927.122295,14135045177.044157,17084706340.190397,16219144832.298168,15974860052.586317,16179461277.063068,17421114120.89218,20107311539.564365,21883101905.499126,23595011677.34916,22963558114.370483,19578953668.437977,22183645581.339108,25845086636.683628,24759237167.416206,24225040039.162384,P
2,2,0.5,23808,16375143220.706959,17830854248.608887,16848007045.102064,18950114294.233734,15931699615.666769,15028628867.955301,15437402294.942055,16619304076.766178,17659047688.451004,20397351043.39706,22160703882.3475,23927833315.591003,19149301236.061363,25124100901.80028,28620890077.69605,28600850648.949112,29764263709.734566,P
3,2,0.5,23631,7734583280.56527,9354111537.542034,10858143758.597277,13291974023.68749,14653028336.092447,14885562586.619843,12454442271.903341,13406325859.386883,12594200673.310886,14116390985.891407,14117039994.57664,15346320638.819942,13631364037.550451,13555301865.181437,14902370047.636265,12310896846.572792,11473618960.045183,P
4,2,0.5,21924,13764741090.177626,14510242230.101185,15715464516.616083,20859812622.374935,20033442003.18177,20760971671.50545,22225192115.94822,25878106216.410145,32026134245.724564,36396071574.69395,36599805974.44719,42300019648.74409,27880685730.595566,32200888660.755196,42082246579.729744,40931416928.64148,17868317970.974873,P
5,2,0.5,21788,13775344824.707582,16009100539.7267,16576140772.137573,21435680873.41136,20362503539.950203,19237183790.950172,19162551763.28547,18993322998.152554,19303165617.21859,21203739433.527355,23044845713.096733,24776926405.97973,20776316415.258526,24521702916.306118,26998505513.83979,27746705982.881004,27692391467.50128,P
6,2,0.5,21473,13583030003.190475,14921791369.312294,15868055883.22561,17257843540.876724,17416557868.299538,18143533695.1433,17630976477.84476,19061015166.940453,22288904210.979946,22458910769.069805,23198101018.98447,23531478357.182655,17350506631.537876,22379201905.832493,26520509301.123463,28090588092.615154,27108471047.654514,P
7,2,0.5,19007,18984867590.94309,18125323138.130093,20242831012.62841,29759298737.960323,27006793504.459213,15931986489.443598,15157066790.343277,15979411275.667183,16916711957.90601,18653620424.289745,20541167330.254917,20621155084.133766,18275312955.236088,21372080026.253098,23446456040.625088,22520927845.04955,22975212949.007244,P
8,2,0.5,14428,14471466175.323196,14477542104.754692,15598949146.330246,18997280507.470802,18586067974.699955,20318901937.72795,17235072213.567074,17772498877.6514,18701973804.587692,20485232523.868347,20567340873.848225,22732565330.13597,20975136568.292767,25119715315.68925,28226027635.7881,26888148637.952583,27062779092.5,P
9,2,0.5,11509,14526375809.321419,15146070296.646595,13974059908.73243,15844778784.489084,15851212580.532429,15261373737.565811,14522343558.110842,16515673406.567371,17976054665.020103,20323888174.35848,21520051225.03637,20940798648.49982,16870236479.043642,27648717050.595036,31534404575.385754,35509395624.90584,33212879089.36611,P
0,3,0.02,202265,14180917909.973188,14263770730.658197,14362690553.631166,14566909607.06811,14187738590.969204,14066646233.497835,14048030014.404976,14261260473.662174,14463181634.923973,14580982890.697275,14785613709.701405,15046185336.07214,14970285338.63727,15231012098.149029,14568201561.155447,14683481007.877619,15225049327.362864,Q
1,3,0.02,5007,12699401400.604439,13219524144.120518,13735414269.06892,14081071878.05714,14482838229.53268,14632270326.222265,14685088995.300629,14905482414.506521,14951439575.705463,15235596168.752806,15060771100.901161,14782104062.315138,14996371415.22898,14968345377.99231,15030477085.96843,15026025887.138153,14918306738.947277,Q
2,3,0.02,1704,12010615106.243689,12435280647.01698,12935463277.982424,13538539091.417353,13812729858.857336,13925443784.308985,14294846234.50987,14717813548.482368,15024041616.292511,15824548779.44383,15651012563.29503,15837826655.857815,15486698290.073603,15305894931.840662,15479631917.294868,15720790471.793732,15490917625.144947,Q
3,3,0.02,731,11479195257.351086,12010591389.106016,12397372513.170324,13005620499.794113,13997594368.845697,14368725465.970026,14377539543.808828,14547789759.520567,14849661085.590727,15050589144.764742,15556209307.336388,15766352431.046944,15725484160.06097,15824489934.35999,16306825310.451416,16195398009.239483,15751806660.7083,Q
4,3,0.02,336,10821722058.415936,11202172079.712557,12304040392.60628,12791335453.81587,13387621560.253695,13775593687.110008,13669263862.990126,14016703447.222593,14894161635.546268,15388541195.867323,15943871753.796772,16067659256.440746,16553587123.963905,16853745632.5054,17030046129.10656,16460096337.874561,16218525084.740568,Q
5,3,0.02,154,10433801987.234781,11303013283.458242,11985803910.345114,12300320742.361393,14154623273.110598,13773776845.146452,14043408429.619287,14663277375.526674,15048705298.99409,15350162997.810844,15415644019.0627,15607446029.629164,16027424649.326445,16298214418.94995,16232543762.892513,17085159978.497332,16949836375.931038,Q
6,3,0.02,72,11085716485.511698,11267970731.127756,11836853769.453142,12414556158.153152,13431572434.596651,13479941552.235352,13507150473.931944,14200065641.02847,14870370526.368896,15204519202.862907,15310612160.47258,16554052508.498503,16369173579.938242,16441064553.625473,16553962811.137163,16442584654.891253,16437203086.295076,Q
7,3,0.02,26,10360835490.903627,10410813734.282804,11695216604.397821,11816937007.025757,11884238155.876638,11874538941.521677,11888659829.819046,13050660684.683392,13280346041.23173,14332678036.559803,14608484724.280136,14698272649.064903,14514179298.549746,14264642332.171,13865087267.153856,13882701316.314293,31319678705.474663,Q
8,3,0.02,12,6769892761.961949,6824918942.73073,7791886024.540095,9253777928.638126,9282139383.41174,9261941978.15569,10836712786.393526,14934123845.404255,15144269742.96486,15160612649.227512,15208075176.647537,15162501009.33253,22537767691.668556,22658546153.53451,22748736696.503597,22274769415.190357,22169994251.496204,Q
9,3,0.02,3,9444396420.529419,9585867711.171047,15819021186.074795,15931185980.359308,15947596683.556072,15986220016.765251,15987930303.97119,16069936174.723026,16096240689.788637,16138877696.771488,16231384622.543068,16234260801.631016,16103323574.844448,16184749092.045551,16232474293.082285,16136111363.571272,16085243261.597176,Q
0,3,0.05,202262,14097496241.732805,14214698853.382961,14303649936.106815,14589835061.460878,14212053938.265179,14053164051.386683,14001927774.221544,14244513875.139856,14477369285.372168,14631002867.842867,14924146840.05726,15215653526.788355,14995074099.455212,15363723737.34174,14743177122.31463,14883841377.09618,15438100089.58285,Q
1,3,0.05,5009,12444039775.189928,13052923021.631624,13595980585.130497,14049027551.243597,14459340204.322157,14599862889.632025,14659724587.750471,14916146714.45862,15030111376.670782,15366607317.284485,15249836049.621546,15018465409.283722,15039921456.101036,15141322016.716463,15312086672.004852,15277281819.659386,15128857022.959448,Q
2,3,0.05,1704,11732402775.76329,12263891987.243427,12796952801.854765,13505587808.517998,13809666012.29951,13889837811.755222,14248184435.099108,14752655814.67874,15103687155.045107,15958479055.27609,15872561925.183435,16058957128.861687,15543751627.412766,15472522171.963459,15756461365.976574,15983782234.858688,15733471983.701677,Q
3,3,0.05,732,11110679602.288157,11748700751.012745,12184636542.53491,12898877861.688791,13948024112.944841,14390828683.910627,14367059470.304466,14614246025.880531,14954077241.994375,15255877299.056368,15822051283.031933,16075283799.222061,15806106788.267588,16005537285.7798,16555531539.126036,16469126778.700693,15982226960.229975,Q
4,3,0.05,336,10517705755.149496,10988152632.594187,12096078573.757912,12752425276.623522,13357208406.942226,13777209444.265873,13635483582.882599,13998949207.974205,14936901841.639046,15541460861.51914,16151663800.229017,16350080501.80621,16688299119.625404,17158052688.472965,17326299694.015995,16714453743.687101,16401012286.685463,Q
5,3,0.05,154,10052863521.385466,10985667968.66312,11779514416.568943,12293765138.007956,14022176046.103127,13713993379.434322,13961552738.605902,14724891585.753971,15263175174.230398,15508684603.637976,15608972534.705938,15868149715.00605,16100255156.492582,16582747108.300224,16642507831.41524,17398775428.015053,17111319828.414347,Q
6,3,0.05,72,10706734753.358097,10936078847.58794,11500083576.168283,12223255076.280392,13210228803.023577,13411741369.546532,13480459877.014896,14196960243.859108,15023170204.322548,15425157328.509617,15656358228.406656,16904625539.214071,16469393537.127937,16738574980.539114,16947073701.921917,16849215645.93833,16801662638.589634,Q
7,3,0.05,26,10026607934.25108,10168397018.383028,11499881360.295961,11791412668.370543,11955885150.818111,11928721388.99258,11955473463.87,13057861836.24835,13260146242.550512,14479851435.6395,14785335572.392431,14956206965.084396,14547923988.917345,14468750925.620049,14184817610.767199,14235213797.115267,31339547160.255287,Q
8,3,0.05,12,6469244589.095154,6601944721.347996,7755221275.887753,9305881535.515419,9374411408.145603,9326073083.391731,10842584814.728035,14921164706.34494,15450649667.620972,15497393214.011198,15617052748.457735,15505663144.59541,22130337578.659054,22571852059.567066,22803565935.657352,22685343207.745148,22444546220.51491,Q
9,3,0.05,3,9152431576.18571,9499139486.12941,15468322748.32299,15740051671.04076,15780920765.602562,15876946669.396675,15880832529.991055,16083890144.167719,16150372146.617153,16258201687.58341,16493783162.266518,16499757644.482965,16167481208.24349,16372520660.831116,16493757974.257183,16250146671.11206,16122780707.813055,Q
0,3,0.1,202248,14070399560.38766,14226700703.786875,14291757449.26094,14719519440.269373,14337718231.552448,14109043894.537027,13998732932.222649,14291952503.386763,14574356362.892939,14797171473.34719,15240996807.268568,15583176931.88899,15113812802.144852,15668074471.71756,15135396601.875935,15315086784.420015,15904930663.273193,Q
1,3,0.1,5017,12156637087.970793,12893847197.783669,13471949757.40117,14094251000.184278,14517046175.012653,14630361519.968756,14697440998.036427,15021467550.321653,15237388975.738491,15671632602.681458,15658975522.729427,15480154074.097464,15178765234.343182,15496146138.270166,15851322702.72507,15771389055.456387,15568077086.900448,Q
2,3,0.1,1707,11356135050.439404,12043503768.859737,12622233569.59931,13517850818.39572,13852093145.265163,13872429433.112383,14215719887.008064,14851303560.01493,15274183416.427979,16224195543.13536,16293112815.660988,16506130393.693644,15695905271.510155,15825469214.280748,16314831263.58734,16530539264.996572,16265828508.34434,Q
3,3,0.1,733,10634691394.916267,11410096627.972223,11912243212.570192,12793050497.22438,13937849359.931723,14482274672.001173,14418503254.279406,14790435052.608831,15189248234.780508,15669568671.157417,16364412743.146431,16678078050.474627,15996966939.124733,16380813105.627132,17058148441.329449,17005569624.835072,16489040528.952074,Q
4,3,0.1,337,10094337206.387638,10715091288.851612,11838250894.302217,12768494050.80446,13384484056.406199,13828808408.040949,13626927892.72443,14010987059.831768,15045062586.707123,15855934630.106915,16540038624.952478,16873899553.892954,16955023313.48742,17710826878.065704,17899262521.844223,17226997862.370537,16833139316.340622,Q
5,3,0.1,154,9466452295.352133,10470700231.126558,11448888747.320244,12271256506.98457,13789048048.729507,13592482476.697525,13800982630.169744,14787855897.69058,15594754110.392351,15763061486.298462,15999391775.587828,16344819264.229666,16243811875.67407,17095079659.960505,17372078818.0446,17970692272.802727,17482770630.46554,Q
6,3,0.1,73,10339105665.559946,10653395948.332996,11241987100.94451,12186001061.456417,13134204658.033764,13529090245.047651,13673399637.341743,14447736383.930393,15498093909.866291,16062743646.889778,16404761820.033142,17718125440.736546,16843301400.36798,17472055454.974613,17856677111.997112,17842976523.987793,17770663180.670773,Q
7,3,0.1,26,9541406447.070757,9866262882.57939,11280397300.078806,11829915476.754795,12147830965.862413,12081967948.654781,12101295065.122793,13129211634.724735,13347225307.87509,14786627155.969345,15209042843.687769,15428234398.720343,14739855383.886492,14883273379.177906,14778157373.59213,14902085615.804525,31531136149.547424,Q
8,3,0.1,12,6031620198.370974,6281562947.007631,7731440151.158013,9446518389.041368,9576107327.458073,9485719014.646599,10927306514.583092,14951268944.665064,16036380670.094357,16154751993.904587,16398026447.264067,16185562918.03827,21640743170.533276,22729833069.45285,23210886055.988186,23451520425.769432,23024776870.868492,Q
9,3,0.1,3,8686063775.090847,9356948380.445389,14914070180.303576,15429939519.441986,15511153677.503717,15701505262.552607,15708026420.548754,16107712340.528719,16243108999.782158,16462988605.351807,16949043853.794796,16956736341.019978,16275308771.758465,16690362739.537632,16939399293.57436,16442994948.774559,16187597046.098108,Q
0,3,0.25,202133,14898296851.676014,15020265740.931042,14926903699.172455,15801418042.120737,15359451477.206612,14836583149.076462,14515487049.59796,14979098360.242268,15378853581.576948,15817389590.073027,16766780372.61318,17252550762.13162,15974583890.2485,17151339798.788635,16955457937.181932,17233895671.456436,18056081972.00771,Q
1,3,0.25,5084,12156357686.845858,13206659448.446436,13799245030.179585,14883643018.65779,15279962458.018038,15212504066.01915,15238693111.136852,15797168643.898603,16261880433.18771,17092958269.270565,17479778317.176193,17443710368.953552,16088307160.108261,17102285839.065207,18162239289.41567,18037051118.228542,17718518230.65199,Q
2,3,0.25,1734,11199595469.907442,12256269460.308651,12850385131.186638,14322168488.700272,14733119267.519571,14491849031.294943,14724625141.135624,15728579156.609331,16393632860.919523,17629830428.744625,18194368989.186344,18490949934.24125,16639647820.83781,17397384637.423042,18459221798.702656,18686299099.918186,18512611590.89105,Q
