s,m,diag,compA,compB,count,mean,sum,std,pct10,pct25,pct75,pct90
0.02,0,diag,FE,FE,10,1.1205418004858332e-05,0.00011205418004858332,5.271892445821737e-06,4.976063015023686e-06,7.423638126731924e-06,1.576165830410695e-05,1.62043774024132e-05
0.02,0,diag,FE,base,10,0.00010345327661966046,0.0010345327661966045,9.549584647482561e-05,-4.468307771560203e-06,6.229026377931182e-05,0.00015638987201660568,0.00018525494519696062
0.02,0,diag,FE,noise,10,-6.108754406844037e-07,-6.108754406844037e-06,3.646141703357914e-06,-1.7647996511660861e-06,-8.571908496136661e-07,6.75638474832912e-08,7.818998958319133e-07
0.02,0,diag,base,FE,10,0.00010345327661966046,0.0010345327661966045,9.549584647482561e-05,-4.468307771560203e-06,6.229026377931182e-05,0.00015638987201660568,0.00018525494519696062
0.02,0,diag,base,base,10,0.0024231151797232836,0.024231151797232835,0.002039631275795918,0.000737916455565067,0.0009715019438655294,0.0031651645641256753,0.005054605125149785
0.02,0,diag,base,noise,10,6.311618639397236e-06,6.311618639397236e-05,4.586259203454808e-05,-2.1709735414189752e-05,-9.380107467909288e-06,8.075247149898433e-06,2.7353279820362072e-05
0.02,0,diag,noise,FE,10,-6.108754406844037e-07,-6.108754406844037e-06,3.646141703357914e-06,-1.7647996511660861e-06,-8.571908496136661e-07,6.75638474832912e-08,7.818998958319133e-07
0.02,0,diag,noise,base,10,6.311618639397236e-06,6.311618639397236e-05,4.586259203454808e-05,-2.1709735414189752e-05,-9.380107467909288e-06,8.075247149898433e-06,2.7353279820362072e-05
0.02,0,diag,noise,noise,10,3.3771419692673735e-06,3.3771419692673734e-05,5.2242310628700935e-06,4.9248185165751174e-08,1.5736495531759426e-07,3.461340648730828e-06,9.89402368445761e-06
0.02,0,offdiag,FE,FE,90,9.257034011627183e-06,0.0008331330610464466,3.837061099193112e-06,4.052250881868652e-06,6.283031900682225e-06,1.17300545320968e-05,1.4918717021611412e-05
0.02,0,offdiag,FE,base,90,9.56659537365703e-05,0.008609935836291327,7.352179663822947e-05,-4.20944661750216e-06,4.985495029583976e-05,0.00014496718561491463,0.00019011431985557658
0.02,0,offdiag,FE,noise,90,-4.885835933720302e-07,-4.397252340348272e-05,3.302676368967091e-06,-1.6439996504232595e-06,-7.229711532860941e-07,2.3286817881067115e-07,1.2473828807587845e-06
0.02,0,offdiag,base,FE,90,9.566595373657028e-05,0.008609935836291325,7.352179663822947e-05,-4.20944661750216e-06,4.985495029583976e-05,0.00014496718561491463,0.00019011431985557658
0.02,0,offdiag,base,base,90,0.0011902431105270165,0.10712187994743148,0.0015710745966437593,-0.0004405243551303796,1.6134243903272784e-05,0.0020309485506040045,0.003538166523664206
0.02,0,offdiag,base,noise,90,-3.546036044008586e-06,-0.00031914324396077273,5.4359630749370905e-05,-2.891068639286959e-05,-9.044956772920561e-06,2.4287301729724776e-06,7.573799875747682e-06
