q,m,s,nqs,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,parts
7,29,0.05,17813,15860585814.840342,16264428102.872728,16774660438.080624,17104248794.90781,17496029104.121487,17578519260.018337,17658427418.718174,18018017641.898,18764895478.516018,18684899131.975697,19091622009.9308,19367938048.85417,19247454852.87986,19184491186.52873,18885322973.377132,18937347543.937748,18963284500.157764,P
8,29,0.05,11163,13775030644.099688,13904629218.156107,14662720763.842691,15734510435.640789,15768458264.815142,15806706098.401537,15907466367.701555,16415639332.336555,16569649761.788872,16851536491.242294,16851661566.327124,16897058199.599363,17203413532.945053,17174586700.781672,17473841070.785664,17567806812.196354,17663455370.338425,P
9,29,0.05,10269,15471074168.85224,15576324700.069893,15680879401.824972,15961797114.686008,16136845410.941977,16106762368.487572,16164824814.836962,16280953066.885763,16279883283.836124,16513492441.440786,16716073677.363707,16780392176.768064,16615515931.491,16508735128.797598,16475381453.913986,16423402106.862318,16389245903.178207,P
0,29,0.1,28205,4454684171.00633,4514636555.216043,11685424566.244965,11763630121.459476,12060872722.381962,12514580188.108835,12558558914.656199,16681459276.410559,16662898336.530457,16599755591.277782,16836478163.799303,17681122062.500847,17755134388.952065,17735955332.850082,17772051493.488834,17615972910.57272,17077373140.781916,P
1,29,0.1,27093,10052172036.88428,10238848066.755093,11571886089.283669,11766017860.845533,12738431795.0353,12761922879.028313,12975258587.980894,17653180391.15271,17933177872.239285,18295216755.480457,18147431892.91576,18600820925.231293,26723501186.415054,26491979857.71635,26630801778.621513,25551801338.598267,25535853937.45641,P
2,29,0.1,26493,13770661143.37358,13903962393.40195,14486848150.76854,14639737968.957672,15000912716.622862,15016081986.470339,15167344708.577492,15343141851.257185,15763405097.90279,17319179889.07113,17392136476.077023,17472055873.144314,17598349477.75259,18181632690.347485,18140087285.006107,18059902525.800186,17618794402.276196,P
3,29,0.1,24519,13958297851.008335,13968450111.59436,14184017314.248758,15354532251.262196,15737372118.979143,15953015452.228275,16002860324.68954,16438616300.491768,16844060625.996359,17205206548.261776,17054864492.5913,17385641535.163464,17782901229.889645,17736984362.306168,17502153623.586884,17741458724.15056,17622057968.909176,P
4,29,0.1,24461,11518958556.85693,11702958182.362131,11884420132.454203,11900894871.26714,12094714362.138567,12443200954.583368,12337957026.538166,12285776992.501823,12206043180.22307,12353949054.124218,13536814790.002243,13563190615.967844,13564492452.170961,13650836461.527227,13462292643.26318,14910715994.83669,15012507671.274084,P
5,29,0.1,21125,16079370973.723816,16334010206.825655,16653361467.820093,18601356713.919376,19149814966.340267,19332901857.004097,19378410608.930912,19505704587.30266,20396421011.06743,20012904077.5542,20223785719.23185,20343541642.133907,20776670716.426563,21042986310.57792,21448882595.384075,21278261380.166428,21171291461.382866,P
6,29,0.1,18890,11144825654.813234,11301721394.620005,11646674623.560862,12001704416.484146,12551478740.541344,12650381726.676624,14444918641.308445,14643829369.66347,15321794143.341372,15711926206.686367,16059808292.33565,16168021980.536148,16528074629.209259,17022304402.77692,17000108999.262167,17098986157.150362,17081083575.17116,P
7,29,0.1,17913,15800740202.564734,16201056569.162321,16689943205.900576,17017061821.173384,17399289588.18953,17492402020.846912,17572397370.29016,17931689011.954002,18670112104.563667,18590158674.412907,18968620402.61543,19238881963.1971,19119576244.597744,19054831660.44551,18761253007.367966,18804632296.17873,18830515669.843426,P
8,29,0.1,11342,13808386925.678106,13924779718.02611,14702105109.12592,15776579134.220007,15821749912.69763,15849304381.56325,15949528344.695383,16461609296.624292,16623034575.790478,16906409711.144281,16913453611.276632,16963987746.103586,17270282537.461494,17244419908.97668,17537620797.639107,17640375635.81531,17746399533.07424,P
9,29,0.1,10269,15497563499.549433,15619545733.910297,15726212288.72179,16006915389.841228,16180293278.991438,16150281324.497284,16208792886.271141,16321311732.54202,16321281843.786861,16553359679.101587,16777283239.729572,16842518715.920904,16676525535.256674,16568561446.685791,16535671693.069715,16483548531.002392,16439070570.756725,P
0,29,0.25,28221,4577303047.974669,4638880873.142315,11810825719.034637,11890665911.72579,12186535256.695698,12639359086.394417,12686101939.750677,16809788662.976316,16793104216.887568,16731534042.640903,16970855110.083374,17807700993.53327,25781691650.856045,25765544407.45049,25799046028.005035,25612853253.248512,25114807431.983013,P
1,29,0.25,27525,9336437781.61296,9522996807.971834,10860088050.138252,11040061415.999802,12015491737.305931,11942828086.610195,12031672798.00367,16698171780.49963,16946685888.38616,17302278587.920307,17170533745.749538,17571149454.68345,17801393253.389877,17535598468.118618,17780610261.85907,16733945030.581837,16682460152.659328,P
2,29,0.25,25629,9439657195.505434,9587108807.625109,10118807255.713001,10282621332.791485,10643180206.636677,10753717516.354086,11017602959.84809,11195157490.787685,11646285426.636969,13207189835.84008,13263030027.834862,13412283943.715736,13537329258.506176,14152841174.666945,14012976337.295347,13924765366.720152,13562737021.97937,P
3,29,0.25,23391,18372985954.301456,18319388480.369297,18579197642.88926,19785119472.96039,20098089839.69669,20306626981.651882,20389237894.110523,20804409501.632095,21122383828.676655,21475428646.179714,21285293770.394444,21606605197.950714,21989650736.50021,21983887002.924408,21777580965.959637,21993973521.798508,21813440875.281452,P
4,29,0.25,22533,12028389779.734951,12260480340.22106,12443677585.224966,12426344940.31454,12689006674.822813,13046269789.408438,12917363970.729202,12894647375.91819,12901125752.304457,13056876725.634209,14278013161.323277,14305091422.124495,14314313835.927858,14359517651.586824,14137173230.847317,15614314321.60943,15693141638.79468,P
5,29,0.25,22148,15658613013.261484,15917958533.000898,16236941647.277458,18187465574.982224,18739329501.83575,18920533450.79433,18960282685.755096,19097044620.297794,19646863173.69087,19231233468.05632,19438491592.464195,19561890397.69688,19990397488.70512,20259753559.720024,20652013345.313885,20496021844.282448,20389593549.120144,P
6,29,0.25,20329,11565583615.27557,11717773068.444761,12063094444.103485,12415595555.421305,12961964205.04587,13062750132.886389,14863046564.48426,15052489336.668348,16071351980.71793,16493596816.184254,16845102419.103327,16949673224.973177,17314347856.930706,17805537153.63482,17796978249.332355,17881225693.03433,17862781487.43388,P
7,29,0.25,18309,15386808855.426489,15785141841.91163,16273950801.301876,16568958746.240128,16961802553.143087,17071336843.193665,17150853425.714045,17492146353.512096,18155518026.599037,18089180110.12555,18468668526.643333,18730065687.79335,18610200611.52022,18545436469.51306,18287385225.900764,18323868642.01269,18353774543.49728,P
8,29,0.25,11626,14115292336.319422,14224123599.449337,14998077076.812042,16103357288.292406,16137561140.088741,16150236661.875135,16256208266.550344,16796420414.172695,17042229629.609327,17312698104.735508,17319659424.805416,17375243319.79423,17683252190.531006,17657811444.120815,17605749262.64701,17715899232.65636,17818192642.28722,P
9,29,0.25,10599,15604589436.046352,15736116579.73776,15846232725.63437,16128240310.702103,16301969086.646782,16270414221.838676,16323656908.992308,16426043273.435556,16416680867.932655,16648049849.797743,16871029302.17287,16940079417.633987,16772931515.264677,16664565102.474096,16941411009.528996,16888788588.327347,16844018587.889874,P
0,29,0.5,29908,5288896490.476985,5365199788.929212,12545609515.370249,12629134051.159254,12998462764.726933,13486814225.924965,13577547770.06317,17725993234.029354,17694139771.114536,17660916138.12769,17914537720.812378,18766054271.3275,26698018027.898,26677260296.21127,26715310013.86671,26524621747.5434,26025802759.355278,P
1,29,0.5,25410,6753179824.797715,6958676707.51363,8159622381.363773,8207102711.037927,8793276870.91935,8584639816.045891,8791656724.891418,13353208171.885223,13547934526.928068,13825346995.030104,13776055509.87001,14136236430.924988,14148090338.31852,13976531523.876804,14213956651.846767,13094417457.922016,13116333536.406172,P
2,29,0.5,25268,11311321709.818396,11425109992.296461,12084489128.151913,12377111898.319918,13053467564.992064,13264450647.387861,13366173202.647856,13623916528.349077,14144001233.868088,15754739333.243504,15713825652.985388,15888843689.679905,16274305796.535517,16800192230.147924,16663365961.445923,16652524445.085041,16217868310.860228,P
3,29,0.5,23060,16993738444.264854,16896672262.672285,17147780873.10447,18173991573.480827,18485095085.504345,18675211885.884995,18755222335.40657,19159332460.968334,19457016718.38897,19805761944.398525,19592810471.088467,19481094829.46952,19789583502.304222,19806261679.298183,19698971606.69317,19884398613.04743,19704974293.63942,P
4,29,0.5,22898,13407637289.771587,13683196557.918085,13875094355.009832,14037472839.794144,14302001429.015188,14677684885.175402,14551379529.433216,14539724416.582058,14566492862.592234,14726543427.415478,15970496460.629303,16430601790.605726,16514381070.12388,16537142975.213057,16215782590.113811,17723889230.36056,17801608220.436726,P
5,29,0.5,21555,15189017241.840288,15433588193.773615,15765649285.901457,17668769901.76516,18212631816.639915,18377506610.680607,18387329509.09167,18530577107.655792,19018644025.371105,18584554308.586617,18872376172.148285,19000008742.89369,19108197111.47553,18948231284.37707,19378895293.30095,19236147580.025,19160466816.203125,P
6,29,0.5,19565,11974186221.9955,12140511959.550232,12472345781.427794,12872173447.236069,13427223469.747356,13543137982.68664,15374454248.600119,15554944085.285986,16635073406.886444,17069709275.719934,17339981825.72265,17439967866.853333,18129415890.795048,18910086751.23825,18867040150.281853,18938061973.02117,18888482958.399582,P
7,29,0.5,17231,14854844088.868742,15230974854.45421,15731192221.245092,15946733607.295834,16303493412.925894,16407314214.691862,16498551720.1382,16805631122.194796,17397739991.21156,17342896064.77592,17719297526.869026,17975527386.860962,17807676945.618916,17956344466.687916,17745237046.208878,17860477405.797653,17869591902.363075,P
8,29,0.5,12781,14052874238.380854,14150956455.26131,14910655921.954756,16093690561.494806,16161300653.127104,16177463003.751844,16280177494.090883,16846118734.504784,17156958820.806158,17435008916.79756,17450134788.380917,17545121493.984875,17901915828.97634,17805033006.25707,17710164245.24277,17742746287.1024,17848906484.083168,P
9,29,0.5,12634,16259965465.243969,16425082159.505041,16538453484.600168,16822249957.846312,16997977134.320017,16969849498.777248,17013534879.575193,17126872948.44517,17124227434.27461,17342589783.019302,17561160952.06826,17596326557.29879,17423923886.08591,17313408220.902523,17582200357.68857,17528370754.367004,17500912649.17952,P
0,30,0.02,202241,14143498998.121006,14164898515.898045,14393478650.509573,14491420876.253302,14151417554.903038,14020984727.73944,13982965357.226246,14269640313.817068,14409129983.990181,14403424006.534971,14506115025.984228,14779063798.061024,14893897961.043327,15070514353.960714,14399177359.122082,14644277601.56499,15202931406.354733,Q
1,30,0.02,4955,12544399165.932592,13074647056.04035,13539973828.356058,13887072513.400213,14611989158.767527,14592827384.357832,14677338591.96168,14755529563.94699,15030650668.710722,15303326487.853018,15031977305.740808,14815481710.697721,15100609755.099707,14846579717.121637,14603862362.348524,14784940660.75817,14679515552.157938,Q
2,30,0.02,1718,12451928158.246832,12624957904.39767,13112164963.364805,13495238781.921766,13769851979.088398,14360037030.159763,14543839957.314161,14790599130.697453,15012128588.001934,15240924057.737078,15189523628.799217,15382916829.990164,15508586354.771742,15376000150.446726,15049230451.08858,15031777185.507475,14947098567.9644,Q
3,30,0.02,769,11579890481.11624,12105698170.308308,12665346417.598026,13228035966.036306,13811555981.111006,14046004259.880848,14231107186.722502,14496948711.716475,14908233664.189362,15106563433.602917,14777280729.092098,15054710459.816864,15191449393.906853,15578052991.682482,15935175826.240917,16288187589.670456,16716898610.621304,Q
4,30,0.02,358,10996040937.942448,11195302017.963423,11986419245.166876,12390394591.155954,13037135530.76116,13358439959.643383,13365949208.377548,13909070288.682325,14876345082.869183,14982795850.910128,15856682739.40725,15926440443.651398,16371009458.089949,16662023075.262701,17097137723.278833,16904441613.401861,16657509280.813297,Q
5,30,0.02,157,10004036185.337292,10325726278.885143,10888277486.659567,11414601328.97354,13242462245.888443,13773760387.479536,14187446508.10497,14400432200.103754,15030782048.25574,15769607559.991524,16314948573.071053,16183166332.82342,16456560389.342821,17146137877.25783,16478399634.765697,17256076676.494625,17285028263.15106,Q
6,30,0.02,75,11566938228.895061,11505088729.438526,12112451017.218319,12649986222.33672,13220392290.303808,13220392290.303808,13330855973.268372,14650570535.107395,15440288395.549517,15740652143.727402,15632421522.005943,15763587230.728455,15763587230.728455,15710530742.2724,15256497392.535383,15180354016.09789,15180354016.09789,Q
7,30,0.02,26,10715579262.76939,10715579262.76939,10715579262.76939,12013688183.415936,12054992966.063152,12951668127.525566,12951668127.525566,13779485784.21894,14065036462.735245,15172961141.037918,15458511819.554222,15458511819.554222,15454822473.220451,15454822473.220451,15454822473.220451,15454822473.220451,15413517690.573235,Q
8,30,0.02,9,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,31042968841.273056,Q
9,30,0.02,2,10421259205.821003,10421259205.821003,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,Q
0,30,0.05,202236,14136615200.04101,14158014717.818048,14386594852.429577,14484537078.173306,14144533756.823042,14014100929.659445,13977451998.47493,14264126955.065752,14399778952.075779,14394072974.62057,14496763994.069826,14764482662.711857,14879316825.69416,15055933218.611547,14384596223.772915,14629696466.215822,15190602027.350817,Q
1,30,0.05,4958,12514882026.215721,13045129916.323479,13510456688.639187,13857555373.683342,14612164191.709797,14593002417.300102,14676143185.575272,14754334157.560581,15033292935.487404,15305968754.629696,15034619572.517487,14823354080.909164,15108482125.31115,14854452087.33308,14611734732.559967,14792813030.969612,14685136166.024132,Q
2,30,0.05,1719,12470952490.619556,12643982236.770393,13131189295.73753,13514263114.29449,13759184138.80198,14349369189.873343,14533172117.02774,14779931290.411032,15001460747.715513,15230256217.450657,15178855788.512796,15372248989.703743,15497918514.48532,15365332310.160305,15038562610.802158,15021109345.221054,14936430727.677979,Q
3,30,0.05,769,11578379793.560375,12104187482.752441,12663835730.04216,13226525278.480438,13810045293.55514,14044493572.324982,14229596499.166637,14495438024.160608,14906722976.633495,15105052746.04705,14775770041.536232,15053199772.260998,15189938706.350986,15576542304.126616,15933665138.685051,16286676902.114588,16715387923.06544,Q
4,30,0.05,359,11014928230.922459,11214189310.943432,12005306538.146887,12409281884.135963,13056022823.741169,13377327252.623392,13384836501.357557,13927957581.662336,14895232375.849194,15001683143.890137,15875570032.38726,15945327736.631407,16389896751.069958,16680910368.242712,17116025016.258842,16923328906.381872,16676396573.793308,Q
5,30,0.05,156,9842012554.775959,10163702648.32381,10726253856.098234,11252577698.412207,13080438615.32711,13611736756.918203,14025422877.543638,14238408569.542421,14868758417.694407,15607583929.430191,16152924942.50972,16021142702.262087,16294536758.781488,16984114246.696497,16316376004.204365,17094053045.933294,17123004632.589727,Q
6,30,0.05,76,11728961859.456394,11667112359.999859,12274474647.77965,12812009852.89805,13382415920.86514,13382415920.86514,13492879603.829702,14812594165.668726,15602312026.11085,15902675774.288734,15794445152.567276,15925610861.289787,15925610861.289787,15872554372.83373,15418521023.096716,15342377646.659224,15342377646.659224,Q
7,30,0.05,26,10715579262.76939,10715579262.76939,10715579262.76939,12013688183.415936,12054992966.063152,12951668127.525566,12951668127.525566,13779485784.21894,14065036462.735245,15172961141.037918,15458511819.554222,15458511819.554222,15454822473.220451,15454822473.220451,15454822473.220451,15454822473.220451,15413517690.573235,Q
8,30,0.05,9,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,31042968841.273056,Q
9,30,0.05,2,10421259205.821003,10421259205.821003,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,Q
0,30,0.1,202218,14084662526.752548,14104063560.869686,14348615255.128822,14443163631.409065,14111651408.641296,13981218581.4777,13950626370.805449,14237301327.39627,14372953324.406298,14367247346.951088,14469938366.400345,14737657035.042376,14852491198.02468,15029107590.942066,14360321226.241026,14605421468.683933,15170925360.382044,Q
1,30,0.1,4968,12517462985.60067,13049709359.36833,13499064572.036432,13849557106.544075,14595674825.988035,14576513051.57834,14653597099.341246,14731788071.326551,15010746849.253372,15283422668.395668,15012073486.283459,14800807994.675137,15093860674.6297,14839830636.65163,14594562651.740921,14779925146.000677,14663365754.641972,Q
2,30,0.1,1723,12476041435.096027,12649071181.246866,13136278240.214003,13519352058.770964,13764273083.278452,14354458134.349815,14538261061.504217,14785020234.887505,14982392460.008152,15211187929.743298,15159787500.805439,15353180701.996384,15470925591.225382,15338339386.900366,15011569687.542223,14989832226.111008,14909437804.41804,Q
3,30,0.1,770,11510104240.133217,12035911929.325283,12595560176.615004,13158249725.053284,13741769740.127983,13976218018.897825,14161320945.73948,14427162470.73345,14862604655.390165,15060934424.803724,14731651720.292908,15009081451.017672,15186567264.814829,15622901410.019102,15980024244.577534,16333036008.007072,16761747028.957926,Q
4,30,0.1,360,11000168067.991137,11199429148.012114,11990546375.215569,12394521721.204645,13041262660.809849,13362567089.692074,13370076338.426239,13913197418.731016,14880472212.917873,14986922980.95882,15860809869.455942,15930567573.700089,16334389708.431473,16575672778.17558,17010787426.191711,16818091316.314741,16571158983.726177,Q
5,30,0.1,158,9969331040.561472,10291021134.109322,10853572341.883745,11379896184.197718,13207757101.112621,13739055242.703712,14152741363.32915,14365727055.32793,14996076903.479916,15734902415.215702,16280243428.29523,16148461188.047598,16421855244.566998,17111432732.482008,16443694489.989874,17221371531.718803,17250323118.37524,Q
6,30,0.1,75,11667112359.999859,11667112359.999859,12212625148.323114,12750160353.441515,13320566421.408606,13320566421.408606,13431030104.373167,14750744666.21219,15540462526.654314,15840826274.8322,15732595653.11074,15863761361.833252,15863761361.833252,15810704873.377195,15356671523.64018,15280528147.202688,15280528147.202688,Q
7,30,0.1,27,10777428762.225922,10715579262.76939,10777428762.225922,12075537682.87247,12116842465.519684,13013517626.982098,13013517626.982098,13841335283.675476,14126885962.19178,15234810640.494453,15520361319.010757,15520361319.010757,15516671972.676987,15516671972.676987,15516671972.676987,15516671972.676987,15475367190.02977,Q
8,30,0.1,9,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,12795996900.273048,31042968841.273056,Q
9,30,0.1,2,10421259205.821003,10421259205.821003,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,Q
0,30,0.25,202086,13934743120.852446,13933928561.191574,14168845905.920153,14249528629.736538,13908376947.161535,13758276882.886028,13709661879.682285,14001309871.853281,14122557082.835314,14122132054.79169,14237406400.9064,14499880123.758066,14631067764.243431,14809372791.121456,14153309830.056538,14381502935.669312,14947006827.367422,Q
1,30,0.25,5045,12419226052.631046,12963663342.094898,13400717999.494692,13758701715.659494,14492780499.06502,14493285961.767244,14570225448.654125,14645927835.93011,14889776107.687124,15145297386.07379,14870132223.715616,14669173201.768478,14976244874.174734,14732219015.982662,14509642610.228462,14718902390.990894,14608839206.92885,Q
2,30,0.25,1750,12414802085.379917,12591413545.739191,13100555509.505196,13478477249.173664,13745076669.526821,14335261720.598186,14513638946.754065,14757913669.266493,14988053777.80348,15228722838.882673,15127381526.868002,15280981576.31689,15368353995.591137,15228517941.392862,14882008305.509802,14853280694.406034,14766390065.416412,Q
3,30,0.25,781,11471077791.076305,12001328444.14174,12560976691.431463,13135192789.564936,13718712804.63964,13953161083.40948,14161857064.657171,14366505067.987055,14818694661.425238,15017024430.838793,14728915262.985289,14939453452.44311,15127384745.725962,15559275927.056858,15936483624.284819,16289495387.71436,16123341854.259405,Q
4,30,0.25,365,10696648500.899973,10820720608.946138,11611837836.149595,12015813182.13867,12709773681.806324,13059047522.600908,12963398387.447905,13567712989.416769,14534987783.603626,14641438551.644571,15515325440.141697,15686706313.524029,16080082968.769712,16321366038.51382,16838557056.705484,16642725735.67312,17045117082.753305,Q
5,30,0.25,163,9760726745.438696,10157605810.961355,10720157018.735779,11246480861.04975,13027122217.902208,13530450947.58094,14047295452.093546,14260281144.092327,14890630992.244312,15629456503.9801,16174797517.05963,16043015276.811996,16316409333.331396,17005986821.246403,16411338708.664812,17261244319.539143,17166643422.94262,Q
6,30,0.25,78,11466582817.051947,11466582817.051947,12012095605.375202,12549630810.4936,13120036878.460691,13120036878.460691,13230500561.425253,14550215123.264277,15339932983.7064,15640296731.884285,15532066110.162827,15532066110.162827,15532066110.162827,15479009621.70677,15314829045.678118,15169592311.25062,15238685669.240625,Q
7,30,0.25,30,10845962181.073826,10784112681.617294,10845962181.073826,12144071101.720375,12185375884.367588,13082051045.830006,13082051045.830006,13909868702.52338,14195419381.039684,15303344059.342358,15588894737.858662,15720060446.581173,15716371100.247402,15716371100.247402,15235591917.51572,15235591917.51572,15194287134.868507,Q
8,30,0.25,10,13788539024.229752,13788539024.229752,13788539024.229752,13788539024.229752,13788539024.229752,13788539024.229752,13788539024.229752,13788539024.229752,13788539024.229752,13788539024.229752,13788539024.229752,13788539024.229752,13788539024.229752,13788539024.229752,13788539024.229752,13788539024.229752,32035510965.22976,Q
9,30,0.25,2,10421259205.821003,10421259205.821003,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,16837748697.623709,Q
0,30,0.5,201930,13679170194.971647,13705075621.664051,13914227594.995745,13987179492.040558,13655768297.888483,13515721670.402456,13469289240.258188,13758630564.806477,13887964405.74526,13889081602.171623,14000482597.8435,14267683225.353178,14388607528.25545,14563352435.884724,13897077321.760494,14130806593.192106,14704464302.896112,Q
1,30,0.5,5148,12380842510.526197,12880973864.85729,13385820136.477903,13755963406.252026,14472579710.345469,14421575199.154924,14515869177.224201,14583427835.659147,14818233201.722523,15044919664.885656,14799542825.32783,14593856898.722675,14911306756.895401,14688392600.628563,14491388411.845053,14642525738.139507,14535844960.562355,Q
2,30,0.5,1784,12467836682.41422,12662034091.552979,13129149812.495052,13502642825.325768,13760808206.752827,14400572778.45811,14559412940.372116,14814138059.348307,15045234443.622185,15313196095.454914,15200138104.284523,15298172397.039427,15393552951.660946,15236165314.786188,14874295614.991749,14898154292.53713,14833791874.28454,Q
3,30,0.5,786,11463790025.875174,11994040678.940603,12575121126.465302,13114429375.604767,13714105420.49473,13937519993.067411,14154663006.520275,14369326319.426489,14807514855.603058,15028292714.4834,14717538221.222935,14983642167.374743,15168992371.77513,15595341658.457846,15873509463.52072,16226521226.95026,16026303258.267475,Q
4,30,0.5,353,10067853899.519104,10191926007.56527,10882151218.212214,11321034413.195293,11935058206.583183,12258411305.149641,12154315137.791466,12748614430.184,13623510267.56131,13645338642.953815,14410691724.635693,14582072598.018023,14725809370.506546,14980461217.022238,15134402621.649975,14971011773.17922,15373403120.259409,Q
5,30,0.5,171,9122510358.405611,9519389423.92827,10075203454.732262,10601527297.046236,12055679910.159237,12587840104.732607,13104684609.245213,13317670301.243994,13614148289.43157,14415148104.349014,15077469956.448957,14996625489.3448,15514117533.973179,16195868139.764782,16505596703.952423,17558552489.02513,17423534393.059826,Q
6,30,0.5,83,10177331705.211426,10177331705.211426,10515881197.749735,11053416402.868134,12030247920.85444,12030247920.85444,12140711603.819,12913012541.4305,14142982275.908194,14443346024.086079,14335115402.364618,14284177629.22114,14284177629.22114,14231121140.765085,13651164049.157608,13271278333.98224,13380788891.341032,Q
7,30,0.5,37,9560428298.715849,9498578799.259315,9853588587.792772,11151697508.439316,11193002291.086533,12089677452.548948,12089677452.548948,13464908733.46985,13750459411.986155,14858384090.288826,15143934768.80513,15275100477.527641,15271411131.19387,15271411131.19387,14764321293.0008,14763479626.98868,14722174844.341465,Q
8,30,0.5,15,14413573108.649267,14413573108.649267,14413573108.649267,14413573108.649267,14413573108.649267,14413573108.649267,14413573108.649267,14413573108.649267,14413573108.649267,14413573108.649267,14413573108.649267,14413573108.649267,14413573108.649267,14413573108.649267,14413573108.649267,14413573108.649267,32660545049.64928,Q
9,30,0.5,3,13886230740.166399,13886230740.166399,20302720231.969105,20302720231.969105,20302720231.969105,20302720231.969105,20302720231.969105,20302720231.969105,20302720231.969105,20302720231.969105,20302720231.969105,20302720231.969105,20302720231.969105,20302720231.969105,20302720231.969105,20302720231.969105,20302720231.969105,Q
0,30,0.02,26848,13705579184.893995,13729601516.51639,13990149448.890966,14034049952.149546,14379692196.632822,14455836565.059095,14429775244.285788,14724405657.33071,14625524391.032127,14680064873.166365,14757679113.26189,14818023088.521446,14794259959.99772,14646316787.226688,14635892524.671228,14537101545.622355,14412403012.432873,P
1,30,0.02,26043,11958920841.07594,12066152155.119797,12221140061.395163,12362480277.014742,13110507001.9475,13268838483.898472,13122487997.275045,13226673908.112753,13261983432.144136,13628891480.138239,14045932847.966232,14325216365.271833,14129639804.95685,14575350304.020302,14611281957.978878,14319276146.847712,32354853189.22939,P
2,30,0.02,24578,11918295954.157583,12082830010.635237,12567181136.100342,12779553416.495789,13292901045.461405,13425942712.655632,13501028826.56761,14367957522.574984,15322844842.231367,15821793972.698462,15721553518.96788,15459515676.719797,16003539546.35372,16038849933.363396,15814564050.066908,15974070566.239355,15863766883.989254,P
3,30,0.02,24541,12727991052.950348,12752267229.50805,13248569759.51945,13514139423.391972,13777544652.706398,14126087480.49952,14225293750.437202,14347949569.050196,15114373440.385883,15029925224.980421,15100347266.954975,15283158512.950891,15457686906.059153,15590094389.999353,15014514254.743559,15011053013.965939,15655923534.726328,P
4,30,0.02,23242,6836298295.740179,7214283395.046445,13712469017.056036,14121648370.331211,14396076194.839146,15209673752.273527,15285443798.789324,15374713842.6066,15931799377.873743,15940741445.303492,15696198776.1152,15635652618.467194,15786071014.476944,15889335888.06828,16154553654.834963,16214401614.680456,16323876916.635284,P
5,30,0.02,22794,10905321212.449764,11250584705.894234,11725815135.084742,12848432764.130352,13318097619.824625,13638859352.81783,13643483155.024797,14105781651.30912,14442496452.672806,15331104848.484293,15761499466.790749,15749903431.238302,16186649256.100473,16462271660.493797,16089879100.193327,17259489085.024254,17216903188.235146,P
6,30,0.02,21440,11817148856.566734,12006787550.072617,12592425715.030148,13161652335.133549,13769765781.142637,13896872889.719727,14170730765.183846,14726866765.062365,15070793549.49283,15015191429.101883,15354868007.525446,15499588349.840904,15723996778.842142,16024388586.032482,15388993313.06288,15558629945.483744,15713784512.33078,P
7,30,0.02,17799,13001693964.953028,13084690976.204702,13321473139.683416,13626066623.412262,14074115643.3697,14253230299.888966,14495821503.98152,14899753974.459635,15014445113.06331,15014377581.489521,14994330820.216524,15032365456.449028,14895932084.066177,14983968512.917082,15083017622.062454,15029692160.426548,15011903458.684671,P
8,30,0.02,16440,12248603106.043598,12452440210.781855,12798378331.755287,13681195553.402838,14230264806.717619,14403514901.575006,14620629203.522392,14771631576.733353,15096603837.447886,14978516206.417742,15007032421.506514,15152252646.059687,15139709966.614414,15064785695.705444,15577243387.945698,15760702661.294245,15722324650.022406,P
9,30,0.02,6585,12099715055.62367,12289516292.015476,12869834725.023785,13074965345.928274,13184578362.141571,13279003326.599224,13410222263.33042,14140287658.947508,14525476055.85456,15913393217.511406,15961764702.246166,16041948077.700912,16256783296.632431,16203045221.294806,15538108954.937344,15514206675.028118,15687831580.3446,P
