q,m,s,nqs,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,parts
5,1,0.25,22665,11578502802.605637,11669783233.471972,11795049450.131544,11942817368.93322,12455680788.27662,13203933297.417797,13256207324.362238,13375424874.765112,13971246190.998346,13843384089.843426,14177041931.59972,14660521979.135006,23491461794.41329,23486451192.686142,23347727448.069458,23103597151.199142,23060916519.266644,P
6,1,0.25,20787,12490845843.640312,12718421043.30853,12884228919.61092,13113386164.326082,13676604219.980679,13730388828.894676,13797134592.791822,13843651235.7124,13956296410.19007,14125535602.771528,14187136941.40586,14325756795.340288,14600713422.816944,14828835579.443512,15245626313.370327,14968018695.595306,14834631695.831877,P
7,1,0.25,19337,13033776628.998177,12989961046.890259,12880294774.190722,13370094995.633858,13830916182.059046,13812193659.49468,14004245242.472843,14792831101.25297,14954089291.5816,14808520623.360674,14832288208.41141,14719322676.465248,14851199540.347395,14975597557.176693,14791674220.678835,14807567185.17564,14781027484.776836,P
8,1,0.25,14347,8943135255.632053,9038090722.112843,10133302368.637272,10160424059.525846,10182194488.216965,10858860382.907696,10860677328.437674,15205207784.70476,15366477590.585627,15894787867.804604,16515244816.29482,16445944640.210243,15933921685.242767,16350029149.374674,16397627673.47887,15719827932.104269,15608833171.536856,P
9,1,0.25,13564,11806786007.289595,12064408976.864122,12288578566.655317,13214355006.988714,13426300270.108448,13823441693.292625,13991918224.203493,14821216811.89502,15075362585.071642,15785719676.907524,15475870223.174688,16264226440.077105,16068158254.057793,15975832917.494518,15895087689.039911,15847215841.63919,15749502981.282501,P
0,1,0.5,26351,11622146879.046354,12170294559.41807,12471887487.258503,12762159516.296274,12996156333.93866,13303922685.976357,13632033439.137331,13481175567.595234,14235087734.537142,14358596406.372484,14465664710.464588,14880469876.257057,14953802851.936613,15066983676.873732,14567786152.078632,14592973181.76017,14533122195.263264,P
1,1,0.5,24624,12253112639.046864,12370068334.59846,12682114459.622116,12916628463.682526,13681151715.725578,13375488773.411879,13594458020.435633,14118472520.91672,14387203674.583107,14464868845.618431,14598134390.314653,14684878846.100142,14745699946.491446,14606962674.700356,14326085967.890276,14448630932.441961,14546642841.85846,P
2,1,0.5,23428,11831123297.278444,11965773668.393238,12373043591.046515,12436870436.557402,12918459838.790092,13149835000.992064,13211823278.741762,13143543746.0528,13535699861.694143,13432323411.057297,13431961144.43249,13457332161.37442,13580056046.57466,13486807027.78341,13439847934.065847,13384564433.167492,13281918919.583628,P
3,1,0.5,22878,13611587521.09327,13657930897.3219,13866414338.827883,14122947028.91873,14322343768.586847,15807899957.7203,16083572582.916159,16391551587.17538,16469026446.911325,16726139272.223171,16512426608.11591,16398756699.69067,16677701641.714588,16772667864.559002,16633907735.204487,16629272512.293,16648172827.927677,P
4,1,0.5,22665,7039738133.041689,7104947625.328381,13706364765.04155,14017299942.271252,14516366303.026585,14517532365.27196,14464691629.192482,16551057661.847532,16976073262.54594,16934204244.627514,16933441981.497967,17140190158.014406,25026008664.797543,25463881073.327995,25355504708.999645,25415797502.40306,25389443034.797523,P
5,1,0.5,21611,13169910669.431269,13259638426.322353,13389492626.447487,13545507393.900225,14078241976.533169,14843180208.944036,14995376129.908684,15107373768.959421,15497456875.70143,15561175902.811436,16008111009.735813,16398707325.114637,17376243753.50493,17367021448.63743,17203867474.216217,16939728369.477074,16942530001.383453,P
6,1,0.5,19500,10041212336.457125,10253597048.660597,10399279732.654034,10606083999.789373,11156905006.982124,11183094111.410023,11235396536.445564,11282292874.082804,11425573021.932943,11579199795.485783,11525409290.42235,11722843122.506973,11948168022.686127,12199228137.53547,12646532381.835575,12405578680.051945,12263955490.351133,P
7,1,0.5,18166,14176547424.324635,14149237829.01514,14106697646.61737,14612696917.066101,15053439471.289526,15045627988.800728,15246940971.560326,16086593881.852573,16394920984.017302,16537378901.283272,16553850385.71671,16406771687.04817,16543782638.140932,16732728719.532356,16520135205.671926,16534536947.537167,16492542815.332214,P
8,1,0.5,16236,7800168023.197179,7877727535.012482,8068045238.065893,8079013939.95696,8120787094.708408,8786686323.8774,8778951008.44451,13072265044.771048,13086428825.707273,13326448442.694738,13954177690.517155,13918991985.938835,13401840065.307924,13753837278.631433,13829924269.008512,13991530931.786112,13896353331.710861,P
9,1,0.5,14851,11806982444.398035,12065495381.839617,13127432824.800089,14053163205.12538,14265184374.386562,14662181423.016907,14830948815.109215,15660396771.229118,15914579657.514238,16625200824.094759,16315375171.647057,17103730083.765602,16907656776.199112,16814893625.882128,16734330108.51718,15848543079.595827,15750467490.553102,P
0,2,0.02,202035,13538878301.55351,13735790014.733906,13791601055.276823,13901970901.014536,13564196214.523563,13474987336.156815,13409670272.79383,13607081090.109903,13794526313.69999,13972808652.11269,14024133157.066065,14372595772.853895,14420169019.589706,14721121472.507126,13901410137.48009,13923871566.59615,14537615562.181103,Q
1,2,0.02,5094,12204787879.313932,12638215773.781181,13009485735.259548,13424034672.112082,13909950553.12794,13953539890.906567,14145233177.717888,14233803914.708853,14482761324.12524,14655324105.024683,14412263025.267532,14199382417.676836,14290953167.911375,14227353633.425413,14344681201.206997,14352223311.360823,14198395746.191612,Q
2,2,0.02,1773,12114994457.896608,12274098870.943394,12700152915.972576,12833637712.958273,13127455221.014906,13769789504.035494,13722308220.937632,13938439658.500008,14355136230.374382,14872764964.255035,14677617807.755571,14622762786.000315,14663863916.840994,14804686974.858086,14658863354.289831,14846329472.34885,14554112671.737717,Q
3,2,0.02,763,11463369845.100817,11727914721.563354,12159054171.386784,12619394178.712187,13095903867.43156,13483637708.170675,13541999237.826904,13916365174.168623,14095594587.740202,14558790176.753328,14712520552.409266,14677908598.784996,15129414375.579737,15241284621.7181,15452425523.380096,15656493928.06311,15288318971.195557,Q
4,2,0.02,360,11074437673.805143,11330580204.196213,12023422033.594547,12303753897.975567,12819426256.306273,12897422090.442005,12832473642.783438,13157156316.82935,14439253830.88525,14978373523.606058,15646680953.145515,15598216187.775623,15616312045.809156,15502201348.558287,15656755639.635107,15427286517.47905,15295032309.792639,Q
5,2,0.02,169,10129155950.51293,11077916604.434088,11278009799.3102,11945128035.962614,12343862147.661547,12672894748.22213,13368954352.230701,13728787683.4684,13874320210.116436,14543040349.626232,14239926353.234718,14684218748.633492,15519701012.600857,15592764761.643127,15757194381.687862,16880207495.68452,16838164126.153786,Q
6,2,0.02,80,10269243918.79382,10269243918.79382,10309633983.470106,11272223912.573654,12581810013.994518,13389433310.316494,13499896993.281055,14325088070.09656,14919028831.827375,14919028831.827375,14919028831.827375,16546242722.27994,16060007343.97513,15912167617.811455,15912167617.811455,15768551373.218124,15837644731.20813,Q
7,2,0.02,26,9265401977.041677,9265401977.041677,10350255162.295937,12312921364.463818,12312921364.463818,13398446950.733303,13398446950.733303,14226264607.426682,14226264607.426682,14023088719.559513,14023088719.559513,14154254428.282024,14154254428.282024,13762097315.793106,13764457229.782112,13762097315.793106,32011429170.78212,Q
8,2,0.02,8,9254309540.106468,9254309540.106468,9254309540.106468,9254309540.106468,9254309540.106468,9254309540.106468,9254309540.106468,9254309540.106468,9254309540.106468,9254309540.106468,9254309540.106468,9254309540.106468,17155098080.398954,17155098080.398954,17155098080.398954,17155098080.398954,17155098080.398954,Q
9,2,0.02,2,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,Q
0,2,0.05,202030,13532534859.656382,13729446572.836777,13785257613.379694,13895627459.117407,13557852772.626434,13468643894.259686,13400331921.748114,13600737648.212774,13788182871.80286,13963470301.066973,14014794806.020348,14363257421.808178,14410830668.54399,14711783121.461409,13892071786.434372,13914533215.550432,14532892249.394466,Q
1,2,0.05,5097,12205220447.95591,12638648342.423159,13009918303.901524,13424467240.75406,13910383121.769915,13945063499.159622,14139751695.119534,14225327522.961908,14474284932.378298,14649842622.426327,14406781542.669178,14193900935.078482,14285471685.31302,14221872150.827057,14339199718.608643,14346741828.76247,14188299225.334177,Q
2,2,0.05,1775,12120905331.151758,12280009744.198544,12706063789.227728,12839548586.213423,13133366094.270058,13784609337.679564,13737128054.581701,13953259492.14408,14369956064.018452,14887584797.899105,14692437641.39964,14637582619.644384,14678683750.485064,14819506808.502155,14673683187.9339,14861149305.99292,14568932505.381783,Q
3,2,0.05,762,11437397054.67132,11701941931.133858,12133081380.957287,12593421388.28269,13069931077.002064,13457664917.741179,13516026447.397408,13890392383.739126,14069621797.310705,14532817386.323832,14686547761.979769,14651935808.3555,15103441585.15024,15215311831.288603,15426452732.9506,15630521137.633614,15262346180.76606,Q
4,2,0.05,360,11025909489.65333,11282052020.0444,11974893849.442736,12255225713.823753,12770898072.154459,12848893906.290192,12783945458.631624,13108628132.677536,14390725646.73344,14929845339.454245,15598152768.993702,15549688003.623812,15567783861.657345,15453673164.406475,15608227455.483294,15378758333.32724,15246504125.640827,Q
5,2,0.05,170,10203656925.094238,11152417579.015398,11352510773.891512,12019629010.543924,12418363122.242857,12747395722.80344,13443455326.812012,13803288658.04971,13948821184.697746,14617541324.207542,14314427327.816025,14758719723.214806,15594201987.18217,15667265736.224442,15831695356.269173,16954708470.265831,16912665100.735096,Q
6,2,0.05,80,10269243918.79382,10269243918.79382,10309633983.470106,11272223912.573654,12581810013.994518,13389433310.316494,13499896993.281055,14325088070.09656,14919028831.827375,14919028831.827375,14919028831.827375,16546242722.27994,16060007343.97513,15912167617.811455,15912167617.811455,15768551373.218124,15837644731.20813,Q
7,2,0.05,25,8425518739.591978,8425518739.591978,9510371924.846237,11473038127.014118,11473038127.014118,12558563713.283604,12558563713.283604,13386381369.976982,13386381369.976982,13183205482.109814,13183205482.109814,13314371190.832325,13314371190.832325,12922214078.343407,12924573992.332413,12922214078.343407,31171545933.33242,Q
8,2,0.05,9,10094192777.556168,10094192777.556168,10094192777.556168,10094192777.556168,10094192777.556168,10094192777.556168,10094192777.556168,10094192777.556168,10094192777.556168,10094192777.556168,10094192777.556168,10094192777.556168,17994981317.848656,17994981317.848656,17994981317.848656,17994981317.848656,17994981317.848656,Q
9,2,0.05,2,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,Q
0,2,0.1,202013,13506359470.544847,13703271183.725243,13759082224.26816,13869452070.005873,13532805906.871407,13444983519.897366,13372134721.080133,13572540447.544794,13759985671.13488,13932278826.51568,13983603331.469055,14332065947.256886,14382430213.308487,14688855091.06935,13869143756.042313,13891605185.158373,14510882015.931341,Q
1,2,0.1,5107,12187910505.502146,12621338399.969393,12992608361.447756,13407157298.300297,13891944655.95964,13925238541.95664,14124463564.222212,14200903640.834543,14449861050.25093,14628413014.182272,14394461799.246386,14190949918.629833,14279729649.548584,14210657690.219175,14327985258.00076,14335527368.154589,14185302719.027407,Q
2,2,0.1,1778,12120447604.283524,12279552017.330307,12705606062.359491,12839090859.345188,13112614083.772549,13763857327.182056,13716376044.084196,13941643232.876623,14369536441.537695,14887165175.418348,14682908154.097618,14618684405.368217,14648588899.422195,14800608594.225988,14654784973.657738,14842251091.716753,14540898539.87557,Q
3,2,0.1,765,11448545585.747652,11713090462.210188,12144229912.033617,12604569919.35902,13101373891.707664,13489107732.446781,13547469262.10301,13921835198.444729,14089867975.22961,14553063564.242731,14706793939.89867,14672181986.2744,15134884399.855843,15235558009.207504,15446698910.869503,15650767315.552517,15282592358.684963,Q
4,2,0.1,360,10989698726.26169,11245841256.652761,11938683086.051094,12219014950.432114,12734687308.76282,12812683142.898552,12747734695.23998,13072417369.2859,14354514883.3418,14893634576.062605,15561942005.602066,15513477240.232174,15531573098.265705,15417462401.014837,15572016692.091654,15342547569.935598,15210293362.249187,Q
5,2,0.1,170,10232245016.474304,11181005670.395464,11381098865.271576,12048217101.92399,12446951213.622925,12775983814.183506,13472043418.192078,13831876749.429775,13977409276.077812,14646129415.587608,14343015419.19609,14787307814.594872,15622790078.562233,15695853827.604504,15860283447.649239,17023713761.014679,16941253192.115162,Q
6,2,0.1,80,9910776321.041353,9910776321.041353,9951166385.717642,10913756314.821188,12223342416.242052,13030965712.564028,13141429395.52859,13966620472.344093,14560561234.07491,14560561234.07491,14560561234.07491,16187775124.527473,15701539746.222664,15553700020.058989,15553700020.058989,15369666576.096876,15479177133.455667,Q
7,2,0.1,26,8824403536.713226,8824403536.713226,9909256721.967485,11871922924.135365,11871922924.135365,12957448510.404854,12957448510.404854,13785266167.098232,13785266167.098232,13582090279.231064,13582090279.231064,13713255987.953575,13713255987.953575,13321098875.464657,13323458789.45366,13321098875.464657,31570430730.45367,Q
8,2,0.1,9,10094192777.556168,10094192777.556168,10094192777.556168,10094192777.556168,10094192777.556168,10094192777.556168,10094192777.556168,10094192777.556168,10094192777.556168,10094192777.556168,10094192777.556168,10094192777.556168,17994981317.848656,17994981317.848656,17994981317.848656,17994981317.848656,17994981317.848656,Q
9,2,0.1,2,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,Q
0,2,0.25,201885,13326129063.220428,13514847644.709272,13548043562.650211,13697002598.954472,13356917393.668297,13259454501.658663,13187824028.07356,13388775290.978014,13576271110.68742,13702291296.753126,13780845066.090004,14120306876.951998,14183079443.198006,14493384427.108398,13669771782.776535,13693058815.246794,14314902933.738565,Q
1,2,0.25,5182,12168172594.697746,12606794475.94825,12997656416.634087,13376639306.314571,13854155527.437965,13874385983.937853,14064078670.258898,14123950419.770504,14345837873.795681,14564594014.133982,14309970842.123905,14116724650.891695,14193096081.616047,14046623975.791643,14174504287.259966,14195979373.403358,13932120695.729769,Q
2,2,0.25,1805,12027696668.290134,12173974561.56073,12601574125.887691,12723853479.292246,13008086882.407274,13682034060.349493,13684531377.222343,13907570943.632597,14362483511.565556,14886181038.354351,14692170142.711277,14626404946.473024,14656309440.527002,14883603362.82335,14739378534.187862,14788003370.600063,14614916058.446247,Q
3,2,0.25,777,11517114817.607056,11760132314.356226,12192749388.276382,12617106163.08637,13125617881.255592,13503336456.64321,13508325651.220543,13912649746.42594,14080682523.21082,14532170366.40336,14669097309.072311,14634761918.4984,14873947433.48943,15015750821.022276,15221272668.35127,15537716029.516745,15152342573.789438,Q
4,2,0.25,367,10942919226.419952,11236414801.208885,11924902464.720825,12249399861.803905,12753364474.314034,12841375573.80126,12788134871.963268,13101109800.188612,14246051358.610422,14796878797.151806,15275780665.529188,15227315900.159296,15473282822.669636,15316288160.090496,15468211279.185644,15250449902.850166,15113841529.277363,Q
5,2,0.25,172,9448786015.639889,10397546669.561052,10601994030.323555,11269112266.975967,12256599778.849247,12585632379.409832,13281691983.418404,13641525314.656097,13924213796.938221,14592933936.44802,14479225501.218582,14923517896.61736,15754645994.69833,15827709743.7406,15992139363.785336,17155569677.150772,17077463274.13765,Q
6,2,0.25,82,10206573030.224936,10206573030.224936,10246963094.901224,11209553024.004768,11930385725.251287,12738009021.573265,12848472704.537827,13673663781.353333,14267604543.084145,14267604543.084145,14267604543.084145,15894818433.536709,15408583055.2319,15260743329.068224,15260743329.068224,15076709885.106112,15186220442.464903,Q
7,2,0.25,28,9582995350.468584,9582995350.468584,10667848535.722845,11224197878.517775,11224197878.517775,12309723464.787264,12309723464.787264,13137541121.480642,13137541121.480642,12934365233.613474,12934365233.613474,13065530942.335985,13065530942.335985,12673373829.847067,12675733743.836073,12673373829.847067,30922705684.836082,Q
8,2,0.25,10,10094192777.556168,10094192777.556168,10094192777.556168,11500509636.929117,11500509636.929117,11500509636.929117,11500509636.929117,11500509636.929117,11500509636.929117,11500509636.929117,11500509636.929117,11500509636.929117,19401298177.221603,19401298177.221603,19401298177.221603,19401298177.221603,19401298177.221603,Q
9,2,0.25,2,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,Q
0,2,0.5,201754,13151543100.354326,13336500862.197939,13362601939.861263,13517559825.10641,13175361939.519794,13082344699.24297,13021250117.627031,13208311375.368788,13392914133.609108,13517776680.621086,13591542759.516977,13910021142.513214,13996718573.690886,14304858497.558552,13488848422.361982,13515645670.866442,14111323525.14788,Q
1,2,0.5,5268,12213343802.717358,12621121976.84843,13008610876.594864,13371658533.740736,13816920570.610847,13817967699.234768,14016712438.84297,14090474193.517282,14329917717.434055,14562393744.191055,14289880547.205574,14117617783.839119,14019925840.493902,13993644137.752493,14114104810.129,14132069680.238207,13903728298.084356,Q
2,2,0.5,1833,12007864058.556776,12187932944.427502,12626000389.971481,12758216126.969763,13076816394.638514,13765501248.723886,13748410620.340412,13952800183.812077,14393049743.32253,14840311909.511375,14647170355.230354,14569466152.871359,14768022688.658157,14877291267.914238,14728005541.818537,14769104071.150362,14640343689.439692,Q
3,2,0.5,783,11374722532.873745,11618553563.787426,12051170637.707584,12475527412.517569,12984039130.686796,13361757706.074411,13366746900.651745,13789720998.795727,13914200886.501461,14429561842.928984,14504021145.731867,14481624761.278698,14702296743.674803,14844100131.20765,15054499945.95337,15378469614.199219,14939418196.719357,Q
4,2,0.5,366,10688874158.080315,10982369732.869246,11630396847.23699,11929137700.209188,12433102312.719318,12521113412.206549,12467872710.368557,12780847638.593893,13969342086.09485,14520169524.63623,15083347406.93402,15034882641.564127,15280849564.074465,15123854901.495325,15275778020.590475,15093865030.630838,14961868819.826391,Q
5,2,0.5,172,9054917294.415573,9925560100.741232,10248585858.243437,10863342791.411234,11850830303.28451,11608992163.63755,12305051767.64612,12664885098.883816,12947573581.16594,13616293720.675737,13502585285.4463,13946877680.845078,14778005778.926046,14851069527.968317,15180774528.127045,16308356455.116642,16225637889.335157,Q
6,2,0.5,86,9408509670.47614,9486627518.07164,9448899735.152428,10489607511.851473,11210440213.097994,12588934249.627512,12699397932.592073,13524589009.40758,14118529771.138391,14118529771.138391,14118529771.138391,15745743661.590956,15259508283.286146,15259508283.286146,15094232903.172152,14911041125.222162,15020551682.58095,Q
7,2,0.5,30,7964682566.625904,7964682566.625904,9049535751.880163,9605885094.675095,9605885094.675095,10691410680.94458,10691410680.94458,11519228337.637959,11519228337.637959,11316052449.77079,11316052449.77079,11447218158.493301,11447218158.493301,10909581233.829712,10909581233.829712,10908739567.817596,10908739567.817596,Q
8,2,0.5,15,13450122360.024763,13450122360.024763,13450122360.024763,14856439219.397713,14856439219.397713,14856439219.397713,14856439219.397713,14856439219.397713,14856439219.397713,14856439219.397713,14856439219.397713,14856439219.397713,14856439219.397713,14854079305.408709,14856439219.397713,14854079305.408709,33103411160.39772,Q
9,2,0.5,3,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,16321922546.532595,24222711086.82508,24222711086.82508,24222711086.82508,24222711086.82508,24222711086.82508,Q
0,2,0.02,32222,10533979262.594501,10708502783.312624,10966803198.429777,11063220230.347273,11654593757.955265,11774219052.076399,11973938876.410572,12595006702.448967,13108065424.149855,13129435178.457933,13041781630.333603,14270356229.042728,14520011494.450762,14501585902.720541,14939882637.765263,14888028324.088905,33005225979.019913,P
1,2,0.02,25112,10902583353.097471,11659809585.678757,12202411293.34175,12454505958.649734,12649630865.58869,13464661746.851797,13658883825.93182,14011004211.365864,14682272614.31986,14758765364.683214,14749100285.023293,14784843893.896126,15472583283.807133,15394410051.381262,15350726869.675653,15236359869.883587,15228116267.865026,P
2,2,0.02,23453,10954870636.998333,11027920351.022423,12380040298.384583,13166457107.19623,13773555185.36071,13706298529.09019,14029256811.437832,14341960644.59487,14696226800.158577,14821300963.952787,14922863795.971243,14824009293.848228,14743762030.188192,15040106321.32367,14493205003.49338,14540077943.527092,14801069623.360455,P
3,2,0.02,23156,5736911802.545918,5786628754.470016,5953360642.176654,6103929537.759399,6452496844.071058,6631211960.3017025,6659463393.701683,6717047414.760672,6697131865.227015,6882363556.626024,7030127116.818669,7314785771.287715,7131205844.794473,6883773163.116709,7022397291.9960165,6891819780.415674,6727451983.39616,P
4,2,0.02,22571,18571310806.29301,18725072807.36471,18708750734.34258,18798359122.331337,18786385272.04131,18883703264.421852,18862839549.043404,18909736246.577858,19081174866.331367,19032904163.885113,19241494313.20485,19238696243.353733,19347798974.077583,19503183718.58272,19433717658.696358,19607117307.62139,19640800101.31606,P
5,2,0.02,21525,13207281168.48372,13466667035.496471,13399918932.995995,15686042153.968132,15776044630.424095,16012334267.051493,16324542202.686287,16439223617.509207,16364179946.472315,16705926991.094969,16844280880.018038,16938240452.469532,16913284130.14604,16919269209.673372,16800600839.761192,17990484176.82264,17855085924.219696,P
6,2,0.02,20778,11912073323.731564,12062702614.844498,12465780568.036161,12621926030.909384,13552261637.92035,13919100022.802782,13851726684.308048,14011332846.770166,14587964964.590782,14734437819.716845,14655728475.337034,14641492248.465033,15031034236.886261,14792041000.517857,14546369614.001545,14417200673.643307,14537030815.284267,P
7,2,0.02,19116,11530175244.370836,11647412568.642656,11960797568.562801,12687658526.047377,13105034762.24902,13635005818.077936,13447404189.48624,13747842315.236507,14091482889.635204,14817725429.576654,15011849721.44183,14867756447.15649,14841376934.605564,14795474864.573355,14884068657.868174,15063052910.97023,14848780814.624022,P
8,2,0.02,11509,11612247687.994436,11835520156.891935,12067592369.486982,12195215675.183954,12552634006.237494,12758797159.511288,12815775102.678768,13017491232.512201,13061538783.90748,13587009481.969786,13432160422.077118,14204256984.807384,14445240488.248102,14582928256.91685,14322674060.550888,14169414532.643679,14087769760.216578,P
9,2,0.02,10868,10675068804.547703,10975157514.402615,11092391337.44837,11411982420.019138,11029120763.315361,11831051805.437357,11871384299.259468,12918573370.171343,13393079868.042368,13629582459.440887,13302104846.679138,13347376184.599346,20885398520.31652,20827925884.44,21131333078.396667,21290526087.858723,21306402646.87193,P
0,2,0.05,32222,10523577821.792015,10699194904.068125,10956941375.454454,11051912878.382961,11643227661.907562,11762495033.761227,11961957304.95392,12583051352.268469,13096311592.902746,13117704274.366539,13030265636.390352,14257093993.589365,14499199904.30862,14481437014.432161,14928101573.172935,14876697032.280403,32993994091.683395,P
1,2,0.05,25168,10912007432.365032,11668203530.965843,12211428001.800106,12464993784.366724,12628456196.757175,13443866078.111654,13638407564.532904,13990380403.693014,14661568612.711397,14738072392.18245,14759413605.221527,14796913537.654602,15492221066.751326,15413551603.447126,15360862611.542482,15246052877.70897,15237691186.504185,P
2,2,0.05,23481,10955847998.533258,11028834284.979832,12380885412.901546,13167276633.443548,13806095950.239925,13738818216.145504,14061714644.293402,14374539802.44822,14728684633.014147,14853724840.544945,14924066469.71626,14825201885.54312,14744935837.386148,15041113657.546188,14494850326.218884,14541716227.510214,14802726592.057823,P
3,2,0.05,23199,5736911802.545918,5786628754.470016,5953360642.176654,6103929537.759399,6452496844.071058,6631211960.3017025,6659463393.701683,6717047414.760672,6697131865.227015,6882363556.626024,7030127116.818669,7314785771.287715,7131205844.794473,6883773163.116709,7022397291.9960165,6891819780.415674,6727451983.39616,P
4,2,0.05,22487,18571310806.29301,18725072807.36471,18708750734.34258,18798359122.331337,18786385272.04131,18883703264.421852,18862839549.043404,18909736246.577858,19081174866.331367,19032904163.885113,19241494313.20485,19238696243.353733,19347798974.077583,19503183718.58272,19433717658.696358,19607117307.62139,19640800101.31606,P
5,2,0.05,21525,13202796860.619663,13461914356.6739,13395355784.596712,15677465961.09259,15767654578.283087,16004911279.361515,16317037928.62264,16431543835.874117,16356801198.720913,16698694403.232365,16837174630.732065,16931205411.972975,16906026635.860067,16912170608.3874,16793564007.264635,17983290387.536667,17847981322.933723,P
6,2,0.05,20778,11916557631.595621,12067455293.667068,12470343716.43545,12630502223.784925,13560651690.061356,13926523010.492762,13859230958.371695,14019012628.405254,14595343712.342186,14741670407.579443,14662834724.623005,14648527288.961588,15038291731.172232,14799139601.803825,14553406446.498102,14424394462.929285,14544135416.570236,P
7,2,0.05,19073,11530175244.370836,11647412568.642656,11960797568.562801,12687658526.047377,13105034762.24902,13635005818.077936,13447404189.48624,13747842315.236507,14091482889.635204,14817725429.576654,15011849721.44183,14867756447.15649,14841376934.605564,14795474864.573355,14884068657.868174,15063052910.97023,14848780814.624022,P
8,2,0.05,11509,11612247687.994436,11835520156.891935,12067592369.486982,12195215675.183954,12552634006.237494,12758797159.511288,12815775102.678768,13017491232.512201,13061538783.90748,13587009481.969786,13432160422.077118,14204256984.807384,14445240488.248102,14582928256.91685,14322674060.550888,14169414532.643679,14087769760.216578,P
9,2,0.05,10868,10675068804.547703,10975157514.402615,11092391337.44837,11411982420.019138,11029120763.315361,11831051805.437357,11871384299.259468,12918573370.171343,13393079868.042368,13629582459.440887,13302104846.679138,13347376184.599346,20885398520.31652,20827925884.44,21131333078.396667,21290526087.858723,21306402646.87193,P
0,2,0.1,32324,10490026484.600685,10665576136.848024,10922625272.790283,11017251792.419191,11610235179.060774,11729339866.481512,11926025781.719223,12546184067.026228,13059355211.892979,13081011039.978153,12993424039.759527,14222773610.34191,14465075106.411077,14447217333.752012,14893748196.486603,14843421502.229591,32961822150.833054,P
1,2,0.1,25131,10921716734.74047,11678168030.828085,12221364702.729479,12474219682.537088,12636309493.705404,13451823857.790518,13647996457.266033,14001518163.180792,14674945825.796728,14750970348.109587,14771040606.757442,14808243449.312521,15503396478.235857,15425318505.163239,15373644619.097832,15257505774.816,15248125445.831884,P
2,2,0.1,23494,10920651875.281584,11000651541.160255,12353221736.940008,13139878879.979458,13778891962.342615,13712756736.744873,14035059238.31313,14348326351.582914,14700376701.859365,14825161419.546915,14894673175.65559,14795975216.09232,14715653444.273577,15009901793.878292,14463413972.367088,14510058018.628965,14770875211.289854,P
3,2,0.1,23121,5795949960.613474,5838465765.647451,6005403719.872986,6156762479.0168915,6504840017.8669195,6682470827.30317,6712461430.18351,6768990391.380432,6749018964.306238,6934722256.085291,7084735005.974239,7367002912.32804,7183437624.320051,6937437805.748635,7075405014.978782,6945300622.240701,6781041045.686757,P
4,2,0.1,22409,18571310806.29301,18725072807.36471,18708750734.34258,18798359122.331337,18786385272.04131,18883703264.421852,18862839549.043404,18909736246.577858,19081174866.331367,19032904163.885113,19241494313.20485,19238696243.353733,19347798974.077583,19503183718.58272,19433717658.696358,19607117307.62139,19640800101.31606,P
5,2,0.1,21525,13201828577.441402,13460946073.49564,13394377205.843086,15676537529.631887,15766728334.870975,16003966195.295567,16182578052.841793,16297203886.597124,16221890606.79922,16564146101.472353,16702604543.972054,16796551535.863451,16770898141.737478,16777042114.26481,16658441695.190638,17848716177.130833,17714001242.88461,P
6,2,0.1,20778,11900526401.541473,12051577622.236523,12453335120.01517,12613645213.24857,13547103403.61949,13911473267.667217,13978706670.72189,14137415531.378773,14714678757.833874,14862961904.03932,14781170995.86698,14769000078.560581,15159520142.831436,14920632565.46087,14666286583.997086,14536871365.10361,14661128852.209476,P
7,2,0.1,19049,11547174757.603241,11664258523.25146,11978784743.736702,12705443968.044434,13119509292.102993,13651000644.96943,13462388352.916885,13763779361.539984,14107058436.065191,14830982234.876785,15028083536.957859,14881937533.667017,14855277017.068943,14809110395.03889,14906310832.443178,15085150219.201748,14865767459.03389,P
