s,m,diag,compA,compB,count,mean,sum,std,pct10,pct25,pct75,pct90
0.02,1,diag,FE,FE,10,1.429796889804011e+16,1.429796889804011e+17,1530636762950227.2,1.218098315373896e+16,1.3568339042685862e+16,1.4909414836784356e+16,1.6159511736625794e+16
0.02,1,diag,FE,base,10,1.7236255728503517e+17,1.7236255728503516e+18,1.2314378520165765e+17,6.083783811018713e+16,1.066399706976199e+17,2.1822074752779046e+17,2.561343176105162e+17
0.02,1,diag,FE,noise,10,3826920834544251.0,3.826920834544251e+16,9722877154526516.0,-3429961118486036.5,-2365566502372228.5,5407313264847964.0,1.4083600766764144e+16
0.02,1,diag,base,FE,10,1.7236255728503517e+17,1.7236255728503516e+18,1.2314378520165765e+17,6.083783811018713e+16,1.066399706976199e+17,2.1822074752779046e+17,2.561343176105162e+17
0.02,1,diag,base,base,10,3.6959395987342254e+18,3.695939598734225e+19,5.408269723075082e+18,3.655409609133081e+17,1.0524110893451194e+18,4.1804558818340116e+18,6.552747213360389e+18
0.02,1,diag,base,noise,10,8984480366838518.0,8.984480366838518e+16,6.8610001418617224e+16,-5.987010650127855e+16,-4.167357802218339e+16,5.699725296708393e+16,6.879182875019112e+16
0.02,1,diag,noise,FE,10,3826920834544251.0,3.826920834544251e+16,9722877154526516.0,-3429961118486036.5,-2365566502372228.5,5407313264847964.0,1.4083600766764144e+16
0.02,1,diag,noise,base,10,8984480366838518.0,8.984480366838518e+16,6.8610001418617224e+16,-5.987010650127855e+16,-4.167357802218339e+16,5.699725296708393e+16,6.879182875019112e+16
0.02,1,diag,noise,noise,10,2.270107545187468e+16,2.2701075451874678e+17,4.032465775657358e+16,1219417426954971.0,1453209942225536.2,1.4930160263413532e+16,7.594887189330443e+16
0.02,1,offdiag,FE,FE,90,1.4221807815578712e+16,1.279962703402084e+18,972463537899542.9,1.2945361300771626e+16,1.3399194243897e+16,1.4869461897775752e+16,1.5449940767412852e+16
0.02,1,offdiag,FE,base,90,1.7344371335548458e+17,1.5609934201993611e+19,1.1769611490603594e+17,5.615752370238526e+16,1.1136468963504566e+17,2.250531782614359e+17,2.784917005747045e+17
0.02,1,offdiag,FE,noise,90,3379597966887024.5,3.041638170198322e+17,8937368424433232.0,-3892434292891368.5,-2600731491353403.5,5622441966901456.0,1.3798381985063912e+16
0.02,1,offdiag,base,FE,90,1.7344371335548454e+17,1.560993420199361e+19,1.1769611490603597e+17,5.615752370238526e+16,1.1136468963504566e+17,2.250531782614359e+17,2.784917005747045e+17
