q,m,s,nqs,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,parts
7,2,0.02,16482,11941480861.862907,12136465578.766792,12347520273.778383,13085678609.883747,13162028609.299097,13150123947.40479,14758742438.360748,15066372426.194242,15767227578.942862,15846051820.869741,15960699873.23477,16908953578.335388,16871156181.234707,16892990135.174942,16353606197.782032,16439126669.806534,16964334260.55231,P
8,2,0.02,13785,12630867408.930412,13613258152.646296,13921987749.249983,14222608545.003742,14510017685.797955,14452374020.709757,14427809292.057934,14597538993.22297,15150399708.963133,15497828234.029238,15218740586.89065,15844884265.627123,15603878163.163511,15772272357.226835,15871614236.539927,16286452960.03169,16084855560.41109,P
9,2,0.02,13232,12871402461.377972,13058055985.239752,13523454272.759398,13921111659.810804,14017253316.508602,14221385214.831926,14535552222.947851,15178954679.994446,15400231214.227531,15656145297.213299,15618319523.063543,15780538154.929459,15554597546.942677,16006003725.295065,16041172752.509865,15978822845.943077,16080623679.528156,P
0,2,0.05,30181,5410054132.957179,5578238358.282065,11642026911.590523,12383839322.879303,12633130839.123753,12922487741.167236,12765046595.27436,17068788583.792557,17492406341.06429,18077072111.18493,18703186469.66917,18680057453.73049,18277094969.73676,18271602514.27561,18242781359.937126,18179668360.96383,17998404993.371506,P
1,2,0.05,29644,4347734300.996195,4808184070.378355,5119204252.773339,5349619291.706624,5452260371.60102,5439815204.579128,5572423187.314133,6420662340.071005,6568676920.069069,6809048909.650283,6892739371.588443,6947343626.600915,7545123105.344919,7557526439.792092,7541265127.415225,7397205796.923547,7549018818.840051,P
2,2,0.05,25904,19217160136.126007,19236765074.54444,20131721452.31862,21654442973.529358,22574687043.96725,23407480963.56008,23994963259.55221,24370025124.699696,24709737041.981457,25059171000.92478,25192441696.027126,25532713039.893196,24973798103.15697,25425833546.07084,25952828715.96153,25850339491.990177,23700487685.2513,P
3,2,0.05,23495,9675643798.930668,9844109375.627634,10219828683.193869,10908071151.772243,11319114583.813192,11673407256.831701,11986966536.695065,14528712683.759155,17949710924.039284,18535550622.06802,18217617991.685974,18472110146.08077,18117591700.46615,18210968201.367455,18436192957.26602,18355129629.89508,18241262089.598045,P
4,2,0.05,19978,11331927467.793528,11702091202.818907,12431424377.533627,13237356008.997383,13819681433.588518,13890623605.907103,13587069464.986439,14029363524.516867,14785577757.337706,15363053596.710615,15873110574.294714,16045158388.41342,15715122783.90625,16422271866.538385,16413620538.81152,16428433618.383812,16087536197.881418,P
5,2,0.05,19537,11950126023.192877,12318680923.41166,12479775742.714329,13149915461.315008,13534204596.443712,13598433474.564081,13730595566.30265,14171778070.956953,14410360867.945074,14727262201.717846,14918358845.148619,15305736826.485378,15357614976.01897,15913253530.419956,16140124623.423817,16071517518.71513,34061033396.42737,P
6,2,0.05,18072,13342621458.433392,13725105706.283262,14063724161.312614,14564357077.077545,14931866013.412327,15144275969.266945,15177323229.072151,15300344593.272676,15225600784.514112,15080099631.760523,15209906805.370876,15496467427.724388,14963540753.766653,15451536751.770285,15553904050.64271,15482995671.221642,15333834919.034254,P
7,2,0.05,16482,11639173815.37101,11890005931.406456,12149187759.522541,13057215844.682056,13145116750.327595,13157830101.96628,14635702958.711666,15135547339.298603,16012415836.075466,16198985371.895792,16390600357.903429,17347516075.591854,16829588398.03222,16882554963.642155,16509167324.699621,16722856927.85767,17042798907.16013,P
8,2,0.05,13633,12322718193.982824,13363894352.20526,13759384379.000416,14201437647.74275,14481089937.688858,14454222302.928652,14396668996.042576,14628979405.471949,15189224232.002785,15610379759.283234,15368751701.0545,16104226139.984539,15739751355.469635,15988360358.236027,16178255164.410166,16557563108.747446,16132769808.466902,P
9,2,0.05,13384,12342313034.664955,12524008012.388405,13134823080.291636,13790362349.118092,13892800960.776642,14119397005.12292,14421238234.560558,15157035456.18543,15536837839.414268,15920225554.392742,15943747032.179308,16208135451.334,15639067116.048958,16289135320.425354,16493038599.470179,16450020224.194714,16574429315.866432,P
0,2,0.1,30399,5255623885.579193,5482385803.636172,11074100015.794378,12148085933.442633,12445037346.56005,12780208133.44054,12609215069.853134,16936076385.026903,17756715316.872925,18440468368.1857,19374573937.101543,19344344405.43731,18584708326.473915,18734623139.736053,18794251427.554226,18768310955.730003,18528530336.055874,P
1,2,0.1,29620,4120719332.5102725,4633326358.371148,4978344122.989466,5294157269.631099,5433508544.96401,5437339239.129015,5512696913.591757,6414105732.408328,6673291332.917291,6909686313.309518,7123070291.9176445,7199605209.907612,7585287134.521528,7711510135.535507,7743550731.938889,7614008040.627846,7817443169.724864,P
2,2,0.1,25904,17825851459.85782,17786042988.110302,19066689500.40487,21316326279.35255,22124518391.4734,23219515419.16642,24055498342.632347,24710326163.16525,25458688020.832012,26101502830.490517,26349316237.32152,27078862963.398792,25515273385.757393,26336212708.829025,27686559174.703426,27644158483.837093,23406176958.04645,P
3,2,0.1,23483,9391710468.022253,9676097711.54963,9990856767.764158,10823141369.30665,11191490693.370405,11487747104.01614,11817068503.43469,13516428231.20673,18498129877.651253,19201578170.664654,18996693066.86743,19529912533.002293,18632695761.64531,18997209241.612457,19445179682.951466,19387688467.420643,19132349900.56565,P
4,2,0.1,19760,11068498037.090425,11538825422.826918,12306088408.962902,13261631856.662252,13944335728.362324,14040322077.315481,13616141612.505758,14130035937.716879,14914971828.807947,15714679411.14442,16387262230.358322,16614349828.674612,16049206414.271463,17032854290.822115,17097180512.435768,16995175480.247513,16592659405.131575,P
5,2,0.1,19561,11618191700.786537,11989172231.49935,12248020164.05292,13179588731.544909,13505562974.728619,13616068601.635923,13746226906.986107,14306569323.260664,14542759524.11587,14885631011.51791,15135708245.715061,15701907256.343699,15327796622.412937,16313609019.633492,16711750728.040339,16640010345.67799,34535557585.480354,P
6,2,0.1,18072,13002368605.490555,13606609013.1306,14057586667.042315,14741913914.170898,15123054281.41601,15305221982.448748,15337800818.223307,15500217751.308998,15376702710.808073,15325605778.161734,15631736975.340527,15797432828.241196,14839062875.443375,15772142385.58086,16196635807.259298,16022205501.065361,15775575771.136293,P
7,2,0.1,16494,11200935641.941431,11511899490.044617,11842967751.90878,13054144385.686714,13138183832.391405,13182951451.606844,14457156144.911016,15269469930.137838,16438107304.916706,16817220670.07029,17153705875.00401,18119800599.08727,16846776437.60979,16946892624.03077,16842347518.7624,17231741984.031338,17256834963.162548,P
8,2,0.1,13529,11951858317.11264,13087760334.326273,13613107876.755438,14295656162.74085,14567962509.670576,14571095433.499796,14454589067.249569,14783801311.487066,15360793301.20198,15916053760.835491,15753792959.08589,16673031410.10184,16096869665.503149,16490721207.312365,16845251550.154552,17205728359.327816,16554767115.390678,P
9,2,0.1,13488,11643892228.976707,11822402986.727066,12620853075.806086,13662487161.13648,13762197702.293478,14018847333.96061,14301187699.884594,15194424231.086367,15838693292.736284,16445258998.249092,16580048963.436653,17022786680.615824,15862286605.55648,16848356272.501081,17367031253.92042,17360865504.704155,17423584415.91168,P
0,2,0.25,31035,5417085435.456259,5837297776.694399,10328440618.782898,12268743572.424543,12611965087.97022,12955217992.89425,12736855812.48893,17191156328.782204,19201022693.934406,20244643868.57534,22260207474.814426,22216084953.85712,20126557919.658768,20818768055.59607,21270618681.54357,21310785014.7245,20976411776.179817,P
1,2,0.25,28744,3695842244.1376095,4302399985.14919,4696470658.577392,5153542656.042933,5369512107.05341,5428097698.906172,5355140851.520776,6328041481.968609,6859175732.199594,7107485789.962154,7796224779.351674,7949756462.796212,7657725305.622757,8136733961.525838,8402780958.91409,8379842791.718153,8747563432.499224,P
2,2,0.25,26101,15309456617.305841,15267251310.467974,17214967198.64159,21425724792.693707,21858772474.811245,23403977467.3274,24854815645.967793,26482255385.01311,28525523385.246292,30218669392.315464,30961325784.34613,33309254108.78849,27987514488.893528,30079019458.0074,34680796844.629326,34913491563.38856,24241543244.958424,P
3,2,0.25,23201,8953860086.192713,9619664692.021381,9719525056.520487,10895468885.249258,11116022432.02499,11172085217.036917,11544588602.502892,13107692440.618517,20521264101.609173,21693855636.297596,21669118032.63366,23355020186.766212,20505701094.406967,21759984488.60313,23216198421.958282,23476570572.204193,23117668192.10425,P
4,2,0.25,19736,11153026858.561443,11802101582.29033,12632219691.023415,14132016273.444399,15048935492.675272,15144556951.484241,14284560693.992632,15028326949.593388,15907984677.916845,17503547235.11414,18674627647.049957,19002006566.24947,17602112194.65251,19713256004.319603,20012354752.18979,19700120697.071903,19332108885.448368,P
5,2,0.25,18927,11437225517.81835,11879397587.591736,12232493922.41124,13916750073.218943,13989024712.313831,14138722486.664576,14274988098.610167,15255032797.07932,15384422497.696903,15796310730.90445,16350669205.536522,17365462034.326305,15673624693.649628,18182823752.877136,19033503042.894215,19196013728.49477,36892887263.90306,P
6,2,0.25,18771,12655867893.214573,13821384272.103693,14521799421.29691,15952447093.069891,16302978763.825605,16342264969.815989,16322220544.736055,16640939232.522308,16420257098.505901,16484523196.431244,17367279959.92706,17230557358.32068,15126230096.011042,17243531685.145805,18752356933.6004,18343703839.826725,17955295526.92396,P
7,2,0.25,16778,10825882432.479801,11140965171.307001,11618237078.139622,13886306320.458082,13842764428.09037,13929226459.438122,14631230232.400131,16351450496.156998,18466595489.88281,19567551383.277542,20472025452.444897,21418731858.96522,18002699676.9018,18264219016.837994,18980820613.90357,19667299642.61563,19094254315.752098,P
8,2,0.25,14058,11402558483.761229,12822971972.067781,13659839572.691933,15109157447.054958,15348324418.295248,15353414196.276052,14917100714.485376,15535847848.492012,16202668970.468021,17284407502.400158,17399795152.819244,19015205068.828518,17723685120.265022,18485516395.01741,19622447402.497776,20116004621.417496,18739734906.53716,P
9,2,0.25,12959,10521711098.9265,10742677461.35007,11875502336.05168,13899356984.973717,13869253887.091173,14154899419.981138,14315270764.887098,15676792111.967352,17079153489.77928,18497564693.757957,19027760109.248383,20136905863.3492,17019801729.667725,19156559830.65655,20879308993.26031,21134071215.242775,20969026252.586735,P
0,2,0.5,30791,9407241984.15654,10602398510.438887,13614017405.085514,18844788558.54732,17312636793.186684,16122609438.095678,15160523679.388544,20180124147.673634,24269585701.102142,26352289190.66449,31379490576.765144,31936104102.682297,25711058371.025074,28335048176.94043,30269088790.624264,31479936302.842434,31382306369.88666,P
1,2,0.5,24859,8693905247.30803,9455541916.300993,10968463771.002443,15911445897.138098,14949404399.462248,16401285156.711786,17277230559.992954,20933932931.37273,26150193371.747562,29198617833.590595,31361161196.0428,38533975712.88088,24410649230.25616,26504332229.454117,36994489774.57524,37503914305.06361,16301880279.35356,P
2,2,0.5,24155,27105821617.83008,28159207812.556442,22699068955.00263,30588051956.281097,28019776207.48535,17454572381.297718,16650319761.411215,17298011461.446915,17565574111.732212,18315811740.23481,20157871491.97647,20431948982.479958,17296582845.78914,20518639977.91719,25655898080.590916,26197215916.119434,25830513176.35562,P
3,2,0.5,23576,11462003902.09383,12346785624.900253,11413882195.105099,13305014179.238346,13243269689.37488,12639821950.27873,13182996887.003881,15073618359.237211,25915511689.10675,27805321181.951168,27975462862.655647,33137154875.4559,25377849692.950985,28398259778.261944,32591405711.498333,34881290268.72424,35175617805.55943,P
4,2,0.5,21597,16107205542.807514,17216117824.266148,17320680483.474888,21329470282.276573,21363921160.928173,19106822246.915993,17135012785.564684,18892939390.725857,20189060652.844147,24555843530.27037,27391334708.19246,26381834567.572033,22300284529.73199,28782642932.012096,30444903340.548332,30906466073.696507,30495433523.99603,P
5,2,0.5,20795,19442286076.349598,21411035371.74437,20280269078.021465,18943103319.0431,18149876397.70109,18081181442.179493,17616384992.47552,19407091372.46288,19183442663.97176,19668498072.74364,21084032278.745495,23295345561.868645,18889282567.47872,25704844617.675877,26859098562.218014,29555946121.23617,47861859869.99136,P
6,2,0.5,17985,24728105475.16281,26435690379.24068,18336608429.599,23605521557.803936,22878029477.520134,22220247722.918003,21587884677.12825,22133251826.0714,21257056246.598698,20496500592.23258,22546007293.377247,21813570075.838318,17188008114.787163,21425543637.921215,25496680070.950104,25167461297.731937,24929142953.97854,P
7,2,0.5,17010,15040200102.38198,14087727594.169254,14419171900.013073,19776212366.892105,18694573207.91196,18269026441.42445,17619098990.166885,20855137299.46695,24934635960.763927,27936699438.754284,30211260129.985558,31580936922.88106,23757018508.982983,24652202013.217045,27003200642.882496,28128757936.198456,27917637050.57646,P
8,2,0.5,16742,13737576237.15229,15581085945.763012,16477713893.258947,19171028411.59016,19528148661.26704,19357553206.727318,16659545329.998192,18258382843.15581,19386594355.644444,23229303648.432293,23854633754.485474,28435416438.102585,24028198453.421886,26093030079.084408,32508166483.999527,35698712136.85497,30066794091.908314,P
9,2,0.5,12800,14002999552.388538,14515114516.022394,15667201489.472826,19544010587.786278,17838580189.750324,17774167212.58819,17426823445.0186,18811593015.892822,21378733508.507603,24634077918.81236,26640634170.11578,29533513621.872433,22633283952.27032,26963699880.27969,32236654831.775414,32343699414.40592,31292995287.948757,P
0,3,0.02,202056,13622564717.951857,13796022566.653484,13766688860.145163,14021243486.428314,13658458022.239,13528887594.042675,13543262263.772688,13759172576.620718,13875468731.077618,13960393387.994661,14143050004.728247,14473341916.2904,14451416104.720892,14748211569.49859,13948581235.106821,14019783199.148155,14576828498.582008,Q
1,3,0.02,5049,12227551584.968658,12575028929.646347,13042037021.459593,13447591537.909367,13977565676.124481,14069617512.831625,14142816799.203287,14306028858.944637,14457321843.517998,14707763215.826754,14562593280.450855,14428295701.004358,14471094658.659775,14345212699.07374,14499167895.012562,14428931350.08131,14190549718.771587,Q
2,3,0.02,1733,11884949628.659721,12426380195.182194,12817997724.231802,13054557462.110544,13355228123.482851,13540375339.828676,13855119094.752388,14170128946.746351,14459283307.017998,14945634835.687637,14606798582.178751,14691277848.468613,14646263819.090734,14881770597.596182,14615330874.452274,15001361725.182007,14858662886.098227,Q
3,3,0.02,773,11084446696.729692,11816024249.085337,12224612913.352526,12866496781.788256,13317605934.602547,13539349727.8032,13810853625.403654,14121177002.993927,14387203434.440163,14585221968.598106,14943991047.527544,15097958732.222277,14962485272.7131,15003873142.78968,15544295568.159033,15491990908.955534,15133641107.660028,Q
4,3,0.02,385,10729423385.22258,11083802582.790432,11908649742.705166,12376274050.376345,13020466933.9645,13566761774.532452,13663762116.598713,13966071869.149963,14642356161.418304,14716059577.32354,15220188993.073622,15442374568.963913,15433538841.917465,15312275214.54854,15669700032.241163,15376480425.1785,15139652957.996687,Q
5,3,0.02,178,9040143083.326788,10021837926.430504,10464602784.65335,11039466826.766703,12640370209.998798,12999978269.414486,13725334755.29756,13796593411.743763,15081184937.753092,15382714208.538368,15688682680.744757,16043318076.138622,16041701752.725494,16795944269.455454,16067796079.062073,16875559493.787367,16731728618.145527,Q
6,3,0.02,88,10337042857.968994,10338128556.370918,10665940546.073832,11461771179.976776,12079523054.019302,12459601517.084885,12558525674.779871,13657021889.764425,14595437879.39201,14900542982.12387,14865018443.873241,16458989776.147217,16292029385.54016,16335120587.278482,16454978907.324968,16287514173.792597,16260078744.354528,Q
7,3,0.02,33,8426290519.9186,8887496663.1974,9553633806.910608,10359630758.355753,10440096891.323011,12325669939.862103,12366302623.106112,14095202023.651249,15468993059.78672,15660009088.667313,15558087775.558123,15722432088.65486,15512449392.031067,15320478507.504488,14920281979.164282,14792797847.32867,14622369271.057934,Q
8,3,0.02,12,12249400794.859205,12221597482.471928,12288595264.84124,13937923985.703793,13985456930.558252,13944646033.852774,13952413746.735668,14014066370.734768,13981154750.410938,14101300196.557909,14103080936.813517,14145551387.439968,13856736092.102806,13895438238.894197,13967738246.213032,14017233054.151718,32040621920.456417,Q
9,3,0.02,3,5790594033.517325,5881844521.70646,12101290246.771923,12206599420.2416,12209490991.376062,12250925272.532854,12266019260.133062,15511244327.904293,16874023579.6637,16954389971.739769,17010986161.865997,17081399927.32074,16911070265.604347,16976625241.621893,17038322974.673946,17001427033.966507,16958323574.264544,Q
0,3,0.05,202055,13554234799.891474,13757996953.69374,13712492500.977787,14047455264.844942,13689472834.994123,13512769679.572977,13495294676.595308,13738933755.141373,13894422949.149387,14018519759.175262,14282620333.544256,14641129443.317816,14478558000.834717,14883375578.315369,14121413218.22116,14210894360.338306,14785532369.19857,Q
1,3,0.05,5050,11960651579.181318,12391158537.173254,12906628274.566113,13434907311.964842,13968221831.678505,14044345852.488405,14124183552.48578,14329678188.41884,14520899734.452265,14822083548.914816,14756639456.609222,14658682290.373875,14514893150.253008,14516707068.959959,14775733736.591953,14685207189.264559,14413938993.892704,Q
2,3,0.05,1733,11602708072.195993,12249808896.694746,12670538447.90403,13024850698.774864,13349105056.063742,13514839923.807745,13818714306.582407,14197924610.99304,14534543639.997019,15061841999.00628,14788739181.194113,14911661395.55915,14656598653.758072,15041586323.232437,14880466276.611303,15251122238.104063,15098173154.277264,Q
3,3,0.05,773,10748945938.566252,11583397576.709543,12021741913.492247,12789959320.694498,13318733546.64412,13536592829.868164,13782358438.759949,14167119283.266031,14518451055.40354,14800127426.361794,15170224355.597113,15335387369.70173,14989450931.066105,15182983769.68899,15806778000.654474,15711032238.70334,15338086722.73133,Q
4,3,0.05,385,10461073988.293623,10907194165.725456,11745470724.324356,12403113655.070084,13057593707.244001,13559150222.37648,13639279432.203808,14006245899.51244,14674420838.34709,14850643131.57604,15408078439.298994,15664873515.64443,15473113942.055332,15517899088.738428,15923865622.551563,15630123480.662632,15292142209.413157,Q
5,3,0.05,178,8757890567.33969,9812647014.128115,10342563587.840466,11034945109.164215,12583039880.582708,12962862617.87813,13713417682.58916,13897515457.739983,15209972724.141573,15488283022.910585,15905275052.880465,16284545374.090775,16084588753.110413,16991604504.248163,16409916662.290644,17163298455.077513,16911734624.88497,Q
6,3,0.05,88,10026432777.917503,10106299380.696379,10426625047.207811,11293085115.55043,11961626383.802126,12400864481.309523,12484459908.200756,13639423528.963097,14765136589.82684,15114885967.88546,15156617309.174683,16776839765.683578,16400101033.18187,16603552432.086256,16875314153.772617,16686729705.964851,16525302720.862455,Q
7,3,0.05,33,8136431425.24354,8684325868.45251,9342898564.302809,10247177483.479883,10428166256.45141,12176565839.756777,12263339347.121347,13960235723.767977,15429617742.639698,15904204961.169338,15918788378.092634,16054913921.984903,15579407010.299032,15651954129.031088,15361850590.904812,15068773803.471033,14698157612.466152,Q
8,3,0.05,12,11887811307.552423,11834298968.695114,11981525920.922815,13985554851.359753,14100629562.885906,13997130384.477425,14017615986.516048,14175365862.725586,14097347762.463732,14397483687.427706,14402089495.01902,14504836616.543243,13811313955.345152,13903860745.164522,14078435723.38748,14186943825.482048,31910893477.99832,Q
9,3,0.05,3,5629327829.26861,5853728767.723094,11789140163.123451,12043847556.497704,12051089100.844849,12154120050.605955,12191259284.044155,14299266447.818607,17083221623.224155,17289506097.882217,17433696446.17699,17618674681.85328,17179413552.617657,17345382940.69481,17506305689.616703,17419379539.928345,17312498058.26773,Q
0,3,0.1,202048,13560384604.158686,13799151986.175694,13718879225.445679,14192459171.001537,13836337535.814802,13574895281.704756,13502113283.926718,13794608899.052523,14011973990.030813,14199831761.471327,14606237379.522905,15007853585.935621,14604893572.23724,15195132743.938358,14501652518.307125,14611795415.991423,15232498187.25322,Q
1,3,0.1,5056,11641393430.362381,12189469006.488514,12771604778.246576,13498932969.503374,14039874208.750666,14079113254.448444,14168226270.870121,14448997833.772825,14696749018.362247,15098857922.46043,15174595541.015345,15134131968.389223,14672484511.534382,14886507191.773306,15335487398.955872,15220521351.95195,14908053847.343765,Q
2,3,0.1,1735,11268410081.072947,12068955507.789284,12528591207.356668,13084940008.564053,13434956400.933662,13563550607.136993,13850313895.422077,14340900007.576952,14745597484.355816,15344219723.236975,15193372911.736612,15384126100.921967,14777030250.517876,15414865627.550566,15435430660.415634,15785479199.783144,15633204123.280941,Q
3,3,0.1,773,10312677682.566143,11269972490.644463,11755549404.277582,12724275822.141466,13370709012.166203,13583962392.718328,13793376604.411217,14298691939.36762,14795576872.056768,15242370164.232468,15643605774.110565,15842264089.22556,15131787281.68647,15580673140.074108,16369985141.38807,16206015164.4636,15832266393.321379,Q
4,3,0.1,385,10205491379.994322,10799506437.619066,11650597343.7606,12602993069.203087,13273201148.910093,13693769496.831335,13723265613.621365,14181907494.005013,14838980861.380749,15175398740.508215,15843924327.960876,16166105487.1025,15662057319.972443,15981579398.655933,16490972842.658878,16197597115.814037,15717827947.991709,Q
5,3,0.1,177,8333602916.974481,9508976216.693039,10150977339.350595,11054057424.352995,12515540946.151024,12924433510.363367,13722712545.091555,14062794200.25472,15443090778.793722,15706425575.171534,16281214525.232105,16711780377.02414,16191198240.85861,17376000624.937477,17009619711.757902,17691578375.402714,17302526717.777874,Q
6,3,0.1,88,9665419320.401644,9865517747.178686,10166951323.632572,11141274708.72962,11887996245.757444,12373681980.191671,12434956791.779175,13731522097.733814,15119413870.755447,15589892281.943073,15722491328.2053,17389863727.671673,16655997507.100048,17159014261.76667,17717602585.351437,17490771481.307865,17162269798.29279,Q
7,3,0.1,33,7726690621.761331,8398966848.697579,9091497616.95729,10163151861.771421,10476193320.165955,12011111630.338797,12132061041.996347,13795562938.764484,15439012245.82533,16383569651.125841,16602415643.421392,16672535155.034075,15824525734.722546,16288351697.929512,16165843738.50891,15643822789.191376,15038917026.319515,Q
8,3,0.1,12,11352667485.501276,11280882170.070316,11524164367.937624,14101396749.128086,14320079648.16363,14108068527.83481,14152602597.106342,14480721150.940796,14340494372.726803,14941809436.813042,14951255547.249493,15144200177.99856,13840821823.186808,14014143495.965702,14346829705.778297,14518392495.750286,31823300429.631863,Q
9,3,0.1,3,5370469382.778998,5807167517.870388,11298365457.483707,11780587692.228165,11795110159.127249,11999398283.894978,12071746190.293129,13264576669.393023,17445290600.66246,17876596788.610733,18174209491.33451,18576403398.81748,17650328226.479836,17989485557.065075,18335211552.090073,18181263310.854164,17970760881.01594,Q
0,3,0.25,201970,14424038768.322563,14639041936.767965,14373149132.901117,15296730245.760746,14875282562.888828,14291953007.768185,14035398314.382586,14489554417.436426,14884155208.936296,15280764331.841099,16201868208.84621,16740000693.930792,15530452630.015717,16730549274.286022,16323058653.275095,16490458712.527006,17366756842.9593,Q
1,3,0.25,5109,11569894525.13196,12333896344.333353,13017384063.216022,14342750063.812052,14864067676.818542,14713585813.79864,14795891851.070503,15334146092.906643,15695255991.754742,16475534928.765173,17048420797.40825,17173206299.41671,15686051163.205404,16580334528.27746,17679636404.026936,17526808872.95211,17186353740.306915,Q
2,3,0.25,1756,11017539045.162825,12204829719.057186,12722461723.2876,13928405422.73981,14298873978.340513,14240291119.526346,14437710003.333614,15264647705.041864,15835728883.859388,16691681345.516888,16988227766.545723,17405449759.49297,15650006092.700537,17135390387.870842,17822875723.350746,18151048292.346848,18076401280.36074,Q
3,3,0.25,778,10051702706.579945,11210980700.281834,11768614394.939875,13330228703.386093,14278442420.880516,14411259856.83795,14467289080.579039,15234546981.037102,16064665215.523489,17062557843.015577,17640951860.46926,18001117607.928913,16016594826.37448,17271189690.63457,18742286495.7664,18405006764.26001,18118952851.6804,Q
4,3,0.25,383,10016742554.727571,11095235980.184908,11924129604.595264,13741228594.594149,14278208250.168936,14398814247.732803,14119319427.332594,14862690593.337917,15647064136.920752,16448239198.341438,17448063802.13925,18059596350.954376,16567852118.751534,17720160391.739048,18683413430.43039,18442196706.363697,17647693755.131443,Q
5,3,0.25,176,8019735729.24267,9539209859.153835,10432885174.753916,12083209971.277967,13289327012.971388,13726348316.65248,14596640205.485964,15310644747.656332,16624983343.893368,16764366093.79617,17771789539.335136,18424951198.818222,16852015793.53497,19128172016.572014,19848527680.11087,20449337055.256653,19681904055.752922,Q
6,3,0.25,87,9018484005.6174,9547695957.02279,9713236081.812222,11136251009.160255,12070716168.409502,12353896597.090422,12317174984.79404,14036974922.287056,16529888253.198908,17547006230.1624,17907841550.09812,19799064642.66004,17891000622.32029,19276955803.109562,20661405369.316986,20447518895.050995,19972296423.107525,Q
7,3,0.25,36,7635507665.856883,8646797633.611448,9803007499.909958,11494799042.534399,11975429844.818075,12882032784.548597,12671879857.289085,14494668116.204155,16727317256.9344,19035930711.050373,19954352609.386875,19810617753.109035,17996910680.58705,19698062735.070854,20012740138.173374,19024267209.033188,18028569376.52222,Q
8,3,0.25,11,6815362908.673176,6918332830.742725,7391735938.654898,10550321508.75573,10414469537.582235,10114754624.927605,10034930560.400385,10812791356.145693,12905260528.38813,13816036838.390728,14035544927.345875,13889778555.82983,11449497953.097784,11973519936.672047,12549146130.354269,12865618763.920586,29711198263.236237,Q
9,3,0.25,4,7997990115.580137,8801181524.527802,13080014022.392746,15209849863.022943,15858498591.914618,16086755388.03619,16472367594.932789,17524637057.152443,21221224410.353127,23096997211.400993,23714363160.48867,25522721285.354877,22439410991.252144,23200414145.85785,24468631932.904243,24138596173.14234,23261098506.104633,Q
0,3,0.5,202046,21402989756.23074,20443165623.37321,19115351136.76147,21184515406.814793,20298054929.44177,18468283305.60963,17685578663.192646,18560681730.739487,19300699199.297363,20117538555.24094,22583716619.032368,23476088118.94471,20054230210.81981,22970335574.416363,23407458012.45997,23782089899.625755,26065736734.14861,Q
1,3,0.5,5109,17899241557.756115,17644643886.421547,17565076459.64193,20020933547.963787,20119150981.93845,18803368094.21665,18473038974.43042,19544056139.888184,19894160515.959515,21835798264.48374,23550568953.19088,24101080131.938435,20160047060.311195,22546969074.878872,25567475950.262363,25590737348.013,25592544551.785706,Q
2,3,0.5,1754,15925160856.133926,16566375059.20204,16738496189.157234,20090215374.07128,19347601381.330627,18626087541.236443,18280649551.410336,19644673938.98923,20520385019.36423,21760741666.851376,23348233785.156418,24564017877.632206,19876369676.722282,23799252642.43516,26204487268.992245,26333120881.025696,27213608596.31212,Q
3,3,0.5,755,14622840731.829948,15526556685.265272,15767541099.00739,18755744012.31042,19389376647.458614,18714458624.668056,17927777271.53262,19290452177.641136,20880946062.816216,23562806857.38939,24776091723.49168,25775458711.56582,19855521949.33729,22703612066.912567,26502963061.836926,27476822417.522133,27449045803.165592,Q
4,3,0.5,345,16481017782.272503,20281739944.363934,19140539455.583736,23116874064.042183,21348385892.444077,19252779647.686604,17125295231.612494,18000304562.35816,18985770796.65293,19612483017.094563,20831904099.451954,22780240962.54943,20986522809.561344,23983060332.519108,26099880870.953007,25176625854.220093,24440687573.74756,Q
5,3,0.5,165,10085558089.288967,13312992551.647703,14542845790.891762,19334637692.772213,17918044087.026897,18066481830.760246,19039376255.30807,20649868122.369267,25028769180.830013,23538134986.275467,24974551579.541985,24270612710.239193,20299553095.543808,23981589084.713394,27037914141.102665,29064029185.51455,26855180084.77479,Q
6,3,0.5,82,16362365909.411253,17781917043.168533,17338279464.07087,18267149027.610256,17449676022.91582,15851649717.124865,14447808267.918661,17435524285.597206,20850388842.49377,22175493411.70101,22494451030.81395,25318700550.421177,20243998787.057533,24261299032.96962,29482426175.42555,29626572910.119835,28902732961.27388,Q
7,3,0.5,35,23574112777.911556,26580568689.620975,10350436294.951252,10699679901.755995,11241100267.824144,11786846343.392569,12839362964.447905,14485139508.491785,19671807462.12938,24857287349.05109,27264900564.241554,27223253862.212955,21632439690.388775,27898678900.229084,28696823037.596756,28948934834.339523,30926990040.182373,Q
8,3,0.5,15,12655013436.722612,11696671364.456224,20190535096.660835,34682173536.95564,31969811177.878704,19642069219.57876,12725254774.515781,15389526270.878365,18465162475.729843,21047512448.745712,21361452557.230392,20479776994.35864,18254020757.074127,17676931630.652454,19418311262.688713,19312036301.732693,35372100605.22429,Q
9,3,0.5,4,6894769510.530184,8277864968.247927,11114911088.4613,14992777801.087584,16645237978.350864,16886517457.880745,17763399434.504116,19711552995.20112,22971296601.182896,27181683488.053024,28732187968.883583,33751373089.680763,25700164307.866234,27501444501.8247,31027103070.010338,31534147442.774956,30092094717.611656,Q
