s,m,diag,compA,compB,count,mean,sum,std,pct10,pct25,pct75,pct90
0.02,0,offdiag,FE,base,90,6.4841926381808376e+16,5.835773374362754e+18,4.926451653245887e+16,-3296816628185126.0,3.683140025432544e+16,9.905409365446955e+16,1.2376469848639734e+17
0.02,0,offdiag,FE,noise,90,-894478258534922.6,-8.050304326814304e+16,2283620012052996.0,-1584331651141188.2,-956878043071490.0,-220420616674485.2,366628217576677.94
0.02,0,offdiag,base,FE,90,6.484192638180835e+16,5.835773374362752e+18,4.926451653245888e+16,-3296816628185126.0,3.683140025432544e+16,9.905409365446955e+16,1.2376469848639734e+17
0.02,0,offdiag,base,base,90,8.110243926179032e+17,7.2992195335611286e+19,1.0954854459503547e+18,-3.292710246157928e+17,1.5994587275099318e+16,1.4502240065549379e+18,2.3112634659217766e+18
0.02,0,offdiag,base,noise,90,-7571571796985301.0,-6.814414617286771e+17,3.716263604355468e+16,-2.479699156133553e+16,-1.1648285283337644e+16,-351696445514389.6,8451368148796382.0
0.02,0,offdiag,noise,FE,90,-894478258534922.9,-8.050304326814306e+16,2283620012052996.5,-1584331651141188.2,-956878043071490.0,-220420616674485.2,366628217576677.94
0.02,0,offdiag,noise,base,90,-7571571796985306.0,-6.814414617286775e+17,3.716263604355468e+16,-2.479699156133553e+16,-1.1648285283337644e+16,-351696445514389.6,8451368148796382.0
0.02,0,offdiag,noise,noise,90,57369074506954.57,5163216705625911.0,813454649929705.2,-360576972107906.1,-91416801117756.44,224453470944151.47,852362022064809.2
0.05,0,diag,FE,FE,10,4.940339801621389e+16,4.940339801621389e+17,2.173958412758212e+16,2.3307411688066616e+16,3.3774218094387428e+16,6.653961962672732e+16,7.1215805230586904e+16
0.05,0,diag,FE,base,10,1.76014892676749e+17,1.76014892676749e+18,1.6935495820384093e+17,-9388867069292128.0,1.114442104108142e+17,2.523688178646328e+17,3.17372717304211e+17
0.05,0,diag,FE,noise,10,-8112045965062978.0,-8.112045965062978e+16,1.7181488348188202e+16,-1.3332829763183776e+16,-8650581873821497.0,-1177000262953621.8,195765288003909.88
0.05,0,diag,base,FE,10,1.76014892676749e+17,1.76014892676749e+18,1.6935495820384093e+17,-9388867069292128.0,1.114442104108142e+17,2.523688178646328e+17,3.17372717304211e+17
0.05,0,diag,base,base,10,1.716886246714882e+18,1.716886246714882e+19,1.4730669337121969e+18,5.2128631878817856e+17,7.17095144015936e+17,2.1845754441074301e+18,3.8070262358553866e+18
0.05,0,diag,base,noise,10,-3581358261858843.0,-3.581358261858843e+16,6.907582468269475e+16,-7.085624971151675e+16,-3.6644443385434344e+16,3.0041022684365296e+16,5.6933348160791976e+16
0.05,0,diag,noise,FE,10,-8112045965062978.0,-8.112045965062978e+16,1.7181488348188202e+16,-1.3332829763183776e+16,-8650581873821497.0,-1177000262953621.8,195765288003909.88
0.05,0,diag,noise,base,10,-3581358261858843.0,-3.581358261858843e+16,6.907582468269475e+16,-7.085624971151675e+16,-3.6644443385434344e+16,3.0041022684365296e+16,5.6933348160791976e+16
0.05,0,diag,noise,noise,10,1.7077531721508544e+16,1.7077531721508544e+17,3.103079665770242e+16,284811352514331.56,770725093122406.8,1.6428195185902024e+16,3.3709155191354948e+16
0.05,0,offdiag,FE,FE,90,4.08170235477256e+16,3.6735321192953037e+18,1.51378044400647e+16,1.902402848710824e+16,3.0781422200714516e+16,5.0631430030124616e+16,6.264792077797184e+16
0.05,0,offdiag,FE,base,90,1.641767839677378e+17,1.47759105570964e+19,1.2701376348478544e+17,-8035371275722293.0,8.771161675910667e+16,2.5125227384241238e+17,3.180352257124438e+17
0.05,0,offdiag,FE,noise,90,-6001365657769999.0,-5.401229091992999e+17,1.4545742100098868e+16,-1.1535877584596848e+16,-6081591713286228.0,-1546337156206920.8,1044325702485348.2
0.05,0,offdiag,base,FE,90,1.6417678396773782e+17,1.4775910557096403e+19,1.2701376348478544e+17,-8035371275722293.0,8.771161675910667e+16,2.5125227384241238e+17,3.180352257124438e+17
0.05,0,offdiag,base,base,90,8.110426244200333e+17,7.2993836197803e+19,1.0951282303264774e+18,-3.273297379915367e+17,1.828072639326531e+16,1.4466610386215736e+18,2.3112634659217766e+18
0.05,0,offdiag,base,noise,90,-2.198238735698421e+16,-1.9784148621285788e+18,9.17654927024757e+16,-7.218130252755069e+16,-2.9565495835649412e+16,-3122333674920114.5,2.35165364173195e+16
0.05,0,offdiag,noise,FE,90,-6001365657770000.0,-5.4012290919930003e+17,1.454574210009887e+16,-1.1535877584596848e+16,-6081591713286228.0,-1546337156206920.8,1044325702485348.2
0.05,0,offdiag,noise,base,90,-2.198238735698421e+16,-1.9784148621285788e+18,9.176549270247573e+16,-7.218130252755069e+16,-2.9565495835649412e+16,-3122333674920114.5,2.35165364173195e+16
0.05,0,offdiag,noise,noise,90,479808868995304.6,4.3182798209577416e+16,5024051118410473.0,-2396556449107170.5,-142732129050468.38,1443960382831932.5,5138341717901185.0
0.1,0,diag,FE,FE,10,1.9310642275150944e+17,1.9310642275150943e+18,8.603457698861605e+16,8.967522919568949e+16,1.3371625909341194e+17,2.6724380662305523e+17,2.7915117503826995e+17
0.1,0,diag,FE,base,10,3.564451969638527e+17,3.564451969638527e+18,3.510234212687238e+17,-1.8735662896470536e+16,2.162042869139677e+17,5.206891997533353e+17,6.652940808433153e+17
0.1,0,diag,FE,noise,10,-3.4454840586913056e+16,-3.4454840586913056e+17,6.914630456931788e+16,-5.985387316975599e+16,-3.5330712562659116e+16,-5020696993505300.0,-1022699554034286.5
0.1,0,diag,base,FE,10,3.564451969638527e+17,3.564451969638527e+18,3.510234212687238e+17,-1.8735662896470536e+16,2.162042869139677e+17,5.206891997533353e+17,6.652940808433153e+17
0.1,0,diag,base,base,10,1.721659355901505e+18,1.7216593559015051e+19,1.4814008595389427e+18,5.040410646417355e+17,6.999160904634516e+17,2.2517690955299228e+18,3.807026235855387e+18
0.1,0,diag,base,noise,10,-8425963220883139.0,-8.42596322088314e+16,1.2785621559911203e+17,-1.285229968883255e+17,-6.794656221456573e+16,4.42284412809728e+16,1.1112086610147579e+17
0.1,0,diag,noise,FE,10,-3.4454840586913056e+16,-3.4454840586913056e+17,6.914630456931788e+16,-5.985387316975599e+16,-3.5330712562659116e+16,-5020696993505300.0,-1022699554034286.5
0.1,0,diag,noise,base,10,-8425963220883139.0,-8.42596322088314e+16,1.2785621559911203e+17,-1.285229968883255e+17,-6.794656221456573e+16,4.42284412809728e+16,1.1112086610147579e+17
0.1,0,diag,noise,noise,10,6.85768484727913e+16,6.85768484727913e+17,1.3638423674167102e+17,1034967073547464.9,2153976068133217.2,5.380230873470505e+16,1.3306680770377318e+17
0.1,0,offdiag,FE,FE,90,1.6128084937171997e+17,1.4515276443454796e+19,6.083789045008818e+16,7.406950186120853e+16,1.2087879151492779e+17,2.0177117330026826e+17,2.476606898779114e+17
0.1,0,offdiag,FE,base,90,3.3093216769519795e+17,2.9783895092567814e+19,2.627614837536549e+17,-1.2751471208022876e+16,1.6939528184480576e+17,5.085370684356335e+17,6.560157686802404e+17
0.1,0,offdiag,FE,noise,90,-2.575720169426145e+16,-2.31814815248353e+18,6.045383379002285e+16,-5.0767075844955576e+16,-2.4038154579685296e+16,-6834942247514830.0,2158097747056553.0
0.1,0,offdiag,base,FE,90,3.3093216769519795e+17,2.9783895092567814e+19,2.6276148375365494e+17,-1.2751471208022876e+16,1.6939528184480576e+17,5.085370684356335e+17,6.560157686802404e+17
0.1,0,offdiag,base,base,90,8.105122789548529e+17,7.294610510593675e+19,1.0996336930927816e+18,-3.271037058215213e+17,1.9817118737316664e+16,1.4197978314280054e+18,2.311263465921776e+18
