ID,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
4852,875488.0,1083176.0,1347869.0,1766120.0,1291338.0,1591870.0,2531196.0,5442087.0,6695541.0,7132124.0,6339659.0,5897218.0,3880314.0,1111121.0,1524481.0,670732.0,6538238.0
4878,30218033.0,46288151.0,37894457.0,37760949.0,48140238.0,54014569.0,57815662.0,54241886.0,43426936.0,40406240.0,56850340.0,74541233.0,43185644.5625,1244.0,880886.0,35658092.0,72831397.0
4902,18067139.0,18003295.0,15111638.0,13224682.0,12226045.0,14387044.0,13902034.0,21350772.0,24275550.0,29226648.0,28554967.0,30518298.0,24684017.0,28023178.0,5462168.0,23146283.0,38607884.0
4910,9903405.0,7523352.0,7793073.0,6150793.0,7545323.0,14015113.0,14704956.0,12393597.0,13504785.0,14553385.0,22677960.0,18361411.0,13173439.0,7486416.0,13648566.0,29482681.0,52717110.0
8101,879423.0,543686.0,704507.0,584365.0,367014.0,915176.0,1641633.0,3580185.0,6367668.0,8016883.0,6871244.0,1502011.0,411857.0,427781.0,2343816.6428571427,2343816.6428571427,2343816.6428571427
8135,5648957.0,4768851.0,3822171.0,8101008.0,3876264.0,8287699.0,9834697.0,10299200.0,10231110.0,10893614.0,10487001.0,9399463.0,7620850.0,5678859.0,4920078.0,4250354.0,7382511.0
8572,142419.0,186593.0,443920.0,278561.0,376848.0,1650258.0,2450742.0,2143748.0,2878994.0,3040883.0,2868272.0,4660516.0,6001054.0,5130956.0,5435261.0,6584282.0,6304867.0
9059,149175.0,124171.0,313690.0,502669.0,191368.0,380282.0,412760.0,465670.0,704509.0,1694611.0,2205082.0,2331822.0,3961463.0,2140990.0,8363655.0,10866262.0,11987713.0
9711,1200625.0,1537729.0,1047681.0,1119998.0,467811.0,1429668.0,1830801.0,1307836.0,1369374.0,1176983.0,1248850.6,1248850.6,1248850.6,1248850.6,1248850.6,1248850.6,1248850.6
9786,13614420.0,11322836.0,10853453.0,13027034.0,15897251.0,13332311.0,14051755.0,15392505.0,11591780.0,9709002.0,7782585.0,8095658.0,2879976.0,1067898.0,5334403.0,4726829.0,635781.0
10131,1284.0,2209883.0,151668.0,2209883.0,2209883.0,2209883.0,2209883.0,2209883.0,385987.0,2429361.0,2437540.0,1418663.0,336192.0,5056984.0,1572971.0,9317279.0,1200784.0
10883,11272079.0,14428023.0,15871980.0,16513759.0,7918636.0,8938351.0,12608144.0,13844090.0,8706104.0,12320932.0,27175407.0,12746875.0,2974304.0,1598296.0,35297477.0,47050718.0,55505015.0
11030,3037446.090909091,3037446.090909091,43863.0,307198.0,1355876.0,2900213.0,7481241.0,6524864.0,7255590.0,3347721.0,3191965.0,589446.0,413930.0,3037446.090909091,3037446.090909091,3037446.090909091,3037446.090909091
13713,1056303.2666666666,1010273.0,1254378.0,1211798.0,1137434.0,984035.0,1657307.0,1545221.0,1672966.0,1456179.0,715773.0,822663.0,678065.0,883825.0,618142.0,196490.0,1056303.2666666666
13853,2373972.0,1469339.0,2022889.0,3108554.0,2161584.0,1707411.0,1462162.0,937139.0,1386393.0,581344.0,434822.0,765266.0,645069.0,365249.0,1682019.0,1916950.0,1497543.0
14042,3227392.0,4409020.0,4004089.0,4201031.0,6775652.0,12840930.0,4782598.0,4480767.0,3117447.0,3371937.0,2912764.0,2475542.0,1899791.0,2007862.0,601331.0,3628256.0,4330173.0
14182,43487.0,12516.0,34173.0,236196.0,853842.0,386647.0,370735.0,1184929.0,2948754.0,175972.0,394571.0,120687.0,407109.0,84818.0,7724470.0,2319579.0,5114750.0
14398,525631.0,1359205.0,2149427.0,1782340.0,1395124.0,1308053.0,1215181.0,1755435.0,1776235.0,507210.0,1377384.1,1377384.1,1377384.1,1377384.1,1377384.1,1377384.1,1377384.1
14414,108026.0,4667737.0,868320.0,152128.0,95339.0,2304927.0,5353764.0,8063703.0,6173356.0,6593117.0,13240595.0,11658864.0,7477181.0,5065800.0,20687.0,449379.0,4518307.6875
14497,19028.0,181814.0,41675.0,2887295.8125,20973.0,386227.0,596000.0,420594.0,9609958.0,1043378.0,4491105.0,12408301.0,33500.0,795932.0,4905500.0,10744748.0,498000.0
18860,69567.0,370468.0,474796.0,931620.0,1624759.0,2152188.0,2151370.0,1806119.0,1533890.0,1333862.0,1249254.0,1177040.0,1314173.0,742917.0,605718.0,616532.0,647361.0
19066,17490.0,1008635.8,1008635.8,416364.0,1005499.0,1209027.0,943128.0,1204868.0,665637.0,991297.0,1415692.0,1706631.0,833146.0,441864.0,735997.0,1723145.0,1819752.0
19314,5902320.3125,7749.0,6249.0,258548.0,13699.0,1008220.0,157801.0,1653370.0,2281882.0,2732196.0,4834410.0,5113495.0,1798875.0,2979277.0,18268468.0,23869782.0,29453104.0
19363,4009275.0,4009275.0,4009275.0,4009275.0,4009275.0,4009275.0,33547.0,69526.0,75678.0,119398.0,75939.0,132555.0,134953.0,304117.0,9716713.0,14752486.0,18687113.0
19413,4793959.0,4743972.0,9029685.0,10146171.0,9294154.0,10894440.0,9589297.0,3664574.0,1002.0,5003776.071428572,7142.0,5003776.071428572,12420.0,5003776.071428572,2219719.0,2774368.0,2881962.0
19611,1295658.0,166091.0,270674.0,226380.0,117652.0,295100.0,531560.0,207396.0,190266.0,81503.0,2967377.75,433228.0,466396.0,269651.0,10453488.0,13591618.0,18881383.0
30725,5920038.0,2630871.0,4666053.0,1171409.0,2268862.0,2857623.0,4045642.0,3214741.0,3346904.875,3346904.875,3346904.875,3346904.875,3346904.875,3346904.875,3346904.875,3346904.875,3346904.875
31749,489047.0,686145.0,1570124.0,383771.0,1690463.0,1180987.0,1358793.0,1316798.0,2381160.0,2501546.0,1356345.0,441334.0,1279709.4166666667,1279709.4166666667,1279709.4166666667,1279709.4166666667,1279709.4166666667
32671,61781.0,4670865.461538462,4670865.461538462,4670865.461538462,4670865.461538462,954489.0,534810.0,735508.0,859238.0,1680657.0,2478849.0,5010238.0,13394703.0,10623945.0,14082875.0,6776110.0,3528048.0
34677,11143763.875,71329.0,1119837.0,1100412.0,1855521.0,11140880.0,38962827.0,29864783.0,5034522.0,11143763.875,11143763.875,11143763.875,11143763.875,11143763.875,11143763.875,11143763.875,11143763.875
37597,941610.0,1294224.0,1118880.0,1000434.0,1137917.0,1481450.0,1689158.0,2248518.0,2069504.0,1419353.0,1282630.0,668796.0,274974.0,240466.0,1204851.0,1204851.0,1204851.0
38090,9556633.0,12414864.0,13429997.0,11137166.0,11442582.0,13215950.0,12421030.0,13088476.0,13493668.0,14526258.0,14244710.0,10520038.0,14180991.0,8416835.0,5317653.0,529716.0,11121035.4375
39957,3168424.75,3168424.75,3168424.75,3168424.75,3168424.75,1089131.0,599249.0,969589.0,2239463.0,2705989.0,3256134.0,5437921.0,4655070.0,4001449.0,4746544.0,4491793.0,3828765.0
40534,1664010.0,2116677.0,1156708.75,1790584.0,932124.0,836226.0,875683.0,646746.0,391620.0,1156708.75,1156708.75,1156708.75,1156708.75,1156708.75,1156708.75,1156708.75,1156708.75
41615,754335.0,1110621.0,3522496.0,614952.0,4625734.0,474267.0,2658573.0,1631071.0,194699.0,19980.0,134140.0,117238.0,373465.0,669566.0,1129993.7333333334,1129993.7333333334,48769.0
44528,280567.0,4050610.0,7084780.0,11062914.0,7323323.0,6190349.0,5047333.0,5600658.0,10269429.0,12658851.0,9937910.0,6592847.0,3526795.0,3364489.0,7008845.0,2632441.0,5978797.0
45202,906023.0,11777786.0,11278213.0,16802744.0,12304241.0,11318257.0,10122844.0,11722151.0,11240934.0,11306494.0,12058716.0,10609348.0,6329134.0,5409605.0,3930357.0,4292133.0,10074697.0
47091,1458969.4285714286,465808.0,13645.0,60066.0,99973.0,77535.0,1458969.4285714286,1458969.4285714286,7713048.0,1782711.0,1458969.4285714286,1458969.4285714286,1458969.4285714286,1458969.4285714286,1458969.4285714286,1458969.4285714286,1458969.4285714286
48776,1100697.0,1100697.0,1100697.0,1100697.0,1100697.0,4545570.0,1279332.0,1242277.0,511616.0,171728.0,39033.0,1100697.0,502817.0,513203.0,1100697.0,1100697.0,1100697.0
51838,2356496.6428571427,2356496.6428571427,2356496.6428571427,527335.0,146042.0,1342822.0,1266879.0,1954406.0,1919370.0,2443023.0,5190593.0,4911160.0,1854603.0,3534200.0,1358321.0,3388600.0,3153599.0
53180,1239745.2857142857,1239745.2857142857,1239745.2857142857,716388.0,101978.0,277607.0,210598.0,152833.0,136989.0,642142.0,414990.0,521491.0,495010.0,104323.0,1200628.0,3416140.0,8965317.0
53537,1013132.3846153846,1013132.3846153846,1013132.3846153846,1013132.3846153846,327035.0,705272.0,660691.0,2377878.0,1006670.0,1571990.0,1537990.0,757246.0,1382198.0,258344.0,456492.0,727529.0,1401386.0
53800,3881880.111111111,3881880.111111111,3881880.111111111,17761347.0,3881880.111111111,3881880.111111111,67000.0,3881880.111111111,118000.0,142600.0,258500.0,3881880.111111111,3881880.111111111,107770.0,6501019.0,5934499.0,4046186.0
54014,1857766.9166666667,1857766.9166666667,1857766.9166666667,126153.0,532032.0,1290689.0,1553836.0,1961138.0,2704682.0,2211373.0,2928656.0,3538658.0,2928667.0,1533329.0,983990.0,1857766.9166666667,1857766.9166666667
54972,1784379.3076923077,1784379.3076923077,1784379.3076923077,1784379.3076923077,497696.0,1992921.0,2961080.0,3215650.0,3176846.0,2787198.0,1776022.0,1791929.0,265590.0,928106.0,1892045.0,980710.0,931138.0
55284,3734660.8571428573,3734660.8571428573,3734660.8571428573,913734.0,471790.0,782611.0,1055236.0,1110869.0,4915799.0,6844233.0,8608232.0,2944812.0,7683953.0,4462542.0,3657848.0,3888687.0,4944906.0
56704,1608823.142857143,1608823.142857143,1608823.142857143,1608823.142857143,1608823.142857143,31600.0,2515000.0,1608823.142857143,10000.0,1608823.142857143,1608823.142857143,1608823.142857143,2696650.0,2670615.0,3333027.0,1608823.142857143,4870.0
56712,1211458.5,1211458.5,1211458.5,1211458.5,1211458.5,843956.0,1276168.0,1355132.0,1353170.0,1046345.0,1181904.0,1385124.0,1432463.0,1439108.0,1360986.0,872890.0,990256.0
57108,1709686.75,1709686.75,1709686.75,1709686.75,1987555.0,1922734.0,2017784.0,1178646.0,1871621.0,4063912.0,2784558.0,2197813.0,965003.0,766969.0,503157.0,256489.0,1709686.75
57116,19872998.076923076,19872998.076923076,19872998.076923076,19872998.076923076,15994490.0,20383444.0,28312190.0,33645314.0,26869644.0,31285235.0,28557196.0,20950933.0,14041549.0,3296631.0,10185925.0,12790785.0,12035639.0
57264,2628334.5384615385,2628334.5384615385,2628334.5384615385,2628334.5384615385,60190.0,573152.0,1878106.0,794427.0,555986.0,871960.0,3112217.0,2195427.0,2864617.0,2012742.0,5872272.0,6441230.0,6936023.0
58858,1077778.1666666667,1077778.1666666667,1077778.1666666667,1077778.1666666667,1077778.1666666667,155792.0,111204.0,334900.0,107500.0,5500.0,286070.0,1467452.0,535000.0,187500.0,1590000.0,3515320.0,4637100.0
68469,2788878.5714285714,2788878.5714285714,2788878.5714285714,2788878.5714285714,2788878.5714285714,2788878.5714285714,2788878.5714285714,2788878.5714285714,2354225.0,6988449.0,8163501.0,911295.0,2788878.5714285714,2788878.5714285714,95831.0,548409.0,460440.0
75217,2048092.2857142857,2048092.2857142857,2048092.2857142857,2048092.2857142857,2048092.2857142857,2048092.2857142857,2048092.2857142857,2048092.2857142857,2048092.2857142857,2048092.2857142857,2427999.0,2706381.0,2480043.0,2363512.0,1678506.0,1235088.0,1445117.0
5420120,398820.0,1457118.0,3196603.0,2427253.0,3288218.0,3109411.0,5143003.0,11901713.0,20205594.0,4643890.0,2684230.0,22319.0,4873181.0,4873181.0,4873181.0,4873181.0,4873181.0
5580436,2209879.0,4590190.0,8449938.0,2571804.0,3339007.0,1604981.0,2015899.0,2920802.0,750687.0,1043916.0,54923.0,10553.0,9351.0,2274763.846153846,2274763.846153846,2274763.846153846,2274763.846153846
5650189,504672.0,746074.0,525628.0,714970.0,180628.0,64651.0,177063.0,44731.0,602669.0,452287.0,1212879.0,721882.0,1431183.0,3283890.0,6585795.0,3009067.0,1654333.0
5720784,3475672.0,3283322.0,4080117.0,5591088.0,3443480.0,2964534.0,2154109.0,1972748.0,2703489.0,2391397.0,2757284.0,2244053.0,3525789.0,4839475.0,4209690.0,4901020.0,5540879.0
6380042,3388883.6666666665,3388883.6666666665,3388883.6666666665,3622.0,3388883.6666666665,3388883.6666666665,3388883.6666666665,3388883.6666666665,3388883.6666666665,1829969.0,2228626.0,2722523.0,3510367.0,4617748.0,5008580.0,4939045.0,5639473.0
6580195,26472185.0,25787822.0,19583090.0,20183485.0,42027494.0,23956817.0,38187141.0,26098235.0,34081816.0,27379398.0,25475850.0,41054443.0,23448268.0,19337759.0,17844684.0,32721623.0,20936548.0
6620066,7036443.0,8329283.0,8160314.0,9484004.0,8507201.0,8694932.0,9005667.0,10062357.0,11844979.0,13353003.0,14201116.0,15436012.0,11354974.0,16347382.0,18998812.0,17450009.0,19466438.0
6680045,12727088.0,15802491.0,15900504.0,13678184.0,23892394.0,18152834.0,2862917.0,3429525.0,13800699.0,10388107.0,16119003.0,25014400.0,36775658.0,47091035.0,27586612.0,21429386.0,114639.0
6780514,806243.0,869979.0,1146305.0,1294275.0,1524352.0,1358970.0,1457752.0,1519289.0,1482819.0,1697977.0,2173922.0,2269380.0,1785335.0,2003320.0,1299049.0,1275908.0,1891026.0
15450992,2433183.0,2287505.0,2494910.0,3698914.0,2669107.0,3256703.0,3123628.0,3321282.0,2755866.0,3562288.0,3917942.0,3934068.0,2021941.0,2370445.0,2952190.0,2635449.0,2471638.0
15550775,258195.0,452866.0,797811.0,3894236.0,1240382.0,1023215.0,1347250.0,1179048.0,1424339.0,2059990.0,1178890.0,1223851.0,955255.0,1148362.0,699778.0,1013495.0,1274928.0
15650039,5852218.0,7241161.0,11651005.0,10808279.0,17430739.0,17478335.0,16323409.0,18596383.0,19383793.0,20050971.0,17811383.0,17747818.0,18162086.0,17276420.0,16556506.0,18284394.0,17236092.0
15750193,5299299.0,7891279.0,7736791.0,8640768.0,8017841.0,4705145.375,18426.0,31779.0,4980.0,4705145.375,4705145.375,4705145.375,4705145.375,4705145.375,4705145.375,4705145.375,4705145.375
15752660,2237149.75,89419.0,259814.0,642459.0,990984.0,361629.0,490538.0,2258396.0,2545330.0,2661180.0,3153073.0,2471667.0,1502533.0,5288075.0,4976614.0,3946770.0,4155915.0
15753320,2203703.0,2564616.0,2488014.0,3243890.0,3041097.0,2830041.0,2537562.0,3153139.0,2778002.0,3767092.0,4310962.0,5129690.0,3365486.0,6045665.0,8043846.0,6137289.0,6028085.0
15753981,1391658.0,1374763.0,1718708.0,1681141.0,1765789.0,1923684.0,2272437.0,1910261.0,1811709.0,2504534.0,3493425.0,4572067.0,3893376.0,3921399.0,4535708.0,4428546.0,5629962.0
15780174,1458228.0,2467914.0,1171706.0,1449967.0,1014373.0,877929.0,671054.0,363615.0,152940.0,1069747.3333333333,1069747.3333333333,1069747.3333333333,1069747.3333333333,1069747.3333333333,1069747.3333333333,1069747.3333333333,1069747.3333333333
15850944,1150133.0,1181934.0,1307327.0,1410852.0,1261926.0,1155180.0,1245263.0,1457723.0,1134934.0,961387.0,2302169.0,1696685.0,945941.0,1594715.0,1617036.0,1725149.0,1965505.0
15950033,101869.0,279746.0,91928.0,319734.0,421022.0,717161.0,961766.0,1031931.0,702288.0,1359734.0,3257761.0,2229091.0,2043615.0,2253472.0,1737331.0,2646940.0,2629924.0
15950199,414483.0,759318.0,1050124.0,1319568.0,1651630.0,2524571.0,2724228.0,2972261.0,3493961.0,858329.0,1481633.4166666667,9100.0,1481633.4166666667,1481633.4166666667,2028.0,1481633.4166666667,1481633.4166666667
16050510,1363959.0,809197.0,3148571.0,4648272.0,3241675.0,3480904.0,4402277.0,3321516.0,2050494.0,1576079.0,722627.0,2615051.909090909,2615051.909090909,2615051.909090909,2615051.909090909,2615051.909090909,2615051.909090909
16250102,608744.0,1978797.0,17694690.0,13888668.0,12563366.0,12297494.0,12667141.0,13931715.0,14048031.0,17921076.0,23212071.0,21200422.0,12260463.0,10817924.0,9295293.0,9340307.0,8542211.0
16380081,3439099.0,3265094.0,3036074.0,2336868.0,936478.0,756456.0,515919.0,584554.0,724341.0,520744.0,472140.0,365440.0,519054.0,259688.0,29334.0,5916.0,1110449.9375
16550808,3048084.0,4010087.0,3211882.0,4365241.0,3976929.0,4900547.0,4736756.0,3412874.0,6830809.0,4209.0,20798.0,936821.0,224490.0,818346.0,2892705.214285714,2892705.214285714,2892705.214285714
16650590,251900.0,215143.0,102892.0,16186.0,628348.0,647082.0,518427.0,450057.0,855674.0,523823.0,3278486.0,3938324.0,4166849.0,5247527.0,11452583.0,10005226.0,16477901.0
16650996,248215.0,250567.0,115930.0,914245.0,2387152.0,1082783.0,1297924.0,1533052.0,4198296.0,6603663.0,10341696.0,14567958.0,20370178.0,24660566.0,17783993.0,19168775.0,17342712.0
16850992,28705005.0,29128117.0,23232400.0,44054445.0,141951356.0,115140280.0,98967968.0,36685467.0,36562889.0,55103764.0,84114458.0,76024600.0,64234802.0,88236705.0,84939061.0,69033319.0,69264120.0
16950545,313995.0,319979.0,463392.0,598181.0,452226.0,1672051.0,2400397.0,2458715.0,3550377.0,3692441.0,4209046.0,4476271.0,4609542.0,4793112.0,3721004.0,4201834.0,4751760.0
16950842,11319748.0,159328.0,1715.0,1051175.2727272727,1051175.2727272727,8050.0,1051175.2727272727,1051175.2727272727,38039.0,5458.0,2400.0,1051175.2727272727,10328.0,1051175.2727272727,4000.0,4712.0,9150.0
16950958,209032.0,194378.0,214406.0,717879.0,284014.0,265659.0,383066.0,319219.0,1050891.0,754001.0,4221354.0,5469454.0,1905465.0,1006732.0,1610469.0,1739388.0,2393049.0
16980062,350257.0,246426.0,224105.0,296219.0,219568.0,4193485.0,749370.0,499352.0,105696.0,675773.0,29966.0,110711.0,6212.0,66007.0,29032517.0,56563755.0,45812938.0
17050410,13080650.0,13069445.0,11453226.0,13379048.0,17783617.0,9992052.0,6883626.0,7025633.0,5635470.0,9219304.0,8155769.0,9531173.0,9158191.0,6980984.0,3026837.0,4395584.0,4298924.0
17150038,3479535.0,4145266.0,4651936.0,5303074.0,6254473.0,6772122.0,6702329.0,7251643.0,6041263.0,5868417.0,7012337.0,6948064.0,8122279.0,7810458.0,8369365.0,8475166.0,9726868.0
17250051,14681577.0,16803042.0,19055688.0,22751266.0,11520866.0,2992359.0,1755095.0,881890.0,338688.0,198875.0,140405.0,49417.0,59020.0,39743.0,6519137.928571428,6519137.928571428,6519137.928571428
17251067,1897202.0,3280713.0,3266162.0,5222518.0,8590866.0,8469465.0,29832801.0,166399711.0,172239083.0,206239172.0,203210012.0,163895735.0,131241937.0,136937065.0,134657332.0,120484694.0,40591432.0
25580333,6863626.0,6727319.0,7353658.0,9906760.0,9581325.0,8824842.0,10274307.0,12428793.0,10809740.0,11130510.0,14042228.0,15145540.0,11977939.0,11223655.0,9996443.0,226519.0,30194.0
25620089,141710507.0,111991931.0,99436155.0,109337971.0,125687158.0,118012612.0,367781.0,349932.0,300692.0,81106.0,7813.0,58940421.5,1400.0,58940421.5,58940421.5,58940421.5,58940421.5
25680471,4833.0,33844.0,534499.0,4074549.0,1862237.0,7824256.0,3324805.0,2536023.0,7005493.0,4529250.0,2954320.0,4241163.0,5218745.0,4387348.0,5166016.0,3431205.0,3372365.0
25980186,5219236.0,6888791.0,7403316.0,7731051.0,6560520.0,14558949.0,11789344.0,6640836.0,9995243.0,12626077.0,10922100.0,10698409.0,13020699.0,15092538.0,16109039.0,9079302.0,22022626.0
26250050,701739.0,365569.0,593047.0,711078.0,919805.0,1061930.0,3499529.0,3905787.0,4221866.0,5402750.0,4481135.0,3285506.0,3703211.0,3825761.0,3948040.0,3211230.0,2739873.9375
26280180,4770512.0,4561175.0,6747810.0,8407489.0,6057943.0,4706841.0,6743977.0,1399672.0,462148.0,202146.0,33802.0,491103.0,3715384.8333333335,3715384.8333333335,3715384.8333333335,3715384.8333333335,3715384.8333333335
26650044,2529050.0,3316423.0,4008345.0,3961449.0,4378604.0,2142613.0,1589251.0,3034888.0,187890.0,200000.0,105000.0,2313955.727272727,2313955.727272727,2313955.727272727,2313955.727272727,2313955.727272727,2313955.727272727
27080225,632410.0,759184.0,825831.0,967056.0,1190105.0,1361572.0,1447446.0,1604239.0,1710475.0,1732645.0,1943614.0,2043845.0,1833455.0,1654221.0,1688408.0,1484087.0,1369233.0
27250026,1036357.0,1114649.0,993717.0,1378600.0,1622813.0,1527960.0,1520961.0,1546748.0,1766070.0,2195314.0,2968845.0,3118521.0,2999671.0,4305794.0,3903507.0,4262265.0,4841097.0
27320134,1317733.0,1618916.0,1156271.0,1013697.0,1126179.0,734097.0,731008.0,617085.0,1291063.0,1567942.0,1809169.0,1190620.0,871518.0,634830.0,566397.0,683938.0,982977.0
27380047,2078465.0,2436302.0,2942611.0,3058427.0,2458656.0,2754286.0,3512355.0,2352328.0,2495938.0,3033973.0,2388321.0,1760872.0,1681066.0,2165042.0,1405216.0,724855.0,490706.0
35510866,1054412.7142857143,1054412.7142857143,1054412.7142857143,1054412.7142857143,580268.0,1437930.0,983285.0,1789493.0,1182885.0,1230692.0,176336.0,1054412.7142857143,1054412.7142857143,1054412.7142857143,1054412.7142857143,1054412.7142857143,1054412.7142857143
35580034,1496672.0,1448137.0,1488929.0,1231887.0,1278731.0,1198497.0,1124666.0,1070184.0,878437.0,910259.0,920205.0,864544.0,913878.0,675357.0,848212.0,910720.0,880023.0
35650167,20675767.0,21900981.0,32229728.0,38455627.0,23886893.0,19784140.0,23921717.0,28819621.0,31296891.0,23236204.0,17436271.0,19055974.0,16681242.0,23248410.0,22599551.0,22987400.0,23643050.0
35680123,22125061.0,28192590.0,25759045.0,26473185.0,32105852.0,36887041.0,31722569.0,30419737.0,31932059.0,31220594.0,29512521.0,19038180.0,18412186.0,24669955.0,23994027.0,25761522.0,13607054.0
35680156,5650874.0,8354333.0,6546642.0,5890829.0,4983840.0,5365196.0,3725396.0,3610147.0,3860327.0,3943981.0,4419559.0,1576606.0,35980.0,3626824.3125,13360.0,10832.0,41287.0
35721091,1704391.0,1379669.0,1143668.0,1315485.0,1072039.0,991192.0,689754.0,716300.0,1145513.0,1513599.0,2164471.0,2370273.0,1893169.0,1930121.0,1495338.0,1166381.0,1199675.0
35780154,830683.0,1822642.0,3327224.0,559686.0,2364580.0,1226426.0,120587.0,1282155.0,5412.0,1282155.0,1282155.0,1282155.0,1282155.0,1282155.0,1282155.0,1282155.0,1282155.0
35821156,3433098.0,3807179.0,4491355.0,3706263.0,3380768.0,3734001.0,2768834.0,2983794.0,2644202.0,920535.0,116070.0,2907827.1818181816,2907827.1818181816,2907827.1818181816,2907827.1818181816,2907827.1818181816,2907827.1818181816
35920396,2437980.0,2927818.0,2737586.0,2347935.0,2979282.0,2933850.0,3134169.0,235794.0,72340.0,378961.0,80098.0,35080.0,8025.0,11616.0,1451466.7142857143,1451466.7142857143,1451466.7142857143
36020709,1381698.0,2143849.0,2318813.0,2531880.0,2467399.0,1961296.0,1634549.0,1182221.0,1245283.0,423213.0,139856.0,309300.0,470613.0,57550.0,51498.0,67204.0,56404.0
36350064,300793.0,315153.0,510885.0,891058.0,993357.0,1075915.0,897494.0,1402426.0,1481506.0,1334305.0,1322560.0,951955.0,680315.0,1181722.0,1603716.0,1572760.0,1586127.0
36420040,4336561.0,5701529.0,5600111.0,12963119.0,13394969.0,6278610.0,6243700.0,5324682.0,5372312.0,5847191.0,3707532.0,2759143.0,6510724.0,4737847.0,2029777.0,2027689.0,6731673.0
36480044,1304990.0,1438683.0,1440692.0,1487410.0,1612994.0,1333505.0,1106091.0,885057.0,1078982.0,17959.0,1170636.3,1170636.3,1170636.3,1170636.3,1170636.3,1170636.3,1170636.3
36510865,11039079.0,20606949.0,17460525.0,17602015.0,25486929.0,42009540.0,31197926.0,13142420.0,11651489.0,17239404.0,14816978.0,16498170.0,15372025.0,22874355.0,31737516.0,36711390.0,33990457.0
36520153,3870035.0,3486437.0,2684772.0,3850569.0,3717885.0,3830761.0,5014814.0,5122409.0,5551426.0,6293110.0,7140785.0,5818989.0,5278223.0,6076657.0,6212109.0,5582361.0,5979589.0
36650117,9081332.0,10011085.0,10074926.0,14651463.0,12689087.0,14609198.0,14858239.0,14764880.0,13878494.0,7011689.0,3791978.0,610091.0,221293.0,1094849.0,1241589.0,2547419.0,1681442.0
36820371,711735.0,780016.0,1776662.0,2461962.0,2273467.0,1541246.0,1791761.0,2853482.0,3672539.0,3455635.0,4382512.0,4175397.0,3082760.0,3661300.0,3650376.0,4470041.0,5125748.0
37020799,47053.0,65146.0,2848198.0,2269750.0,11889604.0,2985042.0,9253903.0,6315536.0,3524760.0,1507493.0,167767.0,19307870.0,5812.0,1471.0,1457.0,3762083.6875,2477.0
37050242,1517041.0,1334833.0,1491132.0,1595610.0,2505264.0,3038577.0,3681200.0,4462231.0,5271736.0,6652589.0,7566585.0,7265292.0,6393460.0,9063108.0,10540254.0,13018395.0,15411658.0
37120441,2935048.0,2371531.0,5437782.0,5333671.0,6745653.0,7894005.0,3689666.0,2145740.0,3520852.0,1771678.0,1566131.0,1550798.0,5964644.0,1452446.0,1080364.0,943257.0,505176.0
